[autodl] run_id=20260915-212417-ttie-t049a-oracle
[autodl] started_at=2026-09-15T21:24:23+08:00
/home/wenchang/anaconda3/envs/python3.12-tk2-2.3/lib/python3.12/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
1/100 best_step=500 seconds=14.20
2/100 best_step=500 seconds=20.00
3/100 best_step=500 seconds=11.68
4/100 best_step=500 seconds=17.53
5/100 best_step=498 seconds=12.55
6/100 best_step=500 seconds=12.78
7/100 best_step=500 seconds=11.68
8/100 best_step=499 seconds=8.83
9/100 best_step=500 seconds=11.13
10/100 best_step=500 seconds=12.04
11/100 best_step=500 seconds=11.97
12/100 best_step=500 seconds=10.02
13/100 best_step=500 seconds=20.00
14/100 best_step=500 seconds=11.04
15/100 best_step=500 seconds=10.76
16/100 best_step=474 seconds=8.24
17/100 best_step=500 seconds=10.99
18/100 best_step=500 seconds=13.87
19/100 best_step=500 seconds=10.03
20/100 best_step=500 seconds=16.27
21/100 best_step=500 seconds=9.65
22/100 best_step=500 seconds=8.70
23/100 best_step=500 seconds=12.80
24/100 best_step=500 seconds=10.23
25/100 best_step=500 seconds=12.88
26/100 best_step=500 seconds=12.08
27/100 best_step=500 seconds=8.48
28/100 best_step=500 seconds=13.22
29/100 best_step=498 seconds=13.39
30/100 best_step=500 seconds=8.62
31/100 best_step=500 seconds=8.29
32/100 best_step=500 seconds=8.98
33/100 best_step=500 seconds=11.92
34/100 best_step=500 seconds=12.93
35/100 best_step=500 seconds=10.32
36/100 best_step=500 seconds=13.15
37/100 best_step=500 seconds=11.41
38/100 best_step=500 seconds=10.65
39/100 best_step=500 seconds=16.04
40/100 best_step=500 seconds=16.50
41/100 best_step=500 seconds=7.15
42/100 best_step=500 seconds=12.22
43/100 best_step=500 seconds=11.79
44/100 best_step=500 seconds=11.22
45/100 best_step=500 seconds=7.63
46/100 best_step=500 seconds=23.32
47/100 best_step=500 seconds=19.88
48/100 best_step=500 seconds=14.03
49/100 best_step=500 seconds=7.54
50/100 best_step=500 seconds=17.19
51/100 best_step=500 seconds=9.16
52/100 best_step=500 seconds=11.07
53/100 best_step=500 seconds=17.36
54/100 best_step=500 seconds=10.45
55/100 best_step=500 seconds=9.28
56/100 best_step=500 seconds=9.11
57/100 best_step=500 seconds=13.81
58/100 best_step=500 seconds=7.39
59/100 best_step=500 seconds=9.31
60/100 best_step=500 seconds=9.45
61/100 best_step=500 seconds=10.00
62/100 best_step=500 seconds=13.63
63/100 best_step=500 seconds=19.85
64/100 best_step=500 seconds=10.82
65/100 best_step=500 seconds=13.65
66/100 best_step=500 seconds=11.74
67/100 best_step=500 seconds=20.34
68/100 best_step=500 seconds=13.56
69/100 best_step=500 seconds=13.56
70/100 best_step=500 seconds=8.59
71/100 best_step=493 seconds=11.22
72/100 best_step=500 seconds=10.58
73/100 best_step=500 seconds=12.69
74/100 best_step=500 seconds=6.90
75/100 best_step=488 seconds=7.65
76/100 best_step=500 seconds=10.37
77/100 best_step=500 seconds=7.46
78/100 best_step=169 seconds=20.37
79/100 best_step=500 seconds=8.87
80/100 best_step=500 seconds=12.69
81/100 best_step=500 seconds=8.49
82/100 best_step=497 seconds=9.35
83/100 best_step=500 seconds=16.24
84/100 best_step=500 seconds=12.86
85/100 best_step=500 seconds=10.30
86/100 best_step=500 seconds=9.96
87/100 best_step=500 seconds=6.90
88/100 best_step=500 seconds=12.88
89/100 best_step=500 seconds=14.46
90/100 best_step=500 seconds=12.60
91/100 best_step=500 seconds=9.43
92/100 best_step=500 seconds=21.39
93/100 best_step=500 seconds=10.02
94/100 best_step=500 seconds=14.89
95/100 best_step=500 seconds=14.54
96/100 best_step=500 seconds=14.61
97/100 best_step=500 seconds=7.24
98/100 best_step=500 seconds=19.85
99/100 best_step=500 seconds=11.34
100/100 best_step=495 seconds=11.58
FROZEN100 selected outputs; no PSNR/SSIM aggregates computed
[autodl] finished_at=2026-09-15T21:44:43+08:00
[autodl] exit_code=0
