index,low,step,psnr,ssim,ev_lower,ev_upper,ev_either,gamma_lower,gamma_upper,gamma_either
1,Train/Low/low00651.png,13,9.511690030038299,0.28242841624558235,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,14,9.517467709883059,0.2830725357911489,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,15,9.52146471762779,0.2835178653211189,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,16,9.523826906248447,0.2837809382662372,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,17,9.524692329380457,0.28387729922597577,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,18,9.52419270400346,0.28382166974737005,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,19,9.522452777413376,0.2836279140727921,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,20,9.519592488392272,0.2833092972183865,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,21,9.515727758824553,0.2828786074839715,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,22,9.51097082557684,0.28234820134108496,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,23,9.505431609543331,0.28173020028293283,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,24,9.499218435398209,0.28103656336117067,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,25,9.492438094885102,0.28027911777260955,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,26,9.485196872739953,0.27946967921577665,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,27,9.477599956044894,0.2786199824658647,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,28,9.46975234226949,0.2777417890497087,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,29,9.461757873910779,0.2768467613969124,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,30,9.45371836101259,0.2759463712230568,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,31,9.445733596314476,0.2750518751887982,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,32,9.437900101359634,0.27417417342575306,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,33,9.430309504281517,0.2733236173228873,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,34,9.423047460841792,0.27250987813462846,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,35,9.416193130901506,0.2717418781024121,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,36,9.409816121433112,0.2710274551395569,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,37,9.403977026352965,0.270373407885562,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,38,9.398725265799857,0.26978526875415204,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,39,9.394099251249928,0.2692673178190392,0.5,1.0,1.0,0.75,0.5,0.75
1,Train/Low/low00651.png,40,9.390125306916715,0.2688224724488892,0.5,1.0,1.0,0.75,0.5,0.75
2,Train/Low/low00443.png,0,9.144681029213531,0.12113560426962044,0.25,0.75,1.0,0.0,0.0,0.0
2,Train/Low/low00443.png,1,9.078518272769498,0.1219881165330788,0.0,0.0,0.0,0.0,0.0,0.0
2,Train/Low/low00443.png,2,9.051839019074649,0.12210901703340596,0.0,0.0,0.0,0.0,0.0,0.0
2,Train/Low/low00443.png,3,9.028728788930422,0.12192202406994142,0.0,0.25,0.25,0.0,0.0,0.0
2,Train/Low/low00443.png,4,9.010592810139661,0.12152806709434358,0.0,0.25,0.25,0.0,0.0,0.0
2,Train/Low/low00443.png,5,9.002783780859499,0.12101091495038967,0.0,0.25,0.25,0.0,0.0,0.0
2,Train/Low/low00443.png,6,9.004469107419387,0.12046300013488213,0.0,0.0,0.0,0.0,0.0,0.0
2,Train/Low/low00443.png,7,9.011699219150382,0.11996208772798042,0.0,0.0,0.0,0.0,0.0,0.0
2,Train/Low/low00443.png,8,9.024920647032431,0.11952026411163415,0.0,0.0,0.0,0.0,0.0,0.0
2,Train/Low/low00443.png,9,9.040083243876385,0.1192185184450538,0.0,0.25,0.25,0.0,0.0,0.0
2,Train/Low/low00443.png,10,9.053582348918571,0.11911043525453964,0.0,0.25,0.25,0.0,0.0,0.0
2,Train/Low/low00443.png,11,9.072923544296172,0.1190015111520756,0.0,0.25,0.25,0.0,0.0,0.0
2,Train/Low/low00443.png,12,9.094541585581508,0.11888119219946736,0.0,0.25,0.25,0.25,0.0,0.25
2,Train/Low/low00443.png,13,9.11270653518286,0.11877267261174454,0.0,0.25,0.25,0.25,0.0,0.25
2,Train/Low/low00443.png,14,9.133813122620742,0.11858733235496895,0.0,0.25,0.25,0.25,0.0,0.25
2,Train/Low/low00443.png,15,9.15630853921651,0.11832993540953914,0.0,0.25,0.25,0.25,0.0,0.25
2,Train/Low/low00443.png,16,9.178569352753964,0.11801986910948985,0.0,0.25,0.25,0.25,0.0,0.25
2,Train/Low/low00443.png,17,9.199474733534043,0.11768723187894821,0.0,0.25,0.25,0.25,0.25,0.5
2,Train/Low/low00443.png,18,9.22529056288212,0.11760036353601044,0.0,0.25,0.25,0.25,0.25,0.5
2,Train/Low/low00443.png,19,9.249244408578821,0.11751817375016961,0.0,0.25,0.25,0.25,0.25,0.5
2,Train/Low/low00443.png,20,9.271689813266706,0.11743160226258859,0.0,0.25,0.25,0.25,0.25,0.5
2,Train/Low/low00443.png,21,9.293217865606634,0.11732224398067756,0.0,0.25,0.25,0.25,0.25,0.5
2,Train/Low/low00443.png,22,9.307976401570947,0.11732099527899825,0.0,0.25,0.25,0.5,0.25,0.75
2,Train/Low/low00443.png,23,9.317194487247548,0.1173944306479823,0.0,0.25,0.25,0.5,0.25,0.75
2,Train/Low/low00443.png,24,9.326922775000975,0.11739274308607249,0.0,0.25,0.25,0.5,0.25,0.75
2,Train/Low/low00443.png,25,9.332743703049909,0.11739347152398548,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,26,9.334740918353603,0.11740360372405753,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,27,9.33710778661365,0.11735538846133037,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,28,9.339410083242942,0.11726621840627087,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,29,9.341175787710783,0.11715630422742815,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,30,9.342015954262763,0.11704461503126035,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,31,9.341715919527063,0.11694558157312719,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,32,9.340273749463934,0.11686727044062356,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,33,9.337881976794963,0.11681122928858488,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,34,9.334863417776829,0.11677381011978205,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,35,9.331574328847003,0.11674870165498653,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,36,9.328309611099325,0.11672975424103568,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,37,9.32524664280081,0.11671287764572572,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,38,9.322439890890795,0.11669659268439363,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,39,9.319858861923976,0.11668141376028214,0.0,0.25,0.25,0.75,0.25,1.0
2,Train/Low/low00443.png,40,9.317449477575254,0.11666840490885602,0.0,0.25,0.25,0.75,0.25,1.0
3,Train/Low/low00327.png,0,11.337268637250693,0.2121969522943255,0.25,0.75,1.0,0.0,0.0,0.0
3,Train/Low/low00327.png,1,11.251751424474685,0.2115218351610995,0.0,0.25,0.25,0.0,0.0,0.0
3,Train/Low/low00327.png,2,11.167786287514934,0.21014459384212436,0.0,0.25,0.25,0.0,0.0,0.0
3,Train/Low/low00327.png,3,11.085971782433784,0.20812659947825551,0.0,0.25,0.25,0.0,0.0,0.0
3,Train/Low/low00327.png,4,11.00691904302076,0.20552686484762056,0.0,0.25,0.25,0.0,0.0,0.0
3,Train/Low/low00327.png,5,10.931494432622088,0.20242507254252126,0.0,0.25,0.25,0.0,0.0,0.0
3,Train/Low/low00327.png,6,10.860401772733283,0.1989425719361545,0.0,0.25,0.25,0.0,0.0,0.0
3,Train/Low/low00327.png,7,10.793787553357568,0.19523656168463321,0.0,0.25,0.25,0.0,0.0,0.0
3,Train/Low/low00327.png,8,10.731152163788572,0.19146985008182338,0.0,0.25,0.25,0.0,0.0,0.0
3,Train/Low/low00327.png,9,10.671848765125915,0.18778562727042586,0.0,0.25,0.25,0.0,0.0,0.0
3,Train/Low/low00327.png,10,10.615379300413093,0.1842932073942629,0.0,0.25,0.25,0.0,0.0,0.0
3,Train/Low/low00327.png,11,10.568581904741038,0.18120179814419538,0.25,0.25,0.5,0.0,0.0,0.0
3,Train/Low/low00327.png,12,10.545746866959771,0.1797589325192706,0.25,0.5,0.75,0.0,0.5,0.5
3,Train/Low/low00327.png,13,10.546391113602102,0.17955156251880286,0.25,0.25,0.5,0.0,0.75,0.75
3,Train/Low/low00327.png,14,10.555333494442152,0.17991808139082793,0.25,0.25,0.5,0.0,0.75,0.75
3,Train/Low/low00327.png,15,10.5615151184829,0.1803865482156168,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,16,10.56688805138998,0.18095681001970357,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,17,10.571555897144433,0.181589830929461,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,18,10.575632291125721,0.18224917522483403,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,19,10.579258683152375,0.18290210635436574,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,20,10.582586366971128,0.18352082086916754,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,21,10.58573602536182,0.18408330765864916,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,22,10.588776959200475,0.18457404712668798,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,23,10.577800040300268,0.1847993627392549,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,24,10.562428882136125,0.18474462252488816,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,25,10.547743923582974,0.18453366091658058,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,26,10.53714212000397,0.1842985705765348,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,27,10.533426774016696,0.18416116829751,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,28,10.537677858403319,0.18417993500589505,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,29,10.548987851805409,0.1843333999240641,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,30,10.56514717698158,0.1845491852008711,0.0,0.25,0.25,0.0,0.75,0.75
3,Train/Low/low00327.png,31,10.583111119966677,0.1847318949599408,0.0,0.0,0.0,0.0,0.75,0.75
3,Train/Low/low00327.png,32,10.599060059956331,0.1847866546462678,0.0,0.0,0.0,0.0,0.75,0.75
3,Train/Low/low00327.png,33,10.611007967484035,0.18465928429889727,0.0,0.0,0.0,0.0,0.75,0.75
3,Train/Low/low00327.png,34,10.618387392752549,0.18435005961234843,0.0,0.0,0.0,0.0,0.75,0.75
3,Train/Low/low00327.png,35,10.62195314727157,0.1839073392285573,0.0,0.0,0.0,0.0,0.75,0.75
3,Train/Low/low00327.png,36,10.623359643901917,0.18341143180417022,0.0,0.0,0.0,0.0,0.75,0.75
3,Train/Low/low00327.png,37,10.624661376037437,0.18295705314722255,0.0,0.0,0.0,0.0,0.75,0.75
3,Train/Low/low00327.png,38,10.627695717897174,0.1826294577158918,0.0,0.0,0.0,0.0,0.75,0.75
3,Train/Low/low00327.png,39,10.633423768319547,0.18247639070931845,0.0,0.0,0.0,0.0,0.75,0.75
3,Train/Low/low00327.png,40,10.636650560104785,0.18249385039610555,0.0,0.0,0.0,0.25,0.75,1.0
4,Train/Low/low00601.png,0,8.285448221514166,0.2039667036204439,1.0,0.0,1.0,0.0,0.0,0.0
4,Train/Low/low00601.png,1,8.42259901864342,0.22393964977750702,0.0,0.0,0.0,0.0,0.0,0.0
4,Train/Low/low00601.png,2,8.57064845290412,0.24482476245947898,0.0,0.0,0.0,0.0,0.0,0.0
4,Train/Low/low00601.png,3,8.72960605917918,0.266448211471877,0.0,0.0,0.0,0.0,0.0,0.0
4,Train/Low/low00601.png,4,8.899856634624305,0.28864599835710264,0.0,0.0,0.0,0.0,0.0,0.0
4,Train/Low/low00601.png,5,9.081993088428717,0.3112389969386202,0.0,0.0,0.0,0.0,0.0,0.0
4,Train/Low/low00601.png,6,9.276473327556904,0.3340047260150329,0.0,0.0,0.0,0.0,0.0,0.0
4,Train/Low/low00601.png,7,9.483455193077297,0.35667378157215857,0.0,0.0,0.0,0.0,0.0,0.0
4,Train/Low/low00601.png,8,9.702512978881337,0.37892467936556873,0.0,0.0,0.0,0.0,0.0,0.0
4,Train/Low/low00601.png,9,9.878224022004854,0.39623364472410716,0.0,1.0,1.0,0.0,0.0,0.0
4,Train/Low/low00601.png,10,10.00160641084797,0.408489687027965,0.0,1.0,1.0,0.0,0.0,0.0
4,Train/Low/low00601.png,11,10.125601029499784,0.42021369171826917,0.0,1.0,1.0,0.0,0.0,0.0
4,Train/Low/low00601.png,12,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,13,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,14,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,15,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,16,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,17,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,18,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,19,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,20,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,21,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,22,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,23,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,24,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,25,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,26,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,27,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,28,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,29,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,30,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,31,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,32,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,33,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,34,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,35,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,36,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,37,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,38,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,39,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
4,Train/Low/low00601.png,40,10.156208140815808,0.4238470616285183,0.0,1.0,1.0,1.0,0.0,1.0
5,Train/Low/low00509.png,0,10.817446947280514,0.16785212223815724,1.0,0.0,1.0,0.0,0.0,0.0
5,Train/Low/low00509.png,1,10.90744205925805,0.17664533119700113,0.0,0.0,0.0,0.0,0.0,0.0
5,Train/Low/low00509.png,2,11.004429073507085,0.18628963950304367,0.0,0.0,0.0,0.0,0.0,0.0
5,Train/Low/low00509.png,3,11.108672823489435,0.19682214018508457,0.0,0.0,0.0,0.0,0.0,0.0
5,Train/Low/low00509.png,4,11.22069047778007,0.20831264887616502,0.0,0.0,0.0,0.0,0.0,0.0
5,Train/Low/low00509.png,5,11.340302030776073,0.220719284916261,0.0,0.0,0.0,0.0,0.0,0.0
5,Train/Low/low00509.png,6,11.467304427204773,0.2339881581428177,0.0,0.0,0.0,0.0,0.0,0.0
5,Train/Low/low00509.png,7,11.598775406564323,0.2477107544990419,0.0,0.0,0.0,0.0,0.0,0.0
5,Train/Low/low00509.png,8,11.732440806180266,0.2615751189001468,0.0,0.0,0.0,0.0,0.0,0.0
5,Train/Low/low00509.png,9,11.8430599927283,0.2731862627374865,0.0,0.75,0.75,0.0,0.0,0.0
5,Train/Low/low00509.png,10,11.91589000471091,0.2811852816526528,0.0,1.0,1.0,0.0,0.0,0.0
5,Train/Low/low00509.png,11,11.982602790576152,0.2884578899890851,0.0,1.0,1.0,0.25,0.0,0.25
5,Train/Low/low00509.png,12,12.001193483161279,0.29011469503430987,0.0,1.0,1.0,0.5,0.0,0.5
5,Train/Low/low00509.png,13,11.998723677926362,0.28966116186644064,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,14,11.99088167679583,0.28865358823731085,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,15,11.982075414554888,0.28754202418165786,0.0,0.75,0.75,0.75,0.0,0.75
5,Train/Low/low00509.png,16,11.97284733120545,0.28639637541096513,0.0,0.75,0.75,0.75,0.0,0.75
5,Train/Low/low00509.png,17,11.963868014724984,0.28529420008419226,0.0,0.75,0.75,0.75,0.0,0.75
5,Train/Low/low00509.png,18,11.955777228023745,0.28430686269730215,0.0,0.75,0.75,0.75,0.0,0.75
5,Train/Low/low00509.png,19,11.949479065937298,0.2835349441921222,0.0,0.75,0.75,0.75,0.0,0.75
5,Train/Low/low00509.png,20,11.946117869826304,0.2831058062391301,0.0,0.75,0.75,0.75,0.0,0.75
5,Train/Low/low00509.png,21,11.945815235561714,0.2830309243826294,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,22,11.9462973883844,0.2830893496748129,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,23,11.94857736446189,0.28336621327352424,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,24,11.952213814428633,0.2838096608204786,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,25,11.956580713222575,0.2843451142155231,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,26,11.961016034732321,0.28489220865455045,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,27,11.965076061861248,0.28539576884224926,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,28,11.96852109330572,0.2858251041499759,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,29,11.971219392598979,0.2861626294370294,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,30,11.973101464868554,0.2863987020798209,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,31,11.974146220294031,0.28652995689920513,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,32,11.974373973715881,0.2865586161536285,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,33,11.973842664659921,0.2864918086899435,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,34,11.972640769999872,0.2863408701669559,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,35,11.970880209189957,0.2861201248990784,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,36,11.968690533638695,0.28584625730937036,0.0,1.0,1.0,0.75,0.0,0.75
5,Train/Low/low00509.png,37,11.96621423668812,0.2855374208596375,0.0,1.0,1.0,0.75,0.0,0.75
