index,low,original_psnr,original_ssim,guarded_psnr,guarded_ssim,delta_psnr,delta_ssim
55,Train/Low/low00248.png,7.933437014964319,0.37435569608128716,6.705898047379018,0.28009258048892116,-1.2275389675853008,-0.094263115592366
56,Train/Low/low00466.png,17.664056288861218,0.2815482513919953,17.836099917084546,0.30908202276419083,0.17204362822332797,0.027533771372195537
57,Train/Low/low00288.png,9.022070305068654,0.09268633938804642,8.34893554017873,0.10251679600119047,-0.6731347648899249,0.00983045661314405
58,Train/Low/low00553.png,12.808511959442907,0.5727737752849993,11.27739426462547,0.494803041469194,-1.5311176948174374,-0.07797073381580527
59,Train/Low/low00072.png,5.089497003774495,0.09029189085108229,4.36594096550883,0.030000087505637228,-0.7235560382656647,-0.06029180334544506
60,Train/Low/low00087.png,11.726596307217987,0.41278240301212904,8.726972931068138,0.22802270031324573,-2.9996233761498488,-0.1847597026988833
61,Train/Low/low00141.png,11.493610094566858,0.29694564752264063,9.306328137728627,0.12373114836712884,-2.1872819568382305,-0.1732144991555118
62,Train/Low/low00495.png,13.492020588767735,0.4150011910182536,9.10290494317789,0.1485168748423291,-4.389115645589845,-0.2664843161759245
63,Train/Low/low00275.png,8.137897157110325,0.15596805811418382,6.917103147584232,0.14224206690679483,-1.2207940095260934,-0.013725991207388988
64,Train/Low/low00139.png,10.455708485516869,0.37846927676459413,8.01061074773776,0.12034860271461845,-2.4450977377791094,-0.2581206740499757
65,Train/Low/low00308.png,10.625798863430498,0.1165885216707145,9.529615306369823,0.11999353116025518,-1.0961835570606748,0.0034050094895406863
66,Train/Low/low00536.png,9.029214869372629,0.3840275000875545,5.8937201108541695,0.12943303092345473,-3.135494758518459,-0.2545944691640998
67,Train/Low/low00183.png,8.206197161969232,0.10880833713411252,7.2905774183515,0.047391411708448745,-0.9156197436177322,-0.06141692542566377
68,Train/Low/low00130.png,13.710679667879202,0.7275546239705795,7.554115916017934,0.4431219893354882,-6.156563751861268,-0.2844326346350913
69,Train/Low/low00138.png,7.227037905176315,0.2060828780481873,6.043969865106638,0.0917233874604813,-1.1830680400696778,-0.11435949058770602
70,Train/Low/low00021.png,12.061360935988194,0.5937495766161568,6.762049572871187,0.23307964734738534,-5.299311363117007,-0.36066992926877145
71,Train/Low/low00672.png,9.1829147675677,0.2578713830200529,8.274003539195693,0.1838203814328553,-0.9089112283720073,-0.0740510015871976
72,Train/Low/low00445.png,12.488647508981893,0.16166743520853508,12.413341581347744,0.1764029016002237,-0.07530592763414923,0.014735466391688629
73,Train/Low/low00026.png,11.106813357657632,0.6366747583980966,9.069062335249585,0.5378650203576532,-2.037751022408047,-0.09880973804044346
74,Train/Low/low00490.png,8.290690439669884,0.2894929633537919,6.157892736141946,0.07748831663476793,-2.132797703527938,-0.21200464671902394
75,Train/Low/low00281.png,9.139397237012606,0.09379754964160503,9.340967831561628,0.1089460687797374,0.20157059454902182,0.01514851913813238
76,Train/Low/low00382.png,5.674748605789876,0.08870848342868233,5.762471301098358,0.09546001682114869,0.0877226953084822,0.006751533392466355
77,Train/Low/low00169.png,10.933245075971247,0.5557366002579395,9.386674397382084,0.4684882780858052,-1.5465706785891626,-0.0872483221721343
78,Train/Low/low00152.png,16.02044677321421,0.6461161249263787,9.15159093355373,0.2810544084281104,-6.86885583966048,-0.3650617164982683
79,Train/Low/low00543.png,14.208913225914646,0.6112026189948825,11.565612593218146,0.49271898845451034,-2.6433006326964996,-0.11848363054037214
80,Train/Low/low00109.png,8.445205233255352,0.62969945481808,3.5801096577148255,0.23759986252045226,-4.865095575540527,-0.3920995922976277
81,Train/Low/low00334.png,13.805021481105493,0.29229761094337114,14.577994052057278,0.3158062223472733,0.7729725709517847,0.023508611403902147
82,Train/Low/low00163.png,8.541038204422398,0.2851541928244864,6.97598094379574,0.08456023637868537,-1.5650572606266575,-0.20059395644580102
83,Train/Low/low00059.png,13.346026209983657,0.72229698420228,9.498853141239486,0.5664116471213948,-3.847173068744171,-0.15588533708088514
84,Train/Low/low00322.png,10.194849477533637,0.17370990275446443,10.637856132319548,0.1951219255714096,0.4430066547859113,0.021412022816945153
85,Train/Low/low00427.png,10.134043207804538,0.10793780641579415,9.316465735690104,0.11959289930310475,-0.8175774721144347,0.011655092887310606
86,Train/Low/low00045.png,5.361869704595506,0.15918274125033036,4.500687422555364,0.09038015069736688,-0.8611822820401418,-0.06880259055296348
87,Train/Low/low00222.png,20.402687061605988,0.7412235645111802,15.157526009529585,0.6657695811027723,-5.245161052076403,-0.07545398340840792
88,Train/Low/low00051.png,16.494773898389678,0.6629723803180455,14.315999955207737,0.6150874402033425,-2.178773943181941,-0.04788494011470301
89,Train/Low/low00303.png,13.281159018110024,0.23917321699660998,11.145573916336012,0.24174262436360897,-2.135585101774012,0.0025694073669989825
90,Train/Low/low00597.png,8.221640842133613,0.24956362406755972,7.452045413165854,0.19824312347035877,-0.7695954289677598,-0.051320500597200946
91,Train/Low/low00442.png,11.627232942119516,0.1637402868565074,12.178629505775234,0.17517847645972134,0.5513965636557181,0.011438189603213939
92,Train/Low/low00484.png,9.464198504586943,0.25900703213001747,7.756978429727397,0.08829470695704293,-1.7072200748595456,-0.17071232517297452
93,Train/Low/low00172.png,9.603371578904468,0.16070269916601995,8.472353075348495,0.05692379842050653,-1.131018503555973,-0.10377890074551342
94,Train/Low/low00681.png,12.738783651638348,0.6133292923527262,10.119755060715566,0.45022994153617224,-2.619028590922783,-0.1630993508165539
