[autodl] run_id=20260916-004508-ttie-t050a-oracle
[autodl] started_at=2026-09-16T00:45:12+08:00
/home/wenchang/anaconda3/envs/python3.12-tk2-2.3/lib/python3.12/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
1/100 best_step=1000 seconds=66.07
2/100 best_step=1000 seconds=95.00
3/100 best_step=1000 seconds=60.81
4/100 best_step=998 seconds=81.46
5/100 best_step=1000 seconds=63.51
6/100 best_step=1000 seconds=62.13
7/100 best_step=984 seconds=59.93
8/100 best_step=414 seconds=46.63
9/100 best_step=999 seconds=57.53
10/100 best_step=910 seconds=60.47
11/100 best_step=1000 seconds=61.38
12/100 best_step=994 seconds=51.56
13/100 best_step=1000 seconds=92.88
14/100 best_step=1000 seconds=58.74
15/100 best_step=1000 seconds=54.81
16/100 best_step=659 seconds=43.90
17/100 best_step=816 seconds=55.30
18/100 best_step=984 seconds=68.52
19/100 best_step=991 seconds=52.82
20/100 best_step=992 seconds=76.64
21/100 best_step=1000 seconds=49.66
22/100 best_step=1000 seconds=45.60
23/100 best_step=1000 seconds=66.52
24/100 best_step=995 seconds=51.28
25/100 best_step=1000 seconds=66.54
26/100 best_step=1000 seconds=62.62
27/100 best_step=671 seconds=43.44
28/100 best_step=240 seconds=64.97
29/100 best_step=993 seconds=65.32
30/100 best_step=981 seconds=45.06
31/100 best_step=1000 seconds=45.54
32/100 best_step=977 seconds=46.25
33/100 best_step=1000 seconds=60.16
34/100 best_step=997 seconds=63.54
35/100 best_step=799 seconds=51.33
36/100 best_step=1000 seconds=68.63
37/100 best_step=995 seconds=58.08
38/100 best_step=1000 seconds=53.23
39/100 best_step=1000 seconds=76.11
40/100 best_step=983 seconds=79.11
41/100 best_step=995 seconds=29.62
42/100 best_step=1000 seconds=25.33
43/100 best_step=1000 seconds=24.49
44/100 best_step=1000 seconds=40.10
45/100 best_step=999 seconds=40.59
46/100 best_step=1000 seconds=103.01
47/100 best_step=1000 seconds=92.10
48/100 best_step=995 seconds=67.83
49/100 best_step=1000 seconds=41.20
50/100 best_step=1000 seconds=80.66
51/100 best_step=1000 seconds=47.71
52/100 best_step=1000 seconds=55.99
53/100 best_step=1000 seconds=86.11
54/100 best_step=499 seconds=53.58
55/100 best_step=1000 seconds=49.22
56/100 best_step=1000 seconds=47.32
57/100 best_step=1000 seconds=66.87
58/100 best_step=999 seconds=39.53
59/100 best_step=999 seconds=47.62
60/100 best_step=952 seconds=49.54
61/100 best_step=986 seconds=51.43
62/100 best_step=966 seconds=67.89
63/100 best_step=999 seconds=91.71
64/100 best_step=1000 seconds=54.97
65/100 best_step=997 seconds=68.85
66/100 best_step=1000 seconds=59.47
67/100 best_step=1000 seconds=93.51
68/100 best_step=1000 seconds=68.91
69/100 best_step=1000 seconds=67.79
70/100 best_step=1000 seconds=48.10
71/100 best_step=996 seconds=56.52
72/100 best_step=999 seconds=54.68
73/100 best_step=986 seconds=62.81
74/100 best_step=999 seconds=38.40
75/100 best_step=918 seconds=44.21
76/100 best_step=559 seconds=52.10
77/100 best_step=988 seconds=39.04
78/100 best_step=0 seconds=95.19
79/100 best_step=984 seconds=46.19
80/100 best_step=1000 seconds=63.12
81/100 best_step=978 seconds=44.76
82/100 best_step=1000 seconds=49.51
83/100 best_step=998 seconds=76.14
84/100 best_step=999 seconds=64.38
85/100 best_step=999 seconds=52.59
86/100 best_step=1000 seconds=50.93
87/100 best_step=1000 seconds=38.15
88/100 best_step=1000 seconds=67.80
89/100 best_step=995 seconds=69.33
90/100 best_step=1000 seconds=62.85
91/100 best_step=987 seconds=48.82
92/100 best_step=640 seconds=98.19
93/100 best_step=1000 seconds=51.09
94/100 best_step=1000 seconds=71.47
95/100 best_step=999 seconds=69.80
96/100 best_step=1000 seconds=70.09
97/100 best_step=542 seconds=39.05
98/100 best_step=1000 seconds=95.24
99/100 best_step=1000 seconds=58.71
100/100 best_step=1000 seconds=58.14
FROZEN100 selected outputs; no PSNR/SSIM aggregates computed
[autodl] finished_at=2026-09-16T02:24:59+08:00
[autodl] exit_code=0
