[autodl] run_id=20260915-202646-ttie-t048a-oracle
[autodl] started_at=2026-09-15T20:26:53+08:00
/home/wenchang/anaconda3/envs/python3.12-tk2-2.3/lib/python3.12/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
1/100 best_step=202 seconds=6.95
2/100 best_step=203 seconds=6.13
3/100 best_step=500 seconds=6.22
4/100 best_step=477 seconds=6.22
5/100 best_step=240 seconds=6.23
6/100 best_step=307 seconds=6.24
7/100 best_step=372 seconds=6.23
8/100 best_step=422 seconds=6.24
9/100 best_step=500 seconds=6.24
10/100 best_step=343 seconds=6.22
11/100 best_step=432 seconds=5.88
12/100 best_step=270 seconds=6.14
13/100 best_step=160 seconds=6.19
14/100 best_step=263 seconds=6.19
15/100 best_step=212 seconds=6.19
16/100 best_step=205 seconds=6.19
17/100 best_step=301 seconds=6.18
18/100 best_step=500 seconds=6.20
19/100 best_step=330 seconds=6.21
20/100 best_step=191 seconds=6.21
21/100 best_step=418 seconds=6.20
22/100 best_step=413 seconds=6.21
23/100 best_step=500 seconds=6.21
24/100 best_step=265 seconds=6.20
25/100 best_step=500 seconds=6.20
26/100 best_step=410 seconds=6.21
27/100 best_step=352 seconds=6.20
28/100 best_step=500 seconds=6.20
29/100 best_step=375 seconds=6.20
30/100 best_step=496 seconds=6.22
31/100 best_step=230 seconds=6.24
32/100 best_step=247 seconds=6.24
33/100 best_step=227 seconds=6.23
34/100 best_step=500 seconds=6.24
35/100 best_step=206 seconds=6.23
36/100 best_step=500 seconds=6.24
37/100 best_step=500 seconds=6.33
38/100 best_step=286 seconds=6.24
39/100 best_step=253 seconds=6.23
40/100 best_step=187 seconds=6.24
41/100 best_step=195 seconds=6.25
42/100 best_step=204 seconds=6.24
43/100 best_step=466 seconds=6.24
44/100 best_step=465 seconds=6.24
45/100 best_step=190 seconds=6.24
46/100 best_step=404 seconds=6.24
47/100 best_step=395 seconds=6.24
48/100 best_step=171 seconds=6.24
49/100 best_step=294 seconds=6.24
50/100 best_step=471 seconds=6.25
51/100 best_step=222 seconds=6.24
52/100 best_step=406 seconds=6.24
53/100 best_step=233 seconds=6.24
54/100 best_step=172 seconds=6.24
55/100 best_step=289 seconds=6.24
56/100 best_step=474 seconds=6.24
57/100 best_step=442 seconds=6.24
58/100 best_step=322 seconds=6.24
59/100 best_step=198 seconds=6.24
60/100 best_step=223 seconds=6.24
61/100 best_step=256 seconds=6.24
62/100 best_step=498 seconds=6.24
63/100 best_step=237 seconds=6.24
64/100 best_step=213 seconds=6.24
65/100 best_step=187 seconds=6.24
66/100 best_step=331 seconds=6.24
67/100 best_step=500 seconds=6.24
68/100 best_step=500 seconds=6.24
69/100 best_step=447 seconds=6.24
70/100 best_step=404 seconds=6.24
71/100 best_step=307 seconds=6.24
72/100 best_step=273 seconds=6.25
73/100 best_step=500 seconds=6.24
74/100 best_step=215 seconds=6.24
75/100 best_step=431 seconds=6.25
76/100 best_step=214 seconds=6.25
77/100 best_step=472 seconds=6.24
78/100 best_step=498 seconds=6.24
79/100 best_step=376 seconds=6.24
80/100 best_step=256 seconds=6.24
81/100 best_step=346 seconds=6.24
82/100 best_step=380 seconds=6.24
83/100 best_step=213 seconds=6.24
84/100 best_step=345 seconds=6.24
85/100 best_step=257 seconds=6.24
86/100 best_step=433 seconds=6.25
87/100 best_step=365 seconds=6.24
88/100 best_step=201 seconds=6.24
89/100 best_step=365 seconds=6.24
90/100 best_step=293 seconds=6.22
91/100 best_step=207 seconds=6.24
92/100 best_step=424 seconds=6.24
93/100 best_step=185 seconds=6.24
94/100 best_step=272 seconds=6.24
95/100 best_step=277 seconds=6.24
96/100 best_step=383 seconds=6.24
97/100 best_step=294 seconds=6.24
98/100 best_step=195 seconds=6.24
99/100 best_step=341 seconds=6.24
100/100 best_step=216 seconds=6.24
FROZEN100 selected outputs; no PSNR/SSIM aggregates computed
[autodl] finished_at=2026-09-15T20:37:19+08:00
[autodl] exit_code=0
