label,index,low,winner,best_step,identity_best_step,selected_best_step,identity_updates,selected_updates,active_count,reproduction_max_abs,grid_max_abs,seconds,ev_lower_active_count,ev_lower_inactive_count,ev_lower_all_count,ev_upper_active_count,ev_upper_inactive_count,ev_upper_all_count,ev_either_active_count,ev_either_inactive_count,ev_either_all_count,gamma_lower_active_count,gamma_lower_inactive_count,gamma_lower_all_count,gamma_upper_active_count,gamma_upper_inactive_count,gamma_upper_all_count,gamma_either_active_count,gamma_either_inactive_count,gamma_either_all_count,raw_mse,raw_psnr,raw_ssim,selected_mse,selected_psnr,selected_ssim,oracle_mse,oracle_psnr,oracle_ssim,delta_psnr,delta_ssim
REFERENCE_ORACLE_ONLY,25,Train/Low/low00554.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.194775993993971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22870745659326222,6.407196757757761,0.10487064696469772,0.1311068386930807,8.82374654387662,0.34439507756216353,0.023335796846142825,16.31977364696368,0.47095365549896734,7.496027103087059,0.1265585779368038
REFERENCE_ORACLE_ONLY,26,Train/Low/low00564.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.222412900009658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19483890989280758,7.103243089342994,0.10613713083594403,0.038907274212648064,14.099691941736998,0.46367436499737985,0.009703840949289293,20.1305633038263,0.508243460498755,6.030871362089302,0.04456909550137517
REFERENCE_ORACLE_ONLY,27,Train/Low/low00440.png,identity,500,500,500,500,500,4,0.0,0.0,11.382847355969716,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.030613007828025736,15.140939974546516,0.2154287462252617,0.03670624087316723,14.352600897982182,0.2211404067197792,0.020656907708617164,16.849346908318083,0.11626897329843215,2.496746010335901,-0.10487143342134704
REFERENCE_ORACLE_ONLY,28,Train/Low/low00584.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.461529959051404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17534850222405915,7.56097939383872,0.12495984315464051,0.06745949211704652,11.709569328117217,0.4330383692184943,0.012109651382369085,19.16868359325379,0.4882962358492504,7.459114265136572,0.0552578666307561
REFERENCE_ORACLE_ONLY,29,Train/Low/low00529.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.587951274996158,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0.1717127713237972,7.651974025141996,0.18272547377754164,0.10454321787945474,9.807041362854989,0.4582053033622563,0.020921993688826215,16.793969332464197,0.602239187897059,6.986927969609209,0.1440338845348027
REFERENCE_ORACLE_ONLY,30,Train/Low/low00213.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.504174066009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2830034130736512,5.482083267721242,0.11287464349198718,0.12589087534639273,9.000057467016699,0.41609300196141047,0.034654493199947005,14.602404480526644,0.489995264134252,5.602347013509945,0.07390226217284152
REFERENCE_ORACLE_ONLY,31,Train/Low/low00019.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.492227151989937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2614472879225783,5.826158588883235,0.03438005012922033,0.19049585828501642,7.20114462211546,0.1732170827389536,0.08931936628692795,10.49054366870938,0.3166376075093875,3.2893990465939202,0.14342052477043393
REFERENCE_ORACLE_ONLY,32,Train/Low/low00004.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.656728491012473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25872768418370146,5.871570987478868,0.07623366309546356,0.14202389552393663,8.476385794119066,0.27194003082772905,0.04501198178513164,13.466718655463076,0.4268486052781914,4.99033286134401,0.15490857445046236
REFERENCE_ORACLE_ONLY,33,Train/Low/low00449.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.976949217030779,1,0,1,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0.0640611352693535,11.934053691869188,0.15752351761292077,0.06262232239473571,12.032708302911907,0.11456134158811886,0.030142926883186344,15.20814579907864,0.0986778462922835,3.175437496166733,-0.015883495295835354
REFERENCE_ORACLE_ONLY,34,Train/Low/low00040.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.024705932999495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24589336963705632,6.09253181586055,0.25347568399017417,0.039760641617538305,14.005466160074187,0.749532846196364,0.0020207540666956772,26.94486538526336,0.7987580157465483,12.939399225189172,0.0492251695501843
REFERENCE_ORACLE_ONLY,35,Train/Low/low00465.png,identity,500,500,500,500,500,4,0.0,0.0,11.026737502019387,3,0,3,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0.05345874513464185,12.71981239883575,0.17221364589646335,0.05789068761111884,12.37391291961248,0.16539993625179653,0.03376964266333101,14.714735348684261,0.08970022939482553,2.340822429071782,-0.075699706856971
REFERENCE_ORACLE_ONLY,36,Train/Low/low00293.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,11.033300496987067,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0.14285547716924754,8.45103103837209,0.10285221776240284,0.14888519197971242,8.271484947347394,0.09193744985483218,0.04986923831580066,13.021672649833802,0.08279654573122316,4.750187702486407,-0.009140904123609017
REFERENCE_ORACLE_ONLY,37,Train/Low/low00563.png,T026A_selected,499,500,499,500,500,4,0.0,0.0,10.86658761597937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10179430751202019,9.922765077089027,0.18263317242447444,0.01335030956748118,18.745086637458403,0.5867636555208312,0.005925901451081252,22.27245575199452,0.610717351374583,3.5273691145361177,0.023953695853751844
REFERENCE_ORACLE_ONLY,38,Train/Low/low00515.png,T026A_selected,500,500,500,500,500,4,0.0,0.0,10.845878441003151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11014934817272622,9.58018068516171,0.11060656499319797,0.07567844445622221,11.210278032846727,0.21989973653506342,0.03977400916878197,14.004006304844058,0.2708664881352684,2.793728271997331,0.050966751600205
