index,low,retinex_psnr,retinex_ssim,ours_psnr,ours_ssim,delta_psnr,delta_ssim,seconds
57,Train/Low/low00406.png,18.28358464964335,0.6207155836708194,7.081148745910425,0.1052843088971965,11.202435903732923,0.5154312747736228,0.0590292340493761
58,Train/Low/low00586.png,15.969295217650322,0.8214221011433672,9.821615774960161,0.47409089344970406,6.14767944269016,0.34733120769366316,0.05901145999087021
59,Train/Low/low00643.png,15.298894163399945,0.7213372179947675,21.69878645574009,0.930106423324631,-6.399892292340146,-0.20876920532986354,0.05901803699089214
60,Train/Low/low00505.png,20.853604266812553,0.7849146328236214,11.536702429094763,0.4129906408478703,9.31690183771779,0.3719239919757511,0.059036179969552904
61,Train/Low/low00119.png,28.92355996882987,0.9159544630551202,19.732182392967314,0.7255288846311014,9.191377575862557,0.19042557842401875,0.05905751802492887
62,Train/Low/low00299.png,26.736901630915966,0.8562855062961303,13.70115065285249,0.23427946829579657,13.035750978063476,0.6220060380003337,0.059000250010285527
63,Train/Low/low00683.png,27.05358350944052,0.841216616191806,11.220114909986629,0.35148051004242814,15.833468599453893,0.48973610614937785,0.059023351001087576
64,Train/Low/low00110.png,20.57288936946884,0.9416165455496631,19.60840665516215,0.7846318861117295,0.9644827143066905,0.1569846594379336,0.05901778000406921
65,Train/Low/low00214.png,19.92329827713432,0.8082667422933854,5.817801716319945,0.08426207375291578,14.105496560814377,0.7240046685404695,0.059018994972575456
66,Train/Low/low00417.png,20.795289566889043,0.6653808842998844,8.972256807419761,0.1010781128661327,11.823032759469282,0.5643027714337517,0.05914161400869489
67,Train/Low/low00354.png,23.020667163493673,0.7317963980195328,12.051525004864478,0.1201923052821338,10.969142158629195,0.611604092737399,0.059148217958863825
68,Train/Low/low00603.png,30.678238812798746,0.9382474900233516,15.041572419086044,0.6255708431400312,15.636666393712702,0.3126766468833204,0.05899823101935908
69,Train/Low/low00260.png,20.649011322902933,0.8087036448338482,9.012618941915054,0.25382452664741895,11.636392380987878,0.5548791181864292,0.059038503968622535
70,Train/Low/low00628.png,24.02655513665511,0.8489678887418439,15.45702543181416,0.6494573804755105,8.56952970484095,0.19951050826633343,0.059128072985913604
71,Train/Low/low00493.png,19.72855255325998,0.715372089249938,14.901058124290078,0.45765642812887436,4.827494428969903,0.25771566112106364,0.059032631979789585
72,Train/Low/low00298.png,26.081386767289242,0.7847279547178729,10.590856413578873,0.1029933037441443,15.49053035371037,0.6817346509737287,0.05902049801079556
73,Train/Low/low00398.png,16.21745370065874,0.5611868498797029,6.218838528236433,0.07022475706712576,9.998615172422308,0.49096209281257713,0.05902785202488303
74,Train/Low/low00659.png,20.03874622365177,0.8038094609730072,13.698152156382546,0.6308405307868187,6.340594067269224,0.17296893018618853,0.05902565602445975
75,Train/Low/low00464.png,18.82475700468421,0.7612737163033556,14.255680285558785,0.7799291916782071,4.569076719125423,-0.01865547537485146,0.05927867803256959
76,Train/Low/low00405.png,22.950781719380217,0.6709226784848182,8.466931274812428,0.13956472625430363,14.48385044456779,0.5313579522305146,0.05903653404675424
77,Train/Low/low00650.png,17.605384673375067,0.7896561716122462,9.490707541226396,0.39762398617554023,8.114677132148671,0.392032185436706,0.059059887018520385
78,Train/Low/low00621.png,23.221755854400712,0.8358942996834549,15.161855070121815,0.6295835457119429,8.059900784278897,0.206310753971512,0.05900134798139334
79,Train/Low/low00596.png,26.091994555105504,0.8813204367939818,8.329111820943682,0.2537386311239323,17.76288273416182,0.6275818056700495,0.0590069760219194
80,Train/Low/low00378.png,23.159493785442532,0.6916333355816305,7.6993432288599175,0.12480976610864147,15.460150556582615,0.5668235694729891,0.05899490794399753
81,Train/Low/low00058.png,20.628963946275952,0.8723038488861856,10.136487058565809,0.5927159620390468,10.492476887710144,0.27958788684713887,0.05901196802733466
82,Train/Low/low00092.png,14.9675511187878,0.8791189347886564,8.978530991601096,0.6245918474911294,5.989020127186704,0.25452708729752704,0.0590194680262357
83,Train/Low/low00266.png,23.311606835777802,0.8169938364289427,15.577468083796106,0.357705692336545,7.734138751981696,0.45928814409239777,0.05903283099178225
84,Train/Low/low00180.png,21.12797413981989,0.8734855186349038,6.795678206758497,0.12298092035767437,14.332295933061394,0.7505045982772294,0.05903532699448988
85,Train/Low/low00679.png,23.077264165786847,0.8487493437409169,10.907994894197309,0.4648547911682038,12.169269271589538,0.38389455257271315,0.05904629401629791
86,Train/Low/low00408.png,18.38016213246311,0.6181797729225321,6.818414772224971,0.08600244334594222,11.561747360238138,0.5321773295765899,0.05902288295328617
87,Train/Low/low00623.png,22.498125499810868,0.8844165188569687,9.89387513501321,0.5149359418417887,12.604250364797657,0.36948057701518,0.05901454802369699
88,Train/Low/low00646.png,19.79865601858837,0.8180176520717901,13.84647241135275,0.665167218207579,5.952183607235622,0.15285043386421115,0.05902108101872727
89,Train/Low/low00104.png,18.0882282520586,0.7186018221790029,9.923449380633155,0.21916169004573974,8.164778871425444,0.4994401321332632,0.05920822301413864
90,Train/Low/low00399.png,24.535078494852232,0.7235792400362767,11.441747557038706,0.2595660589519769,13.093330937813526,0.46401318108429984,0.05901914701098576
91,Train/Low/low00638.png,21.123930617221024,0.7147768232285002,11.389850497480598,0.4436620163063766,9.734080119740426,0.27111480692212364,0.05916888598585501
92,Train/Low/low00533.png,14.933523131925387,0.8319516019228005,6.604730411800284,0.4018403793055413,8.328792720125104,0.4301112226172592,0.0590260709868744
93,Train/Low/low00142.png,21.627832543666212,0.826172895089405,6.8012232996622135,0.20756312846574793,14.826609244003999,0.618609766623657,0.05901344999438152
94,Train/Low/low00182.png,19.613117859485204,0.7084455047248206,6.693886395004692,0.06288647628868554,12.91923146448051,0.645559028436135,0.05901539797196165
95,Train/Low/low00477.png,22.351171657373648,0.8729226692913693,11.50614028024658,0.5594447438071779,10.845031377127068,0.3134779254841914,0.05906582000898197
96,Train/Low/low00036.png,15.968076603519535,0.8209486354190997,9.207179784206836,0.47074027485029196,6.760896819312698,0.3502083605688077,0.05902379198232666
97,Train/Low/low00594.png,25.182217838723943,0.8955832736894747,11.936234861879223,0.5839551738949487,13.24598297684472,0.311628099794526,0.05901335697853938
