tau,mean_psnr,mean_delta_psnr,median_delta_psnr,regressions_t026,worst_delta_t026,mean_delta_ssim,eligible
1.1503163624146797,7.868864237138531,-3.3611758998741688,-2.914714212252177,80,-11.348354492076155,-0.18565223640899362,False
1.1505913116823983,7.8701701118479255,-3.3598700251647746,-2.914714212252177,80,-11.348354492076155,-0.18568004744928324,False
1.1507522369340706,7.870472568311005,-3.3595675687016944,-2.914714212252177,80,-11.348354492076155,-0.18563759987746653,False
1.1509962374514064,7.870993376303175,-3.359046760709526,-2.914714212252177,80,-11.348354492076155,-0.18559034545007103,False
1.1518845825749238,7.8720503227332275,-3.357989814279472,-2.914714212252177,80,-11.348354492076155,-0.185610408825734,False
1.1542414353548593,7.873253233420509,-3.356786903592192,-2.914714212252177,80,-11.348354492076155,-0.18565601276745144,False
1.1545079265725264,7.873561360034039,-3.3564787769786615,-2.914714212252177,80,-11.348354492076155,-0.18562058900669196,False
1.1546306626332548,7.874377459227385,-3.3556626777853156,-2.914714212252177,80,-11.348354492076155,-0.18563155313573831,False
1.1556326156629961,7.875386588143499,-3.3546535488692,-2.914714212252177,80,-11.348354492076155,-0.18566774108842193,False
1.1557893213019037,7.8766602399728205,-3.3533798970398787,-2.914714212252177,80,-11.348354492076155,-0.18571608987320506,False
1.155899526572158,7.8773716087977945,-3.3526685282149047,-2.914714212252177,79,-11.348354492076155,-0.18573332351944846,False
1.1605616499904945,7.878730104688384,-3.351310032324315,-2.914714212252177,79,-11.348354492076155,-0.18555669366494518,False
1.1606873808954685,7.879560070488789,-3.350480066523911,-2.914714212252177,79,-11.348354492076155,-0.18557185950904184,False
1.1615764598698068,7.879998680451453,-3.350041456561247,-2.914714212252177,79,-11.348354492076155,-0.1855234917750014,False
1.1622296275076354,7.881569072766643,-3.348471064246056,-2.914714212252177,79,-11.348354492076155,-0.18552610395361616,False
1.1635135159060055,7.8835135148398106,-3.3465266221728895,-2.914714212252177,79,-11.348354492076155,-0.18532669160978346,False
1.1638415825121433,7.884704853874878,-3.345335283137822,-2.914714212252177,79,-11.348354492076155,-0.18531985373807114,False
1.1657722614531902,7.885963452418247,-3.3440766845944534,-2.914714212252177,79,-11.348354492076155,-0.1851586947312985,False
1.1672966425923552,7.8879199672700615,-3.3421201697426386,-2.914714212252177,79,-11.348354492076155,-0.18513932911086275,False
1.1716519881178917,7.889532229796146,-3.3405079072165544,-2.914714212252177,78,-11.348354492076155,-0.18515980848755598,False
1.1745263125130807,7.890663506349886,-3.339376630662814,-2.914714212252177,78,-11.348354492076155,-0.1851649483869156,False
1.1748425868519452,7.8918435010634145,-3.3381966359492856,-2.914714212252177,78,-11.348354492076155,-0.1851718333829879,False
1.1749288044166686,7.894527132759865,-3.335513004252835,-2.914714212252177,78,-11.348354492076155,-0.18515468818020384,False
1.1750966150933564,7.895689867738018,-3.334350269274681,-2.914714212252177,78,-11.348354492076155,-0.18516630561051733,False
1.1753874114519842,7.896649659061698,-3.333390477951002,-2.914714212252177,78,-11.348354492076155,-0.1851672536508833,False
1.1901557228326778,7.897669958926653,-3.332370178086046,-2.914714212252177,78,-11.348354492076155,-0.1851656382450438,False
1.1931891749911059,7.900702179721014,-3.3293379572916852,-2.914714212252177,78,-11.348354492076155,-0.18478430570749904,False
1.1942914234797015,7.9101000214894475,-3.319940115523252,-2.914714212252177,78,-11.348354492076155,-0.1845087148815054,False
1.197345031437017,7.911367372382379,-3.31867276463032,-2.914714212252177,78,-11.348354492076155,-0.1845275886541165,False
1.1974061646760779,7.914507977787087,-3.315532159225612,-2.914714212252177,78,-11.034293951605346,-0.1841527677926763,False
1.1984859039355387,7.9160565021853495,-3.3139836348273497,-2.914714212252177,78,-11.034293951605346,-0.18415208747338585,False
1.1994758637567229,7.917348437189229,-3.312691699823471,-2.914714212252177,78,-11.034293951605346,-0.18416425368671357,False
1.2004010595318133,7.91880531418473,-3.31123482282797,-2.914714212252177,78,-11.034293951605346,-0.1839804252755534,False
1.2014152020840143,7.921502061311266,-3.308538075701435,-2.914714212252177,78,-11.034293951605346,-0.1839884698695604,False
1.2032238823266541,7.9225578732660145,-3.3074822637466847,-2.914714212252177,78,-11.034293951605346,-0.1838835587553514,False
1.2038986447483329,7.924411816974164,-3.305628320038536,-2.914714212252177,78,-11.034293951605346,-0.18361903372447222,False
1.206006756924833,7.925771892635725,-3.3042682443769746,-2.914714212252177,78,-11.034293951605346,-0.18362461650952025,False
1.2069129691848806,7.927376550587943,-3.3026635864247567,-2.914714212252177,78,-11.034293951605346,-0.18363042151406656,False
1.2076540112122693,7.93182989744339,-3.2982102395693094,-2.914714212252177,78,-11.034293951605346,-0.1835970952093387,False
1.2076973031791238,7.934761246526218,-3.2952788904864816,-2.914714212252177,78,-11.034293951605346,-0.18323512306471357,False
1.2079108927986848,7.938029967743259,-3.2920101692694406,-2.914714212252177,78,-11.034293951605346,-0.1828494544176134,False
1.2083134021135042,7.942678182057227,-3.2873619549554722,-2.914714212252177,78,-11.034293951605346,-0.18286516907595318,False
1.209624983176883,7.944585325574882,-3.285454811437818,-2.914714212252177,78,-11.034293951605346,-0.18261431717620633,False
1.213126940039552,7.9463788430934725,-3.283661293919228,-2.914714212252177,78,-11.034293951605346,-0.18236359026328408,False
1.2138829339419612,7.950828923405645,-3.2792112136070544,-2.914714212252177,78,-11.034293951605346,-0.18238043195344744,False
1.2142164390494148,7.953496427004194,-3.2765437100085064,-2.914714212252177,78,-11.034293951605346,-0.182043068883291,False
1.216716754241513,7.954938696916883,-3.275101440095818,-2.914714212252177,78,-11.034293951605346,-0.18183221446452758,False
1.2172713260301906,7.956844024391686,-3.2731961126210134,-2.914714212252177,78,-11.034293951605346,-0.18157656847410805,False
1.2183610784528862,7.959534336584305,-3.2705058004283942,-2.914714212252177,78,-11.034293951605346,-0.1813178259852202,False
1.2191777477410386,7.964606874507527,-3.2654332625051734,-2.914714212252177,78,-11.034293951605346,-0.18135218372786333,False
1.219274792794338,7.966464434280312,-3.2635757027323877,-2.914714212252177,78,-11.034293951605346,-0.18109923516707202,False
1.2212361267981455,7.967902004996171,-3.2621381320165295,-2.914714212252177,78,-11.034293951605346,-0.18091501897656734,False
1.2213709809660696,7.970746621713033,-3.2592935152996665,-2.914714212252177,78,-11.034293951605346,-0.18090124447080702,False
1.2243432106190046,7.972749847091835,-3.2572902899208653,-2.914714212252177,78,-11.034293951605346,-0.1807014692739379,False
1.224860358509361,7.973800436417131,-3.256239700595569,-2.914714212252177,78,-11.034293951605346,-0.1807015139355449,False
1.2266292848183789,7.974793980273875,-3.2552461567388242,-2.914714212252177,78,-11.034293951605346,-0.18070261802343798,False
1.2277034685058825,7.976632800075242,-3.2534073369374568,-2.914714212252177,78,-11.034293951605346,-0.18044727097887098,False
1.2279543040070864,7.978694814380134,-3.2513453226325653,-2.914714212252177,78,-11.034293951605346,-0.18043018214519002,False
1.2286732553018196,7.980303463360068,-3.249736673652632,-2.914714212252177,78,-11.034293951605346,-0.18044527129889917,False
1.2293725224754533,7.981520580610062,-3.2485195564026386,-2.914714212252177,78,-11.034293951605346,-0.1802796294733461,False
1.2299191014082487,7.98326452463238,-3.246775612380319,-2.914714212252177,78,-11.034293951605346,-0.18005345588470448,False
1.2310522490635174,7.9845247350776924,-3.2455154019350076,-2.914714212252177,78,-11.034293951605346,-0.17986594041135798,False
1.2316568038035527,7.986616512028051,-3.2434236249846498,-2.914714212252177,78,-11.034293951605346,-0.17957817070895066,False
1.2318194240650078,7.98854197949768,-3.241498157515019,-2.914714212252177,78,-11.034293951605346,-0.17931213682703853,False
1.232059827514791,7.989933868542099,-3.2401062684706003,-2.914714212252177,78,-11.034293951605346,-0.1793486940904026,False
1.2329981740196014,7.9913005163740305,-3.2387396206386696,-2.914714212252177,78,-11.034293951605346,-0.17938142950049607,False
1.2339617721490128,7.999115350137216,-3.230924786875483,-2.914714212252177,78,-11.034293951605346,-0.17917779287459673,False
1.2351990656714438,8.000224224463237,-3.2298159125494625,-2.914714212252177,78,-11.034293951605346,-0.17920015657474792,False
1.2371486950521613,8.00190876525145,-3.228131371761249,-2.914714212252177,78,-11.034293951605346,-0.17905378341808614,False
1.2379138653762198,8.003189973841698,-3.2268501631710023,-2.914714212252177,78,-11.034293951605346,-0.17887678797586315,False
1.2389420828891178,8.004442695960908,-3.225597441051792,-2.914714212252177,78,-11.034293951605346,-0.17892535597857648,False
1.2390427177363017,8.006615473903997,-3.223424663108703,-2.914714212252177,78,-11.034293951605346,-0.1786663303180479,False
1.2392243561563514,8.008885096003091,-3.2211550410096095,-2.914714212252177,78,-11.034293951605346,-0.17841977117174593,False
1.2394276534991069,8.009746861399318,-3.2202932756133817,-2.914714212252177,78,-11.034293951605346,-0.17843372621446607,False
1.2410457703326931,8.010806313039195,-3.2192338239735045,-2.914714212252177,78,-11.034293951605346,-0.1784720741365651,False
1.2412819359404017,8.0121281072175,-3.2179120297951993,-2.914714212252177,78,-11.034293951605346,-0.17852569003241503,False
1.2414709871954286,8.012879332748025,-3.217160804264674,-2.914714212252177,78,-11.034293951605346,-0.178544219051835,False
1.2445641624942267,8.015100731172936,-3.2149394058397642,-2.914714212252177,78,-11.034293951605346,-0.1782730592649301,False
1.2450870756237948,8.016482221412474,-3.2135579156002256,-2.914714212252177,78,-11.034293951605346,-0.17810177112336262,False
1.2460652432016577,8.018235325165056,-3.2118048118476437,-2.914714212252177,78,-11.034293951605346,-0.17786992254614037,False
1.2468294408607594,8.019895573619634,-3.210144563393067,-2.914714212252177,78,-11.034293951605346,-0.17767322639664204,False
1.2489638778652823,8.02100402529143,-3.2090361117212685,-2.914714212252177,78,-11.034293951605346,-0.17752498449035187,False
1.2491987663069932,8.021876398181638,-3.2081637388310624,-2.914714212252177,78,-11.034293951605346,-0.177543655435494,False
1.2492325576850458,8.023341302036517,-3.206698834976184,-2.914714212252177,78,-11.034293951605346,-0.17735780193840603,False
1.2499601330708994,8.024570281784909,-3.2054698552277916,-2.914714212252177,78,-11.034293951605346,-0.17717887818481917,False
1.2508724038235872,8.026087742809057,-3.2039523942036436,-2.914714212252177,78,-11.034293951605346,-0.1769973539356673,False
1.2520635268949585,8.054990275266292,-3.175049861746408,-2.914714212252177,78,-11.034293951605346,-0.17620780901408978,False
1.2531949250710606,8.056620334247606,-3.173419802765094,-2.914714212252177,78,-11.034293951605346,-0.1762164997102237,False
1.2546011887012765,8.0578769062453,-3.172163230767401,-2.914714212252177,77,-11.034293951605346,-0.17621289984937216,False
1.254789066543118,8.059986856452415,-3.1700532805602846,-2.914714212252177,77,-11.034293951605346,-0.17600179506854005,False
1.2561409380464519,8.06152870351783,-3.1685114334948703,-2.914714212252177,77,-11.034293951605346,-0.1758135677222138,False
1.2569423848612464,8.062385989106378,-3.1676541479063225,-2.914714212252177,77,-11.034293951605346,-0.17567896122072985,False
1.2569937997309775,8.06393428383276,-3.1661058531799404,-2.914714212252177,77,-11.034293951605346,-0.17549006070376572,False
1.257596011473976,8.065237455599494,-3.1648026814132053,-2.914714212252177,77,-11.034293951605346,-0.17533141533726376,False
1.2576920579975994,8.066620549105345,-3.1634195879073554,-2.914714212252177,77,-11.034293951605346,-0.1751593871101707,False
1.2585255555302235,8.066620549105345,-3.1634195879073554,-2.914714212252177,77,-11.034293951605346,-0.1751593871101707,False
