[autodl] run_id=20260916-173158-ttie-t052a-oracle
[autodl] started_at=2026-09-16T17:32:03+08:00
/home/wenchang/anaconda3/envs/python3.12-tk2-2.3/lib/python3.12/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
1/100 best_step=493 seconds=7.85
2/100 best_step=465 seconds=3.99
3/100 best_step=500 seconds=4.36
4/100 best_step=500 seconds=6.82
5/100 best_step=500 seconds=6.75
6/100 best_step=266 seconds=6.80
7/100 best_step=433 seconds=6.80
8/100 best_step=500 seconds=6.85
9/100 best_step=500 seconds=4.13
10/100 best_step=491 seconds=4.23
11/100 best_step=182 seconds=6.81
12/100 best_step=380 seconds=6.80
13/100 best_step=500 seconds=6.83
14/100 best_step=490 seconds=6.87
15/100 best_step=410 seconds=6.29
16/100 best_step=327 seconds=3.60
17/100 best_step=498 seconds=5.03
18/100 best_step=500 seconds=6.79
19/100 best_step=462 seconds=6.82
20/100 best_step=466 seconds=6.86
21/100 best_step=499 seconds=6.77
22/100 best_step=260 seconds=5.37
23/100 best_step=498 seconds=3.64
24/100 best_step=500 seconds=6.66
25/100 best_step=500 seconds=6.83
26/100 best_step=500 seconds=6.85
27/100 best_step=443 seconds=6.79
28/100 best_step=497 seconds=6.76
29/100 best_step=500 seconds=3.95
30/100 best_step=474 seconds=4.10
31/100 best_step=491 seconds=6.75
32/100 best_step=395 seconds=6.77
33/100 best_step=371 seconds=6.78
34/100 best_step=500 seconds=6.84
35/100 best_step=500 seconds=6.83
36/100 best_step=496 seconds=4.45
37/100 best_step=500 seconds=3.81
38/100 best_step=329 seconds=6.77
39/100 best_step=495 seconds=6.79
40/100 best_step=500 seconds=6.82
41/100 best_step=214 seconds=6.83
42/100 best_step=497 seconds=6.81
43/100 best_step=500 seconds=3.73
44/100 best_step=500 seconds=4.66
45/100 best_step=206 seconds=6.86
46/100 best_step=474 seconds=6.86
47/100 best_step=500 seconds=6.76
48/100 best_step=498 seconds=6.81
49/100 best_step=318 seconds=5.65
50/100 best_step=500 seconds=3.62
51/100 best_step=500 seconds=6.09
52/100 best_step=500 seconds=6.78
53/100 best_step=494 seconds=6.78
54/100 best_step=475 seconds=6.84
55/100 best_step=500 seconds=6.83
56/100 best_step=307 seconds=4.21
57/100 best_step=500 seconds=4.30
58/100 best_step=484 seconds=6.77
59/100 best_step=493 seconds=6.81
60/100 best_step=498 seconds=6.80
61/100 best_step=336 seconds=6.83
62/100 best_step=495 seconds=6.82
63/100 best_step=497 seconds=3.99
64/100 best_step=233 seconds=4.38
65/100 best_step=500 seconds=6.80
66/100 best_step=459 seconds=6.77
67/100 best_step=500 seconds=6.82
68/100 best_step=500 seconds=6.79
69/100 best_step=500 seconds=6.75
70/100 best_step=330 seconds=3.61
71/100 best_step=488 seconds=5.23
72/100 best_step=425 seconds=6.80
73/100 best_step=496 seconds=6.82
74/100 best_step=499 seconds=6.92
75/100 best_step=470 seconds=6.92
76/100 best_step=225 seconds=4.92
77/100 best_step=487 seconds=3.65
78/100 best_step=438 seconds=6.78
79/100 best_step=462 seconds=6.84
80/100 best_step=499 seconds=6.87
81/100 best_step=500 seconds=6.86
82/100 best_step=468 seconds=6.82
83/100 best_step=500 seconds=4.06
84/100 best_step=486 seconds=4.50
85/100 best_step=464 seconds=6.81
86/100 best_step=211 seconds=6.78
87/100 best_step=488 seconds=6.79
88/100 best_step=500 seconds=6.84
89/100 best_step=497 seconds=6.84
90/100 best_step=256 seconds=3.76
91/100 best_step=498 seconds=4.44
92/100 best_step=397 seconds=6.82
93/100 best_step=443 seconds=6.78
94/100 best_step=499 seconds=6.85
95/100 best_step=498 seconds=6.82
96/100 best_step=499 seconds=5.87
97/100 best_step=452 seconds=3.61
98/100 best_step=500 seconds=5.69
99/100 best_step=500 seconds=6.78
100/100 best_step=494 seconds=6.82
FROZEN100 selected outputs; no PSNR/SSIM aggregates computed
[autodl] finished_at=2026-09-16T17:42:11+08:00
[autodl] exit_code=0
