index,low,step,psnr,ssim,delta_T026,safety_reachable,selected_step,oracle_step
1,Train/Low/low00590.png,0,13.730740096071518,0.8826135524126635,3.2602825644618108,True,26,4
1,Train/Low/low00590.png,1,14.3974265746442,0.8992992795217998,3.926969043034493,True,26,4
1,Train/Low/low00590.png,2,14.990909242951318,0.908822963381681,4.520451711341611,True,26,4
1,Train/Low/low00590.png,3,15.43204374771155,0.9119259402116356,4.961586216101843,True,26,4
1,Train/Low/low00590.png,4,15.647858383124042,0.9091950422939372,5.177400851514335,True,26,4
1,Train/Low/low00590.png,5,15.610799127736835,0.9017044179101797,5.1403415961271275,True,26,4
1,Train/Low/low00590.png,6,15.353065004438557,0.8906541582166079,4.88260747282885,True,26,4
1,Train/Low/low00590.png,7,14.94809075545841,0.8775904366478489,4.477633223848702,True,26,4
1,Train/Low/low00590.png,8,14.473972463817514,0.8636387430361598,4.003514932207807,True,26,4
1,Train/Low/low00590.png,9,13.98519595088269,0.8496948474158948,3.514738419272984,True,26,4
1,Train/Low/low00590.png,10,13.51446393201977,0.836655493091017,3.0440064004100638,True,26,4
1,Train/Low/low00590.png,11,13.085715858177295,0.8252288209839952,2.615258326567588,True,26,4
1,Train/Low/low00590.png,12,12.711903006466498,0.8157737356093502,2.241445474856791,True,26,4
1,Train/Low/low00590.png,13,12.396690066039087,0.8083110513825397,1.9262325344293796,True,26,4
1,Train/Low/low00590.png,14,12.14424055015982,0.8027872098814401,1.6737830185501128,True,26,4
1,Train/Low/low00590.png,15,11.954703814978423,0.7990269513188166,1.4842462833687158,True,26,4
1,Train/Low/low00590.png,16,11.82712167605511,0.7968556275397177,1.3566641444454035,True,26,4
1,Train/Low/low00590.png,17,11.75886945919512,0.7961483372589183,1.288411927585413,True,26,4
1,Train/Low/low00590.png,18,11.747213949614135,0.7967284606024125,1.2767564180044282,True,26,4
1,Train/Low/low00590.png,19,11.785605059419872,0.7983262392412342,1.315147527810165,True,26,4
1,Train/Low/low00590.png,20,11.866620650028155,0.8006571536386027,1.396163118418448,True,26,4
1,Train/Low/low00590.png,21,11.98426052943459,0.8036001449349384,1.5138029978248824,True,26,4
1,Train/Low/low00590.png,22,12.131419744533147,0.8069142367941106,1.6609622129234403,True,26,4
1,Train/Low/low00590.png,23,12.301551188309956,0.8104778307815803,1.831093656700249,True,26,4
1,Train/Low/low00590.png,24,12.48762268365246,0.8142484276620712,2.017165152042754,True,26,4
1,Train/Low/low00590.png,25,12.681508084145497,0.8181076535072113,2.2110505525357897,True,26,4
1,Train/Low/low00590.png,26,12.87598093891648,0.8219187330529636,2.4055234073067737,True,26,4
1,Train/Low/low00590.png,27,13.064563862694257,0.8255879676244343,2.59410633108455,True,26,4
2,Train/Low/low00121.png,0,6.891243774137026,0.05499145392188018,-1.6166574058425383,True,27,27
2,Train/Low/low00121.png,1,6.95308778864063,0.06277428524346695,-1.554813391338934,True,27,27
2,Train/Low/low00121.png,2,7.022167592682371,0.07136189672853135,-1.4857335872971928,True,27,27
2,Train/Low/low00121.png,3,7.0990934278795255,0.08075943432998911,-1.4088077521000386,True,27,27
2,Train/Low/low00121.png,4,7.1844894282893526,0.09095056279504676,-1.3234117516902115,True,27,27
2,Train/Low/low00121.png,5,7.278990277656526,0.10189409632812406,-1.2289109023230385,True,27,27
2,Train/Low/low00121.png,6,7.3832341903792775,0.1135211617724932,-1.1246669896002865,True,27,27
2,Train/Low/low00121.png,7,7.497853954017519,0.12573351190349927,-1.0100472259620448,True,27,27
2,Train/Low/low00121.png,8,7.623464493552299,0.13840340751814534,-0.8844366864272653,True,27,27
2,Train/Low/low00121.png,9,7.76065088818579,0.15137582324520482,-0.7472502917937742,True,27,27
2,Train/Low/low00121.png,10,7.909952262759729,0.16447276822221438,-0.5979489172198349,True,27,27
2,Train/Low/low00121.png,11,8.071844501336345,0.17749988364816677,-0.43605667864321873,True,27,27
2,Train/Low/low00121.png,12,8.246721625576486,0.19025513227747376,-0.2611795544030784,True,27,27
2,Train/Low/low00121.png,13,8.434873569876535,0.20253869433264343,-0.07302761010302916,True,27,27
2,Train/Low/low00121.png,14,8.63646535196885,0.21416322796686219,0.12856417198928582,True,27,27
2,Train/Low/low00121.png,15,8.851514605633078,0.22496488102616774,0.3436134256535137,True,27,27
2,Train/Low/low00121.png,16,9.079867067413229,0.2348077219883516,0.5719658874336648,True,27,27
2,Train/Low/low00121.png,17,9.32117540992355,0.2435906742270138,0.8132742299439855,True,27,27
2,Train/Low/low00121.png,18,9.574878952630574,0.2512513193966212,1.0669777726510095,True,27,27
2,Train/Low/low00121.png,19,9.840188065168613,0.2577648970513903,1.332286885189049,True,27,27
2,Train/Low/low00121.png,20,10.116069765454448,0.2631409252316463,1.6081685854748837,True,27,27
2,Train/Low/low00121.png,21,10.401247701436048,0.2674199122302659,1.8933465214564844,True,27,27
2,Train/Low/low00121.png,22,10.69420226455312,0.27066700562109086,2.1863010845735555,True,27,27
2,Train/Low/low00121.png,23,10.993186744051936,0.27296544918998555,2.485285564072372,True,27,27
2,Train/Low/low00121.png,24,11.296250028553418,0.27441220357373763,2.788348848573854,True,27,27
2,Train/Low/low00121.png,25,11.60127667800872,0.2751109229359539,3.0933754980291557,True,27,27
2,Train/Low/low00121.png,26,11.906031849303208,0.27516744543849686,3.3981306693236437,True,27,27
2,Train/Low/low00121.png,27,12.20821808739396,0.27468582057306096,3.700316907414395,True,27,27
3,Train/Low/low00377.png,0,5.802690334700644,0.0840853958944141,0.20636150988018187,True,27,27
3,Train/Low/low00377.png,1,5.917411764243807,0.08447723972484447,0.321082939423345,True,27,27
3,Train/Low/low00377.png,2,6.040049699804483,0.08472558897591904,0.44372087498402024,True,27,27
3,Train/Low/low00377.png,3,6.170860649653803,0.08485018741116071,0.5745318248333406,True,27,27
3,Train/Low/low00377.png,4,6.310001290660933,0.0848693293897456,0.713672465840471,True,27,27
3,Train/Low/low00377.png,5,6.45753605972685,0.08479917773708576,0.861207234906388,True,27,27
3,Train/Low/low00377.png,6,6.613422770569755,0.08465341379069459,1.0170939457492922,True,27,27
3,Train/Low/low00377.png,7,6.777488066491173,0.08444314612813635,1.181159241670711,True,27,27
3,Train/Low/low00377.png,8,6.949405703584327,0.0841771454248396,1.353076878763865,True,27,27
3,Train/Low/low00377.png,9,7.128674096195868,0.08386219532112028,1.532345271375406,True,27,27
3,Train/Low/low00377.png,10,7.314593612566814,0.08350358021912829,1.7182647877463513,True,27,27
3,Train/Low/low00377.png,11,7.5062505546231515,0.08310557700777334,1.9099217298026891,True,27,27
3,Train/Low/low00377.png,12,7.702509370457774,0.08267195915043946,2.1061805456373115,True,27,27
3,Train/Low/low00377.png,13,7.902011323748335,0.082206533941024,2.3056824989278724,True,27,27
3,Train/Low/low00377.png,14,8.103193745401395,0.08171361086063134,2.5068649205809326,True,27,27
3,Train/Low/low00377.png,15,8.304330003768081,0.08119879572766608,2.708001178947619,True,27,27
3,Train/Low/low00377.png,16,8.503588921043665,0.08066939068776163,2.9072600962232027,True,27,27
3,Train/Low/low00377.png,17,8.699129994548864,0.08013265231972855,3.1028011697284015,True,27,27
3,Train/Low/low00377.png,18,8.889227807644062,0.07959601412339846,3.2928989828235995,True,27,27
3,Train/Low/low00377.png,19,9.072409273873326,0.07906614495143649,3.476080449052864,True,27,27
3,Train/Low/low00377.png,20,9.247485439599437,0.07854690060410813,3.6511566147789747,True,27,27
3,Train/Low/low00377.png,21,9.413635029521119,0.0780436094439975,3.8173062047006567,True,27,27
3,Train/Low/low00377.png,22,9.570396525606808,0.07755792522442431,3.974067700786346,True,27,27
3,Train/Low/low00377.png,23,9.717603510257359,0.07709020075502132,4.121274685436896,True,27,27
3,Train/Low/low00377.png,24,9.855358731046893,0.07664029703547727,4.259029906226431,True,27,27
3,Train/Low/low00377.png,25,9.983788887785929,0.07620736686602499,4.3874600629654665,True,27,27
3,Train/Low/low00377.png,26,10.103072490258091,0.07579202209930865,4.506743665437629,True,27,27
3,Train/Low/low00377.png,27,10.21352842896798,0.07539155292299263,4.617199604147517,True,27,27
4,Train/Low/low00330.png,0,19.15037319835075,0.8122892903726063,5.499217933367177,True,26,3
4,Train/Low/low00330.png,1,21.098796496880663,0.8291975281358226,7.447641231897091,True,26,3
4,Train/Low/low00330.png,2,23.283534271346014,0.8394497999460391,9.632379006362441,True,26,3
4,Train/Low/low00330.png,3,24.945726877139037,0.8431442814611517,11.294571612155465,True,26,3
4,Train/Low/low00330.png,4,24.53719118178136,0.8407203745759003,10.886035916797788,True,26,3
4,Train/Low/low00330.png,5,22.347722141952246,0.8329379537056535,8.696566876968674,True,26,3
4,Train/Low/low00330.png,6,19.936272755944785,0.820761228426318,6.285117490961213,True,26,3
4,Train/Low/low00330.png,7,17.868221692865106,0.8053431129799065,4.217066427881534,True,26,3
4,Train/Low/low00330.png,8,16.181439110263515,0.7879478991202831,2.5302838452799428,True,26,3
4,Train/Low/low00330.png,9,14.819707804285331,0.7697325893847575,1.1685525393017588,True,26,3
4,Train/Low/low00330.png,10,13.72490544374638,0.7518047058939691,0.07375017876280765,True,26,3
4,Train/Low/low00330.png,11,12.851001812916564,0.7351013826426743,-0.8001534520670077,True,26,3
4,Train/Low/low00330.png,12,12.164939910389045,0.720467080419043,-1.4862153545945276,True,26,3
4,Train/Low/low00330.png,13,11.641094518987611,0.7084128942609288,-2.010060745995961,True,26,3
4,Train/Low/low00330.png,14,11.258455227684616,0.6991424317848188,-2.3927000372989564,True,26,3
4,Train/Low/low00330.png,15,10.99264625616713,0.6924648621591246,-2.6585090088164414,True,26,3
4,Train/Low/low00330.png,16,10.824630696079026,0.6881623453041531,-2.8265245689045457,True,26,3
4,Train/Low/low00330.png,17,10.73968203138455,0.6860575261244525,-2.911473233599022,True,26,3
4,Train/Low/low00330.png,18,10.72505550289363,0.6858319609967863,-2.926099762089942,True,26,3
4,Train/Low/low00330.png,19,10.770128660491206,0.6871896247662205,-2.881026604492366,True,26,3
4,Train/Low/low00330.png,20,10.865953736798424,0.6898583001088032,-2.785201528185148,True,26,3
4,Train/Low/low00330.png,21,11.004373141125711,0.6935545122159771,-2.646782123857861,True,26,3
4,Train/Low/low00330.png,22,11.178786488472408,0.6980142887336134,-2.472368776511164,True,26,3
4,Train/Low/low00330.png,23,11.384076194888536,0.703082301312276,-2.2670790700950363,True,26,3
4,Train/Low/low00330.png,24,11.616449113319625,0.7086678611998525,-2.034706151663947,True,26,3
4,Train/Low/low00330.png,25,11.870334819686303,0.7145495210104419,-1.7808204452972696,True,26,3
4,Train/Low/low00330.png,26,12.140377667601722,0.7205128389553079,-1.5107775973818498,True,26,3
4,Train/Low/low00330.png,27,12.420272615680473,0.7263636383661892,-1.2308826493030995,True,26,3
5,Train/Low/low00296.png,0,8.823649250446767,0.1042850604496029,-0.9783150058189811,True,27,22
5,Train/Low/low00296.png,1,8.92727171295951,0.10438043419420406,-0.8746925433062387,True,27,22
5,Train/Low/low00296.png,2,9.037145723647335,0.10425991487035881,-0.7648185326184134,True,27,22
5,Train/Low/low00296.png,3,9.153188566598104,0.10394481890954137,-0.6487756896676444,True,27,22
5,Train/Low/low00296.png,4,9.275165287768123,0.10345481239998366,-0.5267989684976246,True,27,22
5,Train/Low/low00296.png,5,9.402687213437414,0.10280711393346079,-0.3992770428283343,True,27,22
5,Train/Low/low00296.png,6,9.535188638117722,0.10201624628992954,-0.2667756181480261,True,27,22
5,Train/Low/low00296.png,7,9.671902308267683,0.10109433647128208,-0.13006194799806536,True,27,22
5,Train/Low/low00296.png,8,9.811836768154178,0.1000517964019762,0.009872511888429969,True,27,22
5,Train/Low/low00296.png,9,9.953759055140013,0.09889823659721274,0.15179479887426517,True,27,22
5,Train/Low/low00296.png,10,10.096185910620472,0.09764337129402144,0.2942216543547236,True,27,22
5,Train/Low/low00296.png,11,10.237387910720448,0.09629776173361974,0.4354236544547003,True,27,22
5,Train/Low/low00296.png,12,10.375411500298593,0.09487327617518461,0.5734472440328453,True,27,22
5,Train/Low/low00296.png,13,10.508120028295572,0.09338326226064839,0.7061557720298239,True,27,22
5,Train/Low/low00296.png,14,10.63326326758604,0.09184237550109002,0.8312990113202918,True,27,22
5,Train/Low/low00296.png,15,10.748571529243208,0.09026618522137597,0.9466072729774595,True,27,22
5,Train/Low/low00296.png,16,10.851855823936043,0.08867058555004785,1.0498915676702953,True,27,22
5,Train/Low/low00296.png,17,10.941159723070461,0.08707133086779065,1.139195466804713,True,27,22
5,Train/Low/low00296.png,18,11.01485592287527,0.0854831789512512,1.2128916666095222,True,27,22
5,Train/Low/low00296.png,19,11.071799574566521,0.08391971415586745,1.269835318300773,True,27,22
5,Train/Low/low00296.png,20,11.11144320373385,0.08239332251101791,1.3094789474681026,True,27,22
5,Train/Low/low00296.png,21,11.1338541782696,0.08091453834393733,1.3318899220038514,True,27,22
5,Train/Low/low00296.png,22,11.13987302805182,0.07949292522359082,1.337908771786072,True,27,22
5,Train/Low/low00296.png,23,11.130911366269387,0.07813524327310863,1.3289471100036394,True,27,22
5,Train/Low/low00296.png,24,11.108881899152772,0.07684734004816549,1.306917642887024,True,27,22
5,Train/Low/low00296.png,25,11.07613731976818,0.07563309930810547,1.274173063502431,True,27,22
5,Train/Low/low00296.png,26,11.035183853098687,0.07449470177915109,1.2332195968329387,True,27,22
5,Train/Low/low00296.png,27,10.988328846508779,0.07343287240085838,1.1863645902430306,True,27,22
6,Train/Low/low00578.png,0,8.427876475911823,0.1635336465517253,-4.752780798591324,True,27,27
6,Train/Low/low00578.png,1,8.574500919172344,0.18396137432639847,-4.606156355330803,True,27,27
6,Train/Low/low00578.png,2,8.738145870323603,0.2060135394203058,-4.442511404179545,True,27,27
6,Train/Low/low00578.png,3,8.920464067431219,0.2295850616998503,-4.260193207071929,True,27,27
6,Train/Low/low00578.png,4,9.123241690606811,0.25450272454391554,-4.057415583896336,True,27,27
6,Train/Low/low00578.png,5,9.348412024266912,0.28051832253000997,-3.8322452502362356,True,27,27
6,Train/Low/low00578.png,6,9.598069903239878,0.30730543410284183,-3.582587371263269,True,27,27
6,Train/Low/low00578.png,7,9.874483973569994,0.33446097509627076,-3.3061733009331533,True,27,27
6,Train/Low/low00578.png,8,10.180113649044817,0.3615136682153837,-3.000543625458331,True,27,27
6,Train/Low/low00578.png,9,10.517623671523882,0.3879399015066425,-2.663033602979265,True,27,27
6,Train/Low/low00578.png,10,10.889906672362034,0.41318739216764033,-2.290750602141113,True,27,27
6,Train/Low/low00578.png,11,11.30010395975846,0.43670505756900757,-1.880553314744688,True,27,27
6,Train/Low/low00578.png,12,11.751631041487096,0.45797719084336236,-1.4290262330160513,True,27,27
6,Train/Low/low00578.png,13,12.248195270913346,0.47655761154714404,-0.9324620035898015,True,27,27
6,Train/Low/low00578.png,14,12.793824176157205,0.4921010815099876,-0.38683309834594226,True,27,27
6,Train/Low/low00578.png,15,13.39286182266818,0.5043861565689889,0.2122045481650332,True,27,27
6,Train/Low/low00578.png,16,14.049945363684467,0.5133276924902663,0.8692880891813193,True,27,27
6,Train/Low/low00578.png,17,14.769916694032212,0.5189771073357307,1.5892594195290641,True,27,27
6,Train/Low/low00578.png,18,15.557587653915515,0.5215100968853159,2.376930379412368,True,27,27
6,Train/Low/low00578.png,19,16.417181655903363,0.5212046431912327,3.2365243814002156,True,27,27
6,Train/Low/low00578.png,20,17.35129069919555,0.5184138179568772,4.170633424692401,True,27,27
6,Train/Low/low00578.png,21,18.358702696586253,0.5135350183966376,5.178045422083105,True,27,27
6,Train/Low/low00578.png,22,19.430273867110394,0.5069824137555531,6.2496165926072464,True,27,27
6,Train/Low/low00578.png,23,20.541383923761295,0.499159008684705,7.360726649258147,True,27,27
6,Train/Low/low00578.png,24,21.640128928009403,0.4904406176923899,8.459471653506256,True,27,27
6,Train/Low/low00578.png,25,22.634043993770014,0.48116280342174317,9.453386719266867,True,27,27
6,Train/Low/low00578.png,26,23.390182304108436,0.47161262911984586,10.209525029605288,True,27,27
6,Train/Low/low00578.png,27,23.775643823471402,0.46202679555859594,10.594986548968254,True,27,27
7,Train/Low/low00471.png,0,6.126223061727021,0.0976835365012908,-2.6570920803677573,True,27,27
7,Train/Low/low00471.png,1,6.208069502816373,0.11104027941189473,-2.575245639278406,True,27,27
7,Train/Low/low00471.png,2,6.299495903503986,0.12577958680025586,-2.483819238590793,True,27,27
7,Train/Low/low00471.png,3,6.40133904191573,0.1419423031009152,-2.381976100179049,True,27,27
7,Train/Low/low00471.png,4,6.514469999306049,0.15954416891427492,-2.26884514278873,True,27,27
7,Train/Low/low00471.png,5,6.639790251088403,0.17856943991910426,-2.1435248910063756,True,27,27
7,Train/Low/low00471.png,6,6.778227460819062,0.19896458162981515,-2.0050876812757163,True,27,27
7,Train/Low/low00471.png,7,6.9307251078334815,0.22063188614258575,-1.852590034261297,True,27,27
7,Train/Low/low00471.png,8,7.098234358868483,0.24342495475466497,-1.6850807832262955,True,27,27
7,Train/Low/low00471.png,9,7.281701132275625,0.2671459303265945,-1.5016140098191535,True,27,27
7,Train/Low/low00471.png,10,7.482050729734744,0.29154561617760205,-1.3012644123600348,True,27,27
7,Train/Low/low00471.png,11,7.70017168973612,0.3163276552915873,-1.0831434523586587,True,27,27
7,Train/Low/low00471.png,12,7.9368964021711434,0.34115658965559614,-0.8464187399236351,True,27,27
7,Train/Low/low00471.png,13,8.192976245328124,0.3656698158932364,-0.5903388967666547,True,27,27
7,Train/Low/low00471.png,14,8.46905944876134,0.3894937755632504,-0.31425569333343795,True,27,27
7,Train/Low/low00471.png,15,8.76566093163319,0.4122618447544127,-0.017654210461587994,True,27,27
7,Train/Low/low00471.png,16,9.083130261156702,0.43363344154556543,0.2998151190619236,True,27,27
7,Train/Low/low00471.png,17,9.421621850160097,0.4533122354410432,0.6383067080653184,True,27,27
7,Train/Low/low00471.png,18,9.781057802475853,0.47106118708213407,0.9977426603810748,True,27,27
7,Train/Low/low00471.png,19,10.161088932133646,0.4867130007265576,1.3777737900388676,True,27,27
7,Train/Low/low00471.png,20,10.56105279624048,0.5001752159940369,1.7777376541457013,True,27,27
7,Train/Low/low00471.png,21,10.9799426603707,0.5114301618919134,2.196627518275921,True,27,27
7,Train/Low/low00471.png,22,11.416361079460795,0.5205287615902412,2.633045937366017,True,27,27
7,Train/Low/low00471.png,23,11.868484919398302,0.5275809837489914,3.0851697773035234,True,27,27
7,Train/Low/low00471.png,24,12.334034079210838,0.5327432815817944,3.5507189371160592,True,27,27
7,Train/Low/low00471.png,25,12.810248774650166,0.536204782348122,4.026933632555387,True,27,27
7,Train/Low/low00471.png,26,13.29387505538202,0.5381740096846159,4.510559913287242,True,27,27
7,Train/Low/low00471.png,27,13.78117088604843,0.538866390811831,4.997855743953652,True,27,27
8,Train/Low/low00655.png,0,6.474759200784559,0.14780940287008143,-4.126014301747572,True,27,27
8,Train/Low/low00655.png,1,6.618469823778157,0.166986111854654,-3.9823036787539747,True,27,27
8,Train/Low/low00655.png,2,6.777910309620934,0.18786310327347444,-3.822863192911198,True,27,27
8,Train/Low/low00655.png,3,6.954497993443379,0.21039530293414632,-3.6462755090887526,True,27,27
8,Train/Low/low00655.png,4,7.1497372967901835,0.23448068288455887,-3.451036205741948,True,27,27
8,Train/Low/low00655.png,5,7.365233053434458,0.2599542515141088,-3.235540449097674,True,27,27
8,Train/Low/low00655.png,6,7.60269582998477,0.28658369627885094,-2.998077672547362,True,27,27
8,Train/Low/low00655.png,7,7.863945437936915,0.31406832915824967,-2.7368280645952163,True,27,27
8,Train/Low/low00655.png,8,8.150913210211998,0.3420428375266022,-2.4498602923201336,True,27,27
8,Train/Low/low00655.png,9,8.465645568447238,0.37008640314013536,-2.1351279340848937,True,27,27
8,Train/Low/low00655.png,10,8.810304855144134,0.3977374055978875,-1.790468647387998,True,27,27
8,Train/Low/low00655.png,11,9.187170593979122,0.4245134477390869,-1.4136029085530097,True,27,27
8,Train/Low/low00655.png,12,9.598642696526031,0.44993561475010185,-1.0021308060061003,True,27,27
8,Train/Low/low00655.png,13,10.047234010974865,0.47355449663222826,-0.5535394915572667,True,27,27
8,Train/Low/low00655.png,14,10.535569923796231,0.49497646037615445,-0.06520357873590044,True,27,27
8,Train/Low/low00655.png,15,11.066373565255855,0.5138865264713461,0.46560006272372334,True,27,27
8,Train/Low/low00655.png,16,11.64244805086027,0.5300659262582885,1.0416745483281389,True,27,27
8,Train/Low/low00655.png,17,12.266631005524058,0.5434016598911201,1.6658575029919263,True,27,27
8,Train/Low/low00655.png,18,12.941733915195181,0.5538880337278664,2.3409604126630494,True,27,27
8,Train/Low/low00655.png,19,13.670399045055115,0.5616192039813424,3.0696255425229833,True,27,27
8,Train/Low/low00655.png,20,14.454883930678164,0.5667751741063258,3.8541104281460328,True,27,27
8,Train/Low/low00655.png,21,15.296668297381018,0.5696034642008101,4.695894794848886,True,27,27
8,Train/Low/low00655.png,22,16.195741411103185,0.5703952119375151,5.5949679085710535,True,27,27
8,Train/Low/low00655.png,23,17.149456088551652,0.5694662050956342,6.54868258601952,True,27,27
8,Train/Low/low00655.png,24,18.15054686713792,0.5671367042545871,7.549773364605787,True,27,27
8,Train/Low/low00655.png,25,19.184064572931387,0.5637154632996201,8.583291070399255,True,27,27
8,Train/Low/low00655.png,26,20.222942615396434,0.5594880686760918,9.622169112864302,True,27,27
8,Train/Low/low00655.png,27,21.222947011294302,0.554710704452932,10.62217350876217,True,27,27
9,Train/Low/low00105.png,0,6.170001129602594,0.12706000298757178,-3.4848725165514542,True,27,27
9,Train/Low/low00105.png,1,6.299534560278287,0.14390335131804577,-3.3553390858757606,True,27,27
9,Train/Low/low00105.png,2,6.443179241441762,0.16238143037706135,-3.2116944047122855,True,27,27
9,Train/Low/low00105.png,3,6.602169230202098,0.18250324510820476,-3.0527044159519496,True,27,27
9,Train/Low/low00105.png,4,6.777805094271296,0.20423447083523194,-2.8770685518827515,True,27,27
9,Train/Low/low00105.png,5,6.971460230877623,0.22749015678134699,-2.6834134152764246,True,27,27
9,Train/Low/low00105.png,6,7.184582550926776,0.25212821372202604,-2.470291095227272,True,27,27
9,Train/Low/low00105.png,7,7.418690472109899,0.2779447617327242,-2.2361831740441485,True,27,27
9,Train/Low/low00105.png,8,7.675371089231058,0.3046746337218025,-1.9795025569229896,True,27,27
9,Train/Low/low00105.png,9,7.956272905151799,0.3319894159973679,-1.6986007410022488,True,27,27
9,Train/Low/low00105.png,10,8.263098535930025,0.3595102954160223,-1.3917751102240228,True,27,27
9,Train/Low/low00105.png,11,8.597594519104526,0.38681963302400285,-1.0572791270495223,True,27,27
9,Train/Low/low00105.png,12,8.961539148766075,0.41347900709590096,-0.6933344973879727,True,27,27
9,Train/Low/low00105.png,13,9.356721409545099,0.4390502827390425,-0.2981522366089493,True,27,27
9,Train/Low/low00105.png,14,9.784918285729562,0.4631190841204862,0.13004463957551415,True,27,27
9,Train/Low/low00105.png,15,10.247865444223878,0.48531766442228697,0.5929917980698303,True,27,27
9,Train/Low/low00105.png,16,10.74721427604501,0.5053449712031212,1.0923406298909626,True,27,27
9,Train/Low/low00105.png,17,11.28447129787358,0.5229818189408935,1.629597651719532,True,27,27
9,Train/Low/low00105.png,18,11.860931769012241,0.5381001104111287,2.2060581228581935,True,27,27
9,Train/Low/low00105.png,19,12.477549700792512,0.5506635437825316,2.822676054638464,True,27,27
9,Train/Low/low00105.png,20,13.134795339834287,0.5607231522288916,3.4799216936802395,True,27,27
9,Train/Low/low00105.png,21,13.832423378359328,0.5684062324006292,4.17754973220528,True,27,27
9,Train/Low/low00105.png,22,14.56915347719917,0.5739039869982406,4.914279831045123,True,27,27
9,Train/Low/low00105.png,23,15.342214658452871,0.5774564276101644,5.687341012298823,True,27,27
9,Train/Low/low00105.png,24,16.14670576957739,0.5793181024895131,6.491832123423343,True,27,27
9,Train/Low/low00105.png,25,16.97472349362103,0.5797522707478745,7.319849847466983,True,27,27
9,Train/Low/low00105.png,26,17.814296025936773,0.5790200653634279,8.159422379782725,True,27,27
9,Train/Low/low00105.png,27,18.64827065517663,0.5773874456878479,8.993397009022583,True,27,27
10,Train/Low/low00422.png,0,11.104855472581061,0.25361519863096643,0.5933111341817217,True,26,16
10,Train/Low/low00422.png,1,11.402226928117404,0.2562318633725088,0.8906825897180646,True,26,16
10,Train/Low/low00422.png,2,11.720079824129916,0.25812025472211514,1.208535485730577,True,26,16
10,Train/Low/low00422.png,3,12.058506860548931,0.2593219502166719,1.5469625221495917,True,26,16
10,Train/Low/low00422.png,4,12.416894190983609,0.259879047688886,1.9053498525842691,True,26,16
10,Train/Low/low00422.png,5,12.79370802660749,0.2598333876063069,2.2821636882081506,True,26,16
10,Train/Low/low00422.png,6,13.186149857514932,0.2592266319031769,2.674605519115593,True,26,16
10,Train/Low/low00422.png,7,13.58973424582282,0.2581011855586907,3.0781899074234804,True,26,16
10,Train/Low/low00422.png,8,13.99781680765412,0.256501415029352,3.4862724692547804,True,26,16
10,Train/Low/low00422.png,9,14.401159627003228,0.2544746161190732,3.8896152886038884,True,26,16
