index,low,normal,seconds,active,updates,selected_step,raw_psnr,raw_ssim,ours_psnr,ours_ssim
0,Train/Low/low00653.png,Train/Normal/normal00653.png,3.428663327009417,True,80,80,7.57795622399096,0.04125385681853205,8.590583876252394,0.1447534702893162
1,Train/Low/low00651.png,Train/Normal/normal00651.png,3.0794712399947457,True,80,80,8.735742035472692,0.17220725978708165,9.686248469424637,0.2873957308836615
2,Train/Low/low00443.png,Train/Normal/normal00443.png,3.998358734010253,True,80,80,9.14468114678116,0.12113560284128243,9.133901140728298,0.10832498167173749
3,Train/Low/low00327.png,Train/Normal/normal00327.png,3.956999504007399,True,80,75,11.337268918118946,0.2121969556718744,10.640144973886926,0.18367877637928562
4,Train/Low/low00601.png,Train/Normal/normal00601.png,4.193064327992033,True,80,80,8.285448346399846,0.20396672068024532,11.517569965715717,0.46471978036297573
5,Train/Low/low00509.png,Train/Normal/normal00509.png,4.477500680019148,True,80,80,10.817447021738047,0.1678521290980604,13.360987636303703,0.38334653059915186
6,Train/Low/low00001.png,Train/Normal/normal00001.png,4.217465811991133,True,80,80,7.3724865300837115,0.24158257140591555,12.583656555322928,0.6175110673866757
7,Train/Low/low00608.png,Train/Normal/normal00608.png,4.7571318579721265,True,80,80,6.34675998220175,0.17874480671031773,10.412088624923115,0.5081824424019202
8,Train/Low/low00351.png,Train/Normal/normal00351.png,4.508267164987046,True,80,80,10.44520690218302,0.13776310895795815,11.596613856214024,0.13045336766600232
9,Train/Low/low00261.png,Train/Normal/normal00261.png,4.641309064987581,True,80,80,5.943574772535387,0.015362342311840835,6.480423742040457,0.06237062816260769
10,Train/Low/low00177.png,Train/Normal/normal00177.png,4.775263035960961,True,80,80,7.276419041078491,0.05943688083581653,8.744350311958199,0.1990914758513608
11,Train/Low/low00542.png,Train/Normal/normal00542.png,4.786168713006191,True,80,80,5.989770761400385,0.133256225323828,8.31178257163706,0.37791741117783595
12,Train/Low/low00592.png,Train/Normal/normal00592.png,4.7416965489974245,True,80,80,8.307288312267225,0.24123625656006484,10.801421237498875,0.47378613619990784
13,Train/Low/low00184.png,Train/Normal/normal00184.png,4.68465302902041,True,80,80,7.35739322514076,0.10164020915940625,9.25493744018591,0.2740521347953111
14,Train/Low/low00080.png,Train/Normal/normal00080.png,4.709646620030981,True,80,80,5.6021116438095255,0.22065302702760298,9.640079784471293,0.5646341075013214
15,Train/Low/low00501.png,Train/Normal/normal00501.png,4.457451966998633,True,80,80,8.350773303507005,0.1705303528937216,12.46166511679606,0.5406017528128743
16,Train/Low/low00133.png,Train/Normal/normal00133.png,4.770102839975152,True,80,80,4.974555734497576,0.026132485745239575,5.768918690440195,0.08235022308810858
17,Train/Low/low00455.png,Train/Normal/normal00455.png,4.352025739965029,True,80,72,10.243004890845832,0.13014798542796818,9.782465492243112,0.1184779572678898
18,Train/Low/low00206.png,Train/Normal/normal00206.png,4.69362805201672,True,80,75,9.989168128484296,0.30858969199528347,17.776104861414034,0.7147589489495363
19,Train/Low/low00314.png,Train/Normal/normal00314.png,4.128395377018023,True,80,80,10.678253239222794,0.18427194394802734,11.364262927703725,0.15814873908536836
20,Train/Low/low00097.png,Train/Normal/normal00097.png,4.662253737042192,True,80,80,9.027161490204263,0.09933405381524278,10.963594742381478,0.2983792022256212
21,Train/Low/low00520.png,Train/Normal/normal00520.png,4.778101611009333,True,80,80,7.898850552567263,0.09116325698288649,9.3810774909438,0.22291679959096397
22,Train/Low/low00424.png,Train/Normal/normal00424.png,4.696004700032063,True,80,74,10.010772201907265,0.12361664379005625,9.724249375180724,0.10797655861574387
23,Train/Low/low00535.png,Train/Normal/normal00535.png,4.79319023701828,True,80,80,5.903887637010607,0.14019142204178217,9.02702704132333,0.4125455173342925
24,Train/Low/low00336.png,Train/Normal/normal00336.png,4.822760121023748,True,80,80,12.940036514702896,0.1423579808818283,12.850487802936366,0.13492118256953128
25,Train/Low/low00554.png,Train/Normal/normal00554.png,4.731728392012883,True,80,80,6.407196757757761,0.10487064696469772,7.83211999139975,0.2627772836745415
26,Train/Low/low00564.png,Train/Normal/normal00564.png,4.416034177993424,True,80,80,7.103243089342994,0.10613713083594403,12.044396615074056,0.4112534451786989
27,Train/Low/low00440.png,Train/Normal/normal00440.png,4.716337531979661,True,80,73,15.140939974546516,0.2154287462252617,14.358237276684225,0.22017523579573434
28,Train/Low/low00584.png,Train/Normal/normal00584.png,4.6984907949808985,True,80,80,7.56097939383872,0.12495984315464051,10.469544016230525,0.36148666724864903
29,Train/Low/low00529.png,Train/Normal/normal00529.png,4.778733630955685,True,80,69,7.651974025141996,0.18272547377754164,8.716964419876437,0.3279542742346469
30,Train/Low/low00213.png,Train/Normal/normal00213.png,4.725667335966136,True,80,80,5.482083267721242,0.11287464349198718,7.666385960065874,0.3263880160168712
31,Train/Low/low00019.png,Train/Normal/normal00019.png,4.37808853702154,True,80,80,5.826158588883236,0.03438005012922033,6.862398088193753,0.1389880955726504
32,Train/Low/low00004.png,Train/Normal/normal00004.png,4.636047812004108,True,80,80,5.871570987478868,0.07623366309546356,7.823773494347868,0.22786384749441507
