index,low,baseline_psnr,baseline_ssim,baseline_step,baseline_seconds,common_psnr,common_ssim,common_step,common_seconds,delta_psnr,delta_ssim
27,Train/Low/low00231.png,6.943249526880838,0.21195361502454227,40,2.4741284340270795,7.600494825763264,0.2307418387788284,40,2.0861941630137153,0.657245298882426,0.018788223754286126
28,Train/Low/low00031.png,5.514742768167357,0.09405837346769,40,2.3124864699784666,5.721229504270745,0.09396109346008023,40,2.1715337859932333,0.20648673610338797,-9.728000760976518e-05
29,Train/Low/low00144.png,9.03998207839395,0.36088786167178993,40,2.1421517060371116,10.784932682630377,0.38357647429514374,40,2.1719630449661054,1.7449506042364273,0.02268861262335381
30,Train/Low/low00161.png,7.5762229012401585,0.17537808226506954,40,2.3516611700179055,8.20685399506505,0.19477347956841803,40,2.459610037971288,0.6306310938248911,0.019395397303348494
31,Train/Low/low00108.png,5.85284236978428,0.09248233098711116,40,2.322907149035018,5.90675180896703,0.09043620460546122,40,2.159353917988483,0.05390943918274971,-0.002046126381649943
32,Train/Low/low00039.png,19.51666477463308,0.80645722382703,40,2.2854386510443874,19.263198738232536,0.7575571470268501,40,2.3938133959891275,-0.2534660364005461,-0.04890007680017994
33,Train/Low/low00559.png,20.13575291332962,0.7221431833208637,40,2.280266032961663,14.521284323945387,0.6036042709511432,40,2.132600579992868,-5.614468589384231,-0.11853891236972047
34,Train/Low/low00669.png,11.320534123725148,0.5552482037596597,40,2.1551287099719048,15.868962355705843,0.5909772653203457,40,1.9456308119697496,4.5484282319806955,0.035729061560686004
35,Train/Low/low00532.png,6.583012495268031,0.3994572899364422,40,2.0697729850071482,9.007855094348972,0.482673894946187,40,2.208738183020614,2.4248425990809412,0.08321660500974482
36,Train/Low/low00044.png,7.349820335359947,0.4354895382237823,40,2.419602779962588,8.938759483818735,0.5021873151484938,40,2.4596720619592816,1.5889391484587883,0.06669777692471152
37,Train/Low/low00480.png,8.594545954474828,0.5004368431520713,40,2.4290665110456757,8.32527411450548,0.4659186274003064,40,2.51238353503868,-0.269271839969349,-0.03451821575176489
38,Train/Low/low00452.png,8.559340936404052,0.09980846102175517,29,2.5152061579865403,8.50613351153381,0.10187819182865648,40,2.47544159804238,-0.05320742487024255,0.0020697308069013154
39,Train/Low/low00307.png,7.578502494808901,0.19051369559355782,36,2.4218945690081455,7.5728793602917435,0.1776482171154532,40,2.316378036979586,-0.005623134517157347,-0.012865478478104625
40,Train/Low/low00143.png,8.523487405116438,0.2999832078651653,40,2.4397075989982113,9.557308898498748,0.3225744918729447,40,2.3879045380163006,1.0338214933823107,0.022591284007779378
41,Train/Low/low00205.png,5.507265829728624,0.11170786473286466,40,2.1010045639704913,5.824207971732491,0.1138757860568132,40,2.2891200840240344,0.3169421420038674,0.002167921323948538
42,Train/Low/low00255.png,11.363903988779606,0.412744102839442,40,2.3924832099583,13.229052206412158,0.4538471130369107,40,2.361395019979682,1.8651482176325516,0.0411030101974687
43,Train/Low/low00048.png,15.006417245991852,0.6286023924580989,40,2.3730374349979684,20.41122344924348,0.6743002973676907,40,2.3957098710234277,5.404806203251628,0.0456979049095918
44,Train/Low/low00170.png,9.440403518286438,0.29610102605559924,40,2.407099848962389,10.94087165574991,0.3205457977567796,40,2.4539948949823156,1.5004681374634732,0.024444771701180368
45,Train/Low/low00357.png,13.497637132119433,0.1768656958835355,39,2.355887883983087,13.542130261400105,0.15592425644211794,40,2.3168914080015384,0.044493129280672505,-0.020941439441417575
46,Train/Low/low00238.png,7.6338368808414465,0.2559288082519005,40,2.4461551010026596,8.465087262305646,0.27009217961751975,40,2.388551316980738,0.8312503814641996,0.014163371365619237
47,Train/Low/low00546.png,8.409033111947062,0.363842726202608,40,2.4020145559916273,9.61775945334876,0.38032980408618994,40,2.392875540012028,1.2087263414016984,0.016487077883581946
48,Train/Low/low00225.png,14.559431646120384,0.5490474969561651,40,2.3926301170140505,17.135814046695547,0.5193249579751748,40,2.4631832750164904,2.576382400575163,-0.02972253898099031
49,Train/Low/low00015.png,4.970489478378956,0.20299809580645226,40,2.4923355990322307,5.827143757241002,0.22537574359271764,40,2.496517559979111,0.8566542788620461,0.022377647786265387
50,Train/Low/low00256.png,11.307023548397941,0.13336158133987322,40,2.493202302022837,11.367238865518676,0.133548751835367,40,2.4818962669814937,0.06021531712073447,0.0001871704954937714
51,Train/Low/low00073.png,9.200281599493964,0.3211106448562765,40,2.4972994959680364,11.071322158915143,0.36312389188017435,40,2.4761951999971643,1.8710405594211785,0.04201324702389786
52,Train/Low/low00096.png,9.309210397655963,0.4764101924019941,40,2.498657120973803,12.61769778192759,0.5603111124797734,40,2.482533780974336,3.3084873842716274,0.08390092007777927
53,Train/Low/low00379.png,7.489416876673904,0.15925577507017946,35,2.3177202690276317,6.645414012769896,0.13341361417895264,40,2.273891049961094,-0.8440028639040085,-0.025842160891226817
54,Train/Low/low00591.png,10.821284802383852,0.7761225943336032,40,2.3582192420144565,9.263604574324402,0.7207555112476036,40,2.3362979700323194,-1.55768022805945,-0.05536708308599958
55,Train/Low/low00439.png,9.04400435575597,0.1093726098488254,38,2.595275175990537,9.044144208718919,0.09553555965007823,36,2.511866884015035,0.0001398529629490497,-0.013837050198747161
