[autodl] run_id=20260917-003927-ttie-t056a-oracle
[autodl] started_at=2026-09-17T00:39:32+08:00
/home/wenchang/anaconda3/envs/python3.12-tk2-2.3/lib/python3.12/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
1/100 best_step=500 seconds=2.25
2/100 best_step=500 seconds=1.01
3/100 best_step=500 seconds=0.99
4/100 best_step=500 seconds=0.99
5/100 best_step=500 seconds=0.99
6/100 best_step=500 seconds=0.99
7/100 best_step=500 seconds=0.99
8/100 best_step=500 seconds=0.99
9/100 best_step=500 seconds=0.99
10/100 best_step=500 seconds=0.99
11/100 best_step=500 seconds=0.98
12/100 best_step=500 seconds=1.03
13/100 best_step=500 seconds=1.12
14/100 best_step=500 seconds=1.15
15/100 best_step=500 seconds=1.15
16/100 best_step=500 seconds=1.10
17/100 best_step=500 seconds=1.16
18/100 best_step=500 seconds=1.12
19/100 best_step=500 seconds=1.17
20/100 best_step=500 seconds=1.19
21/100 best_step=500 seconds=1.18
22/100 best_step=500 seconds=1.13
23/100 best_step=500 seconds=1.11
24/100 best_step=500 seconds=1.15
25/100 best_step=500 seconds=1.19
26/100 best_step=500 seconds=1.19
27/100 best_step=500 seconds=1.05
28/100 best_step=500 seconds=1.11
29/100 best_step=500 seconds=1.15
30/100 best_step=500 seconds=1.10
31/100 best_step=500 seconds=1.13
32/100 best_step=500 seconds=1.16
33/100 best_step=500 seconds=1.14
34/100 best_step=500 seconds=1.13
35/100 best_step=500 seconds=1.13
36/100 best_step=500 seconds=1.11
37/100 best_step=500 seconds=1.11
38/100 best_step=500 seconds=1.15
39/100 best_step=500 seconds=1.08
40/100 best_step=500 seconds=0.99
41/100 best_step=500 seconds=1.18
42/100 best_step=500 seconds=1.14
43/100 best_step=500 seconds=1.11
44/100 best_step=500 seconds=1.16
45/100 best_step=500 seconds=1.10
46/100 best_step=500 seconds=1.17
47/100 best_step=500 seconds=1.10
48/100 best_step=500 seconds=1.15
49/100 best_step=500 seconds=1.13
50/100 best_step=500 seconds=1.11
51/100 best_step=500 seconds=1.12
52/100 best_step=500 seconds=1.09
53/100 best_step=500 seconds=1.11
54/100 best_step=500 seconds=1.14
55/100 best_step=500 seconds=1.14
56/100 best_step=500 seconds=1.11
57/100 best_step=500 seconds=1.11
58/100 best_step=500 seconds=1.10
59/100 best_step=500 seconds=1.10
60/100 best_step=500 seconds=1.13
61/100 best_step=500 seconds=1.16
62/100 best_step=500 seconds=1.15
63/100 best_step=500 seconds=1.16
64/100 best_step=500 seconds=1.13
65/100 best_step=500 seconds=1.13
66/100 best_step=500 seconds=1.10
67/100 best_step=500 seconds=1.11
68/100 best_step=500 seconds=1.15
69/100 best_step=500 seconds=1.09
70/100 best_step=500 seconds=1.08
71/100 best_step=500 seconds=1.11
72/100 best_step=500 seconds=1.14
73/100 best_step=500 seconds=1.17
74/100 best_step=500 seconds=1.11
75/100 best_step=500 seconds=1.10
76/100 best_step=500 seconds=1.18
77/100 best_step=500 seconds=1.18
78/100 best_step=500 seconds=1.14
79/100 best_step=500 seconds=1.13
80/100 best_step=500 seconds=1.13
81/100 best_step=500 seconds=1.11
82/100 best_step=500 seconds=1.11
83/100 best_step=500 seconds=0.99
84/100 best_step=500 seconds=1.03
85/100 best_step=500 seconds=1.00
86/100 best_step=500 seconds=1.17
87/100 best_step=500 seconds=1.17
88/100 best_step=500 seconds=1.19
89/100 best_step=500 seconds=1.21
90/100 best_step=500 seconds=1.21
91/100 best_step=500 seconds=1.16
92/100 best_step=500 seconds=1.07
93/100 best_step=500 seconds=1.13
94/100 best_step=500 seconds=1.16
95/100 best_step=500 seconds=1.15
96/100 best_step=500 seconds=1.10
97/100 best_step=500 seconds=1.17
98/100 best_step=500 seconds=1.18
99/100 best_step=500 seconds=1.14
100/100 best_step=500 seconds=1.12
FROZEN100; no metrics computed
[autodl] finished_at=2026-09-17T00:41:33+08:00
[autodl] exit_code=0
