image_id,condition,method_a,method_b,mse_a_minus_b
139,clean,identity,global_direct,0.0
139,clean,identity,spatial2_direct,0.0
139,clean,identity,global_discrete,0.0
139,clean,identity,spatial2_discrete,0.0
139,clean,identity,global_ttt,0.0
139,clean,identity,spatial2_ttt,0.0
139,clean,global_direct,spatial2_direct,0.0
139,clean,global_direct,global_discrete,0.0
139,clean,global_direct,spatial2_discrete,0.0
139,clean,global_direct,global_ttt,0.0
139,clean,global_direct,spatial2_ttt,0.0
139,clean,spatial2_direct,global_discrete,0.0
139,clean,spatial2_direct,spatial2_discrete,0.0
139,clean,spatial2_direct,global_ttt,0.0
139,clean,spatial2_direct,spatial2_ttt,0.0
139,clean,global_discrete,spatial2_discrete,0.0
139,clean,global_discrete,global_ttt,0.0
139,clean,global_discrete,spatial2_ttt,0.0
139,clean,spatial2_discrete,global_ttt,0.0
139,clean,spatial2_discrete,spatial2_ttt,0.0
139,clean,global_ttt,spatial2_ttt,0.0
139,homogeneous_bright,identity,global_direct,0.02331256866455078
139,homogeneous_bright,identity,spatial2_direct,0.015402302145957947
139,homogeneous_bright,identity,global_discrete,0.05283352651167661
139,homogeneous_bright,identity,spatial2_discrete,0.03543140925467014
139,homogeneous_bright,identity,global_ttt,0.046521673910319805
139,homogeneous_bright,identity,spatial2_ttt,0.04753216402605176
139,homogeneous_bright,global_direct,spatial2_direct,-0.007910266518592834
139,homogeneous_bright,global_direct,global_discrete,0.02952095784712583
139,homogeneous_bright,global_direct,spatial2_discrete,0.012118840590119362
139,homogeneous_bright,global_direct,global_ttt,0.023209105245769024
139,homogeneous_bright,global_direct,spatial2_ttt,0.02421959536150098
139,homogeneous_bright,spatial2_direct,global_discrete,0.03743122436571866
139,homogeneous_bright,spatial2_direct,spatial2_discrete,0.020029107108712196
139,homogeneous_bright,spatial2_direct,global_ttt,0.03111937176436186
139,homogeneous_bright,spatial2_direct,spatial2_ttt,0.03212986188009381
139,homogeneous_bright,global_discrete,spatial2_discrete,-0.017402117257006466
139,homogeneous_bright,global_discrete,global_ttt,-0.006311852601356804
139,homogeneous_bright,global_discrete,spatial2_ttt,-0.00530136248562485
139,homogeneous_bright,spatial2_discrete,global_ttt,0.011090264655649662
139,homogeneous_bright,spatial2_discrete,spatial2_ttt,0.012100754771381617
139,homogeneous_bright,global_ttt,spatial2_ttt,0.0010104901157319546
139,homogeneous_dark,identity,global_direct,0.03614901006221771
139,homogeneous_dark,identity,spatial2_direct,0.03614901006221771
139,homogeneous_dark,identity,global_discrete,0.06275430065579712
139,homogeneous_dark,identity,spatial2_discrete,0.06091170199215412
139,homogeneous_dark,identity,global_ttt,0.049643890000879765
139,homogeneous_dark,identity,spatial2_ttt,0.051409944891929626
139,homogeneous_dark,global_direct,spatial2_direct,0.0
139,homogeneous_dark,global_direct,global_discrete,0.02660529059357941
139,homogeneous_dark,global_direct,spatial2_discrete,0.02476269192993641
139,homogeneous_dark,global_direct,global_ttt,0.013494879938662052
139,homogeneous_dark,global_direct,spatial2_ttt,0.015260934829711914
139,homogeneous_dark,spatial2_direct,global_discrete,0.02660529059357941
139,homogeneous_dark,spatial2_direct,spatial2_discrete,0.02476269192993641
139,homogeneous_dark,spatial2_direct,global_ttt,0.013494879938662052
139,homogeneous_dark,spatial2_direct,spatial2_ttt,0.015260934829711914
139,homogeneous_dark,global_discrete,spatial2_discrete,-0.0018425986636430025
139,homogeneous_dark,global_discrete,global_ttt,-0.01311041065491736
139,homogeneous_dark,global_discrete,spatial2_ttt,-0.011344355763867497
139,homogeneous_dark,spatial2_discrete,global_ttt,-0.011267811991274357
139,homogeneous_dark,spatial2_discrete,spatial2_ttt,-0.009501757100224495
139,homogeneous_dark,global_ttt,spatial2_ttt,0.001766054891049862
139,left_right,identity,global_direct,-0.003675665706396103
139,left_right,identity,spatial2_direct,0.022985436022281647
139,left_right,identity,global_discrete,-0.048460204154253006
139,left_right,identity,spatial2_discrete,0.042216550558805466
139,left_right,identity,global_ttt,0.010639119893312454
139,left_right,identity,spatial2_ttt,0.042189594358205795
139,left_right,global_direct,spatial2_direct,0.02666110172867775
139,left_right,global_direct,global_discrete,-0.0447845384478569
139,left_right,global_direct,spatial2_discrete,0.04589221626520157
139,left_right,global_direct,global_ttt,0.014314785599708557
139,left_right,global_direct,spatial2_ttt,0.0458652600646019
139,left_right,spatial2_direct,global_discrete,-0.07144564017653465
139,left_right,spatial2_direct,spatial2_discrete,0.01923111453652382
139,left_right,spatial2_direct,global_ttt,-0.012346316128969193
139,left_right,spatial2_direct,spatial2_ttt,0.01920415833592415
139,left_right,global_discrete,spatial2_discrete,0.09067675471305847
139,left_right,global_discrete,global_ttt,0.05909932404756546
139,left_right,global_discrete,spatial2_ttt,0.0906497985124588
139,left_right,spatial2_discrete,global_ttt,-0.03157743066549301
139,left_right,spatial2_discrete,spatial2_ttt,-2.695620059967041e-05
139,left_right,global_ttt,spatial2_ttt,0.03155047446489334
139,quadrants,identity,global_direct,-0.005411058664321899
139,quadrants,identity,spatial2_direct,0.00906897708773613
139,quadrants,identity,global_discrete,-0.04590464383363724
139,quadrants,identity,spatial2_discrete,-0.04499046504497528
139,quadrants,identity,global_ttt,-0.060517050325870514
139,quadrants,identity,spatial2_ttt,-0.06359587609767914
139,quadrants,global_direct,spatial2_direct,0.01448003575205803
139,quadrants,global_direct,global_discrete,-0.04049358516931534
139,quadrants,global_direct,spatial2_discrete,-0.03957940638065338
139,quadrants,global_direct,global_ttt,-0.055105991661548615
139,quadrants,global_direct,spatial2_ttt,-0.05818481743335724
139,quadrants,spatial2_direct,global_discrete,-0.05497362092137337
139,quadrants,spatial2_direct,spatial2_discrete,-0.05405944213271141
139,quadrants,spatial2_direct,global_ttt,-0.06958602741360664
139,quadrants,spatial2_direct,spatial2_ttt,-0.07266485318541527
139,quadrants,global_discrete,spatial2_discrete,0.0009141787886619568
139,quadrants,global_discrete,global_ttt,-0.014612406492233276
139,quadrants,global_discrete,spatial2_ttt,-0.0176912322640419
139,quadrants,spatial2_discrete,global_ttt,-0.015526585280895233
139,quadrants,spatial2_discrete,spatial2_ttt,-0.018605411052703857
139,quadrants,global_ttt,spatial2_ttt,-0.0030788257718086243
139,smooth_gradient,identity,global_direct,-0.003858238458633423
139,smooth_gradient,identity,spatial2_direct,0.002132236026227474
139,smooth_gradient,identity,global_discrete,-0.029707832261919975
139,smooth_gradient,identity,spatial2_discrete,-0.04868313856422901
139,smooth_gradient,identity,global_ttt,-0.03385503776371479
139,smooth_gradient,identity,spatial2_ttt,-0.03501334227621555
139,smooth_gradient,global_direct,spatial2_direct,0.005990474484860897
139,smooth_gradient,global_direct,global_discrete,-0.025849593803286552
139,smooth_gradient,global_direct,spatial2_discrete,-0.04482490010559559
139,smooth_gradient,global_direct,global_ttt,-0.029996799305081367
139,smooth_gradient,global_direct,spatial2_ttt,-0.03115510381758213
139,smooth_gradient,spatial2_direct,global_discrete,-0.03184006828814745
139,smooth_gradient,spatial2_direct,spatial2_discrete,-0.050815374590456486
139,smooth_gradient,spatial2_direct,global_ttt,-0.035987273789942265
139,smooth_gradient,spatial2_direct,spatial2_ttt,-0.03714557830244303
139,smooth_gradient,global_discrete,spatial2_discrete,-0.018975306302309036
139,smooth_gradient,global_discrete,global_ttt,-0.004147205501794815
139,smooth_gradient,global_discrete,spatial2_ttt,-0.005305510014295578
139,smooth_gradient,spatial2_discrete,global_ttt,0.014828100800514221
139,smooth_gradient,spatial2_discrete,spatial2_ttt,0.013669796288013458
139,smooth_gradient,global_ttt,spatial2_ttt,-0.001158304512500763
285,clean,identity,global_direct,0.0
285,clean,identity,spatial2_direct,0.0
285,clean,identity,global_discrete,0.0
285,clean,identity,spatial2_discrete,0.0
285,clean,identity,global_ttt,0.0
285,clean,identity,spatial2_ttt,0.0
285,clean,global_direct,spatial2_direct,0.0
285,clean,global_direct,global_discrete,0.0
285,clean,global_direct,spatial2_discrete,0.0
285,clean,global_direct,global_ttt,0.0
285,clean,global_direct,spatial2_ttt,0.0
285,clean,spatial2_direct,global_discrete,0.0
285,clean,spatial2_direct,spatial2_discrete,0.0
285,clean,spatial2_direct,global_ttt,0.0
285,clean,spatial2_direct,spatial2_ttt,0.0
285,clean,global_discrete,spatial2_discrete,0.0
285,clean,global_discrete,global_ttt,0.0
285,clean,global_discrete,spatial2_ttt,0.0
285,clean,spatial2_discrete,global_ttt,0.0
285,clean,spatial2_discrete,spatial2_ttt,0.0
285,clean,global_ttt,spatial2_ttt,0.0
285,homogeneous_bright,identity,global_direct,0.027491159737110138
285,homogeneous_bright,identity,spatial2_direct,0.022959495894610882
285,homogeneous_bright,identity,global_discrete,0.023313848301768303
285,homogeneous_bright,identity,spatial2_discrete,0.005920618772506714
285,homogeneous_bright,identity,global_ttt,0.01762697659432888
285,homogeneous_bright,identity,spatial2_ttt,0.0211853152140975
285,homogeneous_bright,global_direct,spatial2_direct,-0.004531663842499256
285,homogeneous_bright,global_direct,global_discrete,-0.004177311435341835
285,homogeneous_bright,global_direct,spatial2_discrete,-0.021570540964603424
285,homogeneous_bright,global_direct,global_ttt,-0.009864183142781258
285,homogeneous_bright,global_direct,spatial2_ttt,-0.006305844523012638
285,homogeneous_bright,spatial2_direct,global_discrete,0.0003543524071574211
285,homogeneous_bright,spatial2_direct,spatial2_discrete,-0.017038877122104168
285,homogeneous_bright,spatial2_direct,global_ttt,-0.0053325193002820015
285,homogeneous_bright,spatial2_direct,spatial2_ttt,-0.001774180680513382
285,homogeneous_bright,global_discrete,spatial2_discrete,-0.01739322952926159
285,homogeneous_bright,global_discrete,global_ttt,-0.005686871707439423
285,homogeneous_bright,global_discrete,spatial2_ttt,-0.002128533087670803
285,homogeneous_bright,spatial2_discrete,global_ttt,0.011706357821822166
285,homogeneous_bright,spatial2_discrete,spatial2_ttt,0.015264696441590786
285,homogeneous_bright,global_ttt,spatial2_ttt,0.0035583386197686195
285,homogeneous_dark,identity,global_direct,0.03776773065328598
285,homogeneous_dark,identity,spatial2_direct,0.03451476991176605
285,homogeneous_dark,identity,global_discrete,0.0855747212190181
285,homogeneous_dark,identity,spatial2_discrete,0.08062904700636864
285,homogeneous_dark,identity,global_ttt,0.05673111230134964
285,homogeneous_dark,identity,spatial2_ttt,0.05685620754957199
285,homogeneous_dark,global_direct,spatial2_direct,-0.003252960741519928
285,homogeneous_dark,global_direct,global_discrete,0.04780699056573212
285,homogeneous_dark,global_direct,spatial2_discrete,0.04286131635308266
285,homogeneous_dark,global_direct,global_ttt,0.01896338164806366
285,homogeneous_dark,global_direct,spatial2_ttt,0.01908847689628601
285,homogeneous_dark,spatial2_direct,global_discrete,0.05105995130725205
285,homogeneous_dark,spatial2_direct,spatial2_discrete,0.046114277094602585
285,homogeneous_dark,spatial2_direct,global_ttt,0.022216342389583588
285,homogeneous_dark,spatial2_direct,spatial2_ttt,0.02234143763780594
285,homogeneous_dark,global_discrete,spatial2_discrete,-0.004945674212649465
285,homogeneous_dark,global_discrete,global_ttt,-0.028843608917668462
285,homogeneous_dark,global_discrete,spatial2_ttt,-0.02871851366944611
285,homogeneous_dark,spatial2_discrete,global_ttt,-0.023897934705018997
285,homogeneous_dark,spatial2_discrete,spatial2_ttt,-0.023772839456796646
285,homogeneous_dark,global_ttt,spatial2_ttt,0.00012509524822235107
285,left_right,identity,global_direct,0.002653006464242935
285,left_right,identity,spatial2_direct,0.014963056892156601
285,left_right,identity,global_discrete,0.008922562003135681
285,left_right,identity,spatial2_discrete,0.0064735449850559235
285,left_right,identity,global_ttt,0.020240433514118195
285,left_right,identity,spatial2_ttt,0.024437367916107178
285,left_right,global_direct,spatial2_direct,0.012310050427913666
285,left_right,global_direct,global_discrete,0.006269555538892746
285,left_right,global_direct,spatial2_discrete,0.0038205385208129883
285,left_right,global_direct,global_ttt,0.01758742704987526
285,left_right,global_direct,spatial2_ttt,0.021784361451864243
285,left_right,spatial2_direct,global_discrete,-0.00604049488902092
285,left_right,spatial2_direct,spatial2_discrete,-0.008489511907100677
285,left_right,spatial2_direct,global_ttt,0.005277376621961594
285,left_right,spatial2_direct,spatial2_ttt,0.009474311023950577
285,left_right,global_discrete,spatial2_discrete,-0.0024490170180797577
285,left_right,global_discrete,global_ttt,0.011317871510982513
285,left_right,global_discrete,spatial2_ttt,0.015514805912971497
285,left_right,spatial2_discrete,global_ttt,0.013766888529062271
285,left_right,spatial2_discrete,spatial2_ttt,0.017963822931051254
285,left_right,global_ttt,spatial2_ttt,0.004196934401988983
285,quadrants,identity,global_direct,0.0
285,quadrants,identity,spatial2_direct,0.011007137596607208
285,quadrants,identity,global_discrete,0.006574306637048721
285,quadrants,identity,spatial2_discrete,-0.019950054585933685
285,quadrants,identity,global_ttt,0.021574031561613083
285,quadrants,identity,spatial2_ttt,0.02865980565547943
285,quadrants,global_direct,spatial2_direct,0.011007137596607208
285,quadrants,global_direct,global_discrete,0.006574306637048721
285,quadrants,global_direct,spatial2_discrete,-0.019950054585933685
285,quadrants,global_direct,global_ttt,0.021574031561613083
285,quadrants,global_direct,spatial2_ttt,0.02865980565547943
285,quadrants,spatial2_direct,global_discrete,-0.004432830959558487
285,quadrants,spatial2_direct,spatial2_discrete,-0.030957192182540894
285,quadrants,spatial2_direct,global_ttt,0.010566893965005875
285,quadrants,spatial2_direct,spatial2_ttt,0.017652668058872223
285,quadrants,global_discrete,spatial2_discrete,-0.026524361222982407
285,quadrants,global_discrete,global_ttt,0.014999724924564362
285,quadrants,global_discrete,spatial2_ttt,0.02208549901843071
285,quadrants,spatial2_discrete,global_ttt,0.04152408614754677
285,quadrants,spatial2_discrete,spatial2_ttt,0.048609860241413116
285,quadrants,global_ttt,spatial2_ttt,0.007085774093866348
285,smooth_gradient,identity,global_direct,0.00011463463306427002
285,smooth_gradient,identity,spatial2_direct,0.00183861143887043
285,smooth_gradient,identity,global_discrete,-0.003755880519747734
285,smooth_gradient,identity,spatial2_discrete,-0.03550736978650093
285,smooth_gradient,identity,global_ttt,-0.005206884816288948
285,smooth_gradient,identity,spatial2_ttt,-0.007692247629165649
285,smooth_gradient,global_direct,spatial2_direct,0.00172397680580616
285,smooth_gradient,global_direct,global_discrete,-0.003870515152812004
285,smooth_gradient,global_direct,spatial2_discrete,-0.0356220044195652
285,smooth_gradient,global_direct,global_ttt,-0.005321519449353218
285,smooth_gradient,global_direct,spatial2_ttt,-0.007806882262229919
285,smooth_gradient,spatial2_direct,global_discrete,-0.005594491958618164
285,smooth_gradient,spatial2_direct,spatial2_discrete,-0.03734598122537136
285,smooth_gradient,spatial2_direct,global_ttt,-0.007045496255159378
285,smooth_gradient,spatial2_direct,spatial2_ttt,-0.00953085906803608
285,smooth_gradient,global_discrete,spatial2_discrete,-0.0317514892667532
285,smooth_gradient,global_discrete,global_ttt,-0.001451004296541214
285,smooth_gradient,global_discrete,spatial2_ttt,-0.003936367109417915
285,smooth_gradient,spatial2_discrete,global_ttt,0.030300484970211983
285,smooth_gradient,spatial2_discrete,spatial2_ttt,0.02781512215733528
285,smooth_gradient,global_ttt,spatial2_ttt,-0.0024853628128767014
632,clean,identity,global_direct,0.0
632,clean,identity,spatial2_direct,0.0
632,clean,identity,global_discrete,0.0
632,clean,identity,spatial2_discrete,0.0
632,clean,identity,global_ttt,0.0
632,clean,identity,spatial2_ttt,0.0
632,clean,global_direct,spatial2_direct,0.0
632,clean,global_direct,global_discrete,0.0
632,clean,global_direct,spatial2_discrete,0.0
632,clean,global_direct,global_ttt,0.0
632,clean,global_direct,spatial2_ttt,0.0
632,clean,spatial2_direct,global_discrete,0.0
632,clean,spatial2_direct,spatial2_discrete,0.0
632,clean,spatial2_direct,global_ttt,0.0
632,clean,spatial2_direct,spatial2_ttt,0.0
632,clean,global_discrete,spatial2_discrete,0.0
632,clean,global_discrete,global_ttt,0.0
632,clean,global_discrete,spatial2_ttt,0.0
632,clean,spatial2_discrete,global_ttt,0.0
632,clean,spatial2_discrete,spatial2_ttt,0.0
632,clean,global_ttt,spatial2_ttt,0.0
632,homogeneous_bright,identity,global_direct,0.010657459497451782
632,homogeneous_bright,identity,spatial2_direct,0.0073133427649736404
632,homogeneous_bright,identity,global_discrete,0.02401359484065324
632,homogeneous_bright,identity,spatial2_discrete,0.023405315587297082
632,homogeneous_bright,identity,global_ttt,0.011338135227560997
632,homogeneous_bright,identity,spatial2_ttt,0.011741540394723415
632,homogeneous_bright,global_direct,spatial2_direct,-0.003344116732478142
632,homogeneous_bright,global_direct,global_discrete,0.013356135343201458
632,homogeneous_bright,global_direct,spatial2_discrete,0.0127478560898453
632,homogeneous_bright,global_direct,global_ttt,0.0006806757301092148
632,homogeneous_bright,global_direct,spatial2_ttt,0.0010840808972716331
632,homogeneous_bright,spatial2_direct,global_discrete,0.0167002520756796
632,homogeneous_bright,spatial2_direct,spatial2_discrete,0.01609197282232344
632,homogeneous_bright,spatial2_direct,global_ttt,0.004024792462587357
632,homogeneous_bright,spatial2_direct,spatial2_ttt,0.004428197629749775
632,homogeneous_bright,global_discrete,spatial2_discrete,-0.0006082792533561587
632,homogeneous_bright,global_discrete,global_ttt,-0.012675459613092244
632,homogeneous_bright,global_discrete,spatial2_ttt,-0.012272054445929825
632,homogeneous_bright,spatial2_discrete,global_ttt,-0.012067180359736085
632,homogeneous_bright,spatial2_discrete,spatial2_ttt,-0.011663775192573667
632,homogeneous_bright,global_ttt,spatial2_ttt,0.00040340516716241837
632,homogeneous_dark,identity,global_direct,0.004308175295591354
632,homogeneous_dark,identity,spatial2_direct,0.0028467122465372086
632,homogeneous_dark,identity,global_discrete,0.02920876059215516
632,homogeneous_dark,identity,spatial2_discrete,0.02162494882941246
632,homogeneous_dark,identity,global_ttt,0.018161234445869923
632,homogeneous_dark,identity,spatial2_ttt,0.018277112394571304
632,homogeneous_dark,global_direct,spatial2_direct,-0.0014614630490541458
632,homogeneous_dark,global_direct,global_discrete,0.024900585296563804
632,homogeneous_dark,global_direct,spatial2_discrete,0.017316773533821106
632,homogeneous_dark,global_direct,global_ttt,0.013853059150278568
632,homogeneous_dark,global_direct,spatial2_ttt,0.01396893709897995
632,homogeneous_dark,spatial2_direct,global_discrete,0.02636204834561795
632,homogeneous_dark,spatial2_direct,spatial2_discrete,0.018778236582875252
632,homogeneous_dark,spatial2_direct,global_ttt,0.015314522199332714
632,homogeneous_dark,spatial2_direct,spatial2_ttt,0.015430400148034096
632,homogeneous_dark,global_discrete,spatial2_discrete,-0.007583811762742698
632,homogeneous_dark,global_discrete,global_ttt,-0.011047526146285236
632,homogeneous_dark,global_discrete,spatial2_ttt,-0.010931648197583854
632,homogeneous_dark,spatial2_discrete,global_ttt,-0.0034637143835425377
632,homogeneous_dark,spatial2_discrete,spatial2_ttt,-0.003347836434841156
632,homogeneous_dark,global_ttt,spatial2_ttt,0.00011587794870138168
632,left_right,identity,global_direct,0.0
632,left_right,identity,spatial2_direct,0.007163401693105698
632,left_right,identity,global_discrete,-0.0023399144411087036
632,left_right,identity,spatial2_discrete,0.019089657347649336
632,left_right,identity,global_ttt,0.002657303586602211
632,left_right,identity,spatial2_ttt,0.010592108592391014
632,left_right,global_direct,spatial2_direct,0.007163401693105698
632,left_right,global_direct,global_discrete,-0.0023399144411087036
632,left_right,global_direct,spatial2_discrete,0.019089657347649336
632,left_right,global_direct,global_ttt,0.002657303586602211
632,left_right,global_direct,spatial2_ttt,0.010592108592391014
632,left_right,spatial2_direct,global_discrete,-0.009503316134214401
632,left_right,spatial2_direct,spatial2_discrete,0.011926255654543638
632,left_right,spatial2_direct,global_ttt,-0.004506098106503487
632,left_right,spatial2_direct,spatial2_ttt,0.0034287068992853165
632,left_right,global_discrete,spatial2_discrete,0.02142957178875804
632,left_right,global_discrete,global_ttt,0.004997218027710915
632,left_right,global_discrete,spatial2_ttt,0.012932023033499718
632,left_right,spatial2_discrete,global_ttt,-0.016432353761047125
632,left_right,spatial2_discrete,spatial2_ttt,-0.008497548755258322
632,left_right,global_ttt,spatial2_ttt,0.007934805005788803
632,quadrants,identity,global_direct,0.0
632,quadrants,identity,spatial2_direct,0.0
632,quadrants,identity,global_discrete,0.0
632,quadrants,identity,spatial2_discrete,0.0
632,quadrants,identity,global_ttt,0.0
632,quadrants,identity,spatial2_ttt,0.0
632,quadrants,global_direct,spatial2_direct,0.0
632,quadrants,global_direct,global_discrete,0.0
632,quadrants,global_direct,spatial2_discrete,0.0
632,quadrants,global_direct,global_ttt,0.0
632,quadrants,global_direct,spatial2_ttt,0.0
632,quadrants,spatial2_direct,global_discrete,0.0
632,quadrants,spatial2_direct,spatial2_discrete,0.0
632,quadrants,spatial2_direct,global_ttt,0.0
632,quadrants,spatial2_direct,spatial2_ttt,0.0
632,quadrants,global_discrete,spatial2_discrete,0.0
632,quadrants,global_discrete,global_ttt,0.0
632,quadrants,global_discrete,spatial2_ttt,0.0
632,quadrants,spatial2_discrete,global_ttt,0.0
632,quadrants,spatial2_discrete,spatial2_ttt,0.0
632,quadrants,global_ttt,spatial2_ttt,0.0
632,smooth_gradient,identity,global_direct,0.0004323301836848259
632,smooth_gradient,identity,spatial2_direct,0.0014457963407039642
632,smooth_gradient,identity,global_discrete,-0.0050184279680252075
632,smooth_gradient,identity,spatial2_discrete,0.0008200714364647865
632,smooth_gradient,identity,global_ttt,0.00078152259811759
632,smooth_gradient,identity,spatial2_ttt,0.0018486874178051949
632,smooth_gradient,global_direct,spatial2_direct,0.0010134661570191383
632,smooth_gradient,global_direct,global_discrete,-0.005450758151710033
632,smooth_gradient,global_direct,spatial2_discrete,0.00038774125277996063
632,smooth_gradient,global_direct,global_ttt,0.00034919241443276405
632,smooth_gradient,global_direct,spatial2_ttt,0.001416357234120369
632,smooth_gradient,spatial2_direct,global_discrete,-0.006464224308729172
632,smooth_gradient,spatial2_direct,spatial2_discrete,-0.0006257249042391777
632,smooth_gradient,spatial2_direct,global_ttt,-0.0006642737425863743
632,smooth_gradient,spatial2_direct,spatial2_ttt,0.0004028910771012306
632,smooth_gradient,global_discrete,spatial2_discrete,0.005838499404489994
632,smooth_gradient,global_discrete,global_ttt,0.0057999505661427975
632,smooth_gradient,global_discrete,spatial2_ttt,0.006867115385830402
632,smooth_gradient,spatial2_discrete,global_ttt,-3.854883834719658e-05
632,smooth_gradient,spatial2_discrete,spatial2_ttt,0.0010286159813404083
632,smooth_gradient,global_ttt,spatial2_ttt,0.001067164819687605
724,clean,identity,global_direct,0.0
724,clean,identity,spatial2_direct,0.0
724,clean,identity,global_discrete,0.0
724,clean,identity,spatial2_discrete,0.0
724,clean,identity,global_ttt,0.0
724,clean,identity,spatial2_ttt,0.0
724,clean,global_direct,spatial2_direct,0.0
724,clean,global_direct,global_discrete,0.0
724,clean,global_direct,spatial2_discrete,0.0
724,clean,global_direct,global_ttt,0.0
724,clean,global_direct,spatial2_ttt,0.0
724,clean,spatial2_direct,global_discrete,0.0
724,clean,spatial2_direct,spatial2_discrete,0.0
724,clean,spatial2_direct,global_ttt,0.0
724,clean,spatial2_direct,spatial2_ttt,0.0
724,clean,global_discrete,spatial2_discrete,0.0
724,clean,global_discrete,global_ttt,0.0
724,clean,global_discrete,spatial2_ttt,0.0
724,clean,spatial2_discrete,global_ttt,0.0
724,clean,spatial2_discrete,spatial2_ttt,0.0
724,clean,global_ttt,spatial2_ttt,0.0
724,homogeneous_bright,identity,global_direct,0.02751904120668769
724,homogeneous_bright,identity,spatial2_direct,0.023218954913318157
724,homogeneous_bright,identity,global_discrete,0.027623173780739307
724,homogeneous_bright,identity,spatial2_discrete,0.006561374291777611
724,homogeneous_bright,identity,global_ttt,0.024031405337154865
724,homogeneous_bright,identity,spatial2_ttt,0.01424269750714302
724,homogeneous_bright,global_direct,spatial2_direct,-0.004300086293369532
724,homogeneous_bright,global_direct,global_discrete,0.00010413257405161858
724,homogeneous_bright,global_direct,spatial2_discrete,-0.020957666914910078
724,homogeneous_bright,global_direct,global_ttt,-0.0034876358695328236
724,homogeneous_bright,global_direct,spatial2_ttt,-0.013276343699544668
724,homogeneous_bright,spatial2_direct,global_discrete,0.00440421886742115
724,homogeneous_bright,spatial2_direct,spatial2_discrete,-0.016657580621540546
724,homogeneous_bright,spatial2_direct,global_ttt,0.0008124504238367081
724,homogeneous_bright,spatial2_direct,spatial2_ttt,-0.008976257406175137
724,homogeneous_bright,global_discrete,spatial2_discrete,-0.021061799488961697
724,homogeneous_bright,global_discrete,global_ttt,-0.003591768443584442
724,homogeneous_bright,global_discrete,spatial2_ttt,-0.013380476273596287
724,homogeneous_bright,spatial2_discrete,global_ttt,0.017470031045377254
724,homogeneous_bright,spatial2_discrete,spatial2_ttt,0.00768132321536541
724,homogeneous_bright,global_ttt,spatial2_ttt,-0.009788707830011845
724,homogeneous_dark,identity,global_direct,0.019530244171619415
724,homogeneous_dark,identity,spatial2_direct,0.019329551607370377
724,homogeneous_dark,identity,global_discrete,0.06611174624413252
724,homogeneous_dark,identity,spatial2_discrete,0.06168938521295786
724,homogeneous_dark,identity,global_ttt,0.0538787916302681
724,homogeneous_dark,identity,spatial2_ttt,0.048108166083693504
724,homogeneous_dark,global_direct,spatial2_direct,-0.0002006925642490387
724,homogeneous_dark,global_direct,global_discrete,0.046581502072513103
724,homogeneous_dark,global_direct,spatial2_discrete,0.042159141041338444
724,homogeneous_dark,global_direct,global_ttt,0.03434854745864868
724,homogeneous_dark,global_direct,spatial2_ttt,0.02857792191207409
724,homogeneous_dark,spatial2_direct,global_discrete,0.04678219463676214
724,homogeneous_dark,spatial2_direct,spatial2_discrete,0.04235983360558748
724,homogeneous_dark,spatial2_direct,global_ttt,0.03454924002289772
724,homogeneous_dark,spatial2_direct,spatial2_ttt,0.028778614476323128
724,homogeneous_dark,global_discrete,spatial2_discrete,-0.00442236103117466
724,homogeneous_dark,global_discrete,global_ttt,-0.012232954613864422
724,homogeneous_dark,global_discrete,spatial2_ttt,-0.018003580160439014
724,homogeneous_dark,spatial2_discrete,global_ttt,-0.007810593582689762
724,homogeneous_dark,spatial2_discrete,spatial2_ttt,-0.013581219129264355
724,homogeneous_dark,global_ttt,spatial2_ttt,-0.005770625546574593
724,left_right,identity,global_direct,3.725290298461914e-09
724,left_right,identity,spatial2_direct,0.01787000522017479
724,left_right,identity,global_discrete,0.014012385159730911
724,left_right,identity,spatial2_discrete,-0.0018587037920951843
724,left_right,identity,global_ttt,0.009774353355169296
724,left_right,identity,spatial2_ttt,0.016959745436906815
724,left_right,global_direct,spatial2_direct,0.01787000149488449
724,left_right,global_direct,global_discrete,0.014012381434440613
724,left_right,global_direct,spatial2_discrete,-0.0018587075173854828
724,left_right,global_direct,global_ttt,0.009774349629878998
724,left_right,global_direct,spatial2_ttt,0.016959741711616516
724,left_right,spatial2_direct,global_discrete,-0.003857620060443878
724,left_right,spatial2_direct,spatial2_discrete,-0.019728709012269974
724,left_right,spatial2_direct,global_ttt,-0.008095651865005493
724,left_right,spatial2_direct,spatial2_ttt,-0.0009102597832679749
724,left_right,global_discrete,spatial2_discrete,-0.015871088951826096
724,left_right,global_discrete,global_ttt,-0.004238031804561615
724,left_right,global_discrete,spatial2_ttt,0.0029473602771759033
724,left_right,spatial2_discrete,global_ttt,0.01163305714726448
724,left_right,spatial2_discrete,spatial2_ttt,0.018818449229002
724,left_right,global_ttt,spatial2_ttt,0.007185392081737518
724,quadrants,identity,global_direct,0.0
724,quadrants,identity,spatial2_direct,0.009488802403211594
724,quadrants,identity,global_discrete,0.011135712265968323
724,quadrants,identity,spatial2_discrete,0.005620356649160385
724,quadrants,identity,global_ttt,0.008627943694591522
724,quadrants,identity,spatial2_ttt,-0.001020379364490509
724,quadrants,global_direct,spatial2_direct,0.009488802403211594
724,quadrants,global_direct,global_discrete,0.011135712265968323
724,quadrants,global_direct,spatial2_discrete,0.005620356649160385
