index,low,identity_psnr,identity_ssim,T026_psnr,T026_ssim,T036_psnr,T036_ssim,T062_psnr,T062_ssim,delta_psnr_vs_T036,delta_psnr_vs_T026,delta_ssim_vs_T036
79,Train/Low/low00566.png,9.926721518385309,0.15738971690784248,18.77944072637021,0.5105545064278495,16.922491473466003,0.46811732950622714,15.342209010746544,0.4401137438151927,-1.5802824627194596,-3.4372317156236676,-0.02800358569103445
80,Train/Low/low00494.png,7.088081654050513,0.1249308223802822,10.063316616832301,0.35847396382470803,11.880966109563452,0.40556726063217347,15.575641285741344,0.47525441710587457,3.694675176177892,5.512324668909043,0.0696871564737011
81,Train/Low/low00011.png,5.68187759059699,0.04806020410488547,7.6255751718117395,0.23330452924254305,9.408768911495217,0.29705067103530486,11.081634575900232,0.3471736913975115,1.6728656644050144,3.456059404088492,0.050123020362206616
82,Train/Low/low00467.png,12.557295269293178,0.17246744300056005,12.071846021634581,0.16708089759601585,12.150441786012687,0.14187935102564542,13.773248258605175,0.04762806259257766,1.6228064725924884,1.7014022369705941,-0.09425128843306776
83,Train/Low/low00481.png,12.58341672501803,0.40734094381743563,16.755293878028596,0.6661752919940379,11.656858334796178,0.5356898766654299,11.770789952979896,0.511708758643211,0.11393161818371844,-4.984503925048699,-0.023981118022218917
84,Train/Low/low00626.png,6.610308531611495,0.24599538558133652,13.002438604512703,0.6617066784467169,15.774622720000353,0.6744217626038763,22.11041062010449,0.6449538469499349,6.335787900104135,9.107972015591786,-0.029467915653941468
85,Train/Low/low00017.png,5.301383763768843,0.1108569718125522,9.574996940303343,0.4799875306781107,12.922156691261481,0.5546991499248355,15.849875727471975,0.571160431039981,2.927719036210494,6.274878787168632,0.016461281115145554
86,Train/Low/low00613.png,7.6323876496531975,0.22063416910022304,13.653025882944615,0.6182441990367844,19.64882551050924,0.584128431837003,23.40308736713776,0.5452492887732627,3.7542618566285206,9.750061484193147,-0.038879143063740296
87,Train/Low/low00270.png,7.207640955588194,0.07806763200405083,8.829212276047882,0.07772450811333516,8.104331953281147,0.08438956217984325,10.796373774907043,0.0462743156435638,2.692041821625896,1.967161498859161,-0.03811524653627945
88,Train/Low/low00297.png,6.684067956037895,0.08153536183485212,7.001281005960617,0.06940850566773502,6.917115352261431,0.06976053396101958,10.994498344330514,0.05444503184366314,4.077382992069084,3.993217338369897,-0.015315502117356446
89,Train/Low/low00343.png,15.326295219042334,0.3072309738834509,14.784819484633832,0.30341226497437385,14.342072806580415,0.3099209875495549,13.030045613678546,0.14834021174636805,-1.3120271929018692,-1.7547738709552867,-0.16158077580318683
90,Train/Low/low00074.png,6.563176723930057,0.10031268612309399,9.400820599977122,0.37643054152849525,11.54730675968378,0.427113805535907,16.418798096708276,0.45989921901053166,4.871491337024496,7.017977496731154,0.03278541347462466
91,Train/Low/low00113.png,4.200559303033136,0.050660340411333646,5.338981074370209,0.17070227200948715,5.153842640750823,0.13489510767610646,8.424380259747844,0.2696100631870412,3.270537618997021,3.085399185377635,0.13471495551093476
92,Train/Low/low00115.png,4.95254795083101,0.09395605562443438,7.060690727790582,0.2807280775456939,7.852132392966972,0.28319932998298425,11.780432967964927,0.3618674020701085,3.928300574997955,4.719742240174345,0.07866807208712423
93,Train/Low/low00162.png,5.753577576093695,0.09590296561658618,8.45556504969254,0.3289048475461381,9.546190797583199,0.35749600370608126,13.063710240606632,0.4334722347488388,3.517519443023433,4.608145190914092,0.07597623104275752
94,Train/Low/low00576.png,9.473656253258337,0.20811464927776271,16.750025336077826,0.8232328670076763,17.063246225589026,0.8036656152393079,23.988342042843513,0.8746202557828516,6.925095817254487,7.238316706765687,0.07095464054354372
95,Train/Low/low00077.png,4.929498983534731,0.09349723374409936,7.512527562054965,0.3471961572390409,8.099733875818444,0.3130751422778301,13.061595155839616,0.5122295542041839,4.961861280021171,5.549067593784651,0.1991544119263538
96,Train/Low/low00604.png,6.580319699633433,0.18609102368604483,11.615146373904988,0.5735643657893295,16.014779291385192,0.5233890932147061,21.224258738161502,0.5083690949842615,5.20947944677631,9.609112364256514,-0.015019998230444531
97,Train/Low/low00240.png,4.3878210738121135,0.05704008927167959,5.772307782268723,0.19922410961011544,5.665830499849475,0.1741635317991301,9.3716522092483,0.32849128811099415,3.7058217093988244,3.5993444269795765,0.15432775631186404
98,Train/Low/low00117.png,4.782417837133573,0.057625569809100906,6.6277628327660345,0.23725324736940068,7.443582961507412,0.24195253820963505,9.727836825309925,0.2892073471724896,2.2842538638025136,3.1000739925438907,0.04725480896285453
99,Train/Low/low00147.png,5.297878960438656,0.10251939322113758,8.841884145966684,0.39582818724258745,11.291741320198145,0.4452495094137952,14.678172482404845,0.5046449261030422,3.3864311622066996,5.836288336438161,0.05939541668924703
