index,low,normal,seconds,active,updates,selected_step,raw_psnr,raw_ssim,ours_psnr,ours_ssim
0,Train/Low/low00653.png,Train/Normal/normal00653.png,2.371319358004257,True,40,40,7.57795622399096,0.04125385681853205,8.978702447816376,0.18213790006687194
1,Train/Low/low00651.png,Train/Normal/normal00651.png,2.3701917909784243,True,40,40,8.735742035472692,0.17220725978708165,9.50158640420364,0.2768708677628083
2,Train/Low/low00443.png,Train/Normal/normal00443.png,2.305999079020694,True,40,40,9.14468114678116,0.12113560284128243,9.227410159022186,0.1119964721540214
3,Train/Low/low00327.png,Train/Normal/normal00327.png,2.298390560958069,True,40,37,11.337268918118946,0.2121969556718744,10.623782183992848,0.1829563232566069
4,Train/Low/low00601.png,Train/Normal/normal00601.png,2.2921456140466034,True,40,40,8.285448346399846,0.20396672068024532,13.338461057021787,0.5443669783192189
5,Train/Low/low00509.png,Train/Normal/normal00509.png,2.2146285999915563,True,40,40,10.817447021738047,0.1678521290980604,14.265527875399457,0.4619662264391112
6,Train/Low/low00001.png,Train/Normal/normal00001.png,2.3153524799854495,True,40,40,7.3724865300837115,0.24158257140591555,13.935608278884752,0.6878066989606665
7,Train/Low/low00608.png,Train/Normal/normal00608.png,2.331726991047617,True,40,40,6.34675998220175,0.17874480671031773,11.622857206864232,0.5812030242359156
8,Train/Low/low00351.png,Train/Normal/normal00351.png,2.337461110961158,True,40,40,10.44520690218302,0.13776310895795815,12.34717216964201,0.12524331480640846
9,Train/Low/low00261.png,Train/Normal/normal00261.png,2.290497220994439,True,40,40,5.943574772535387,0.015362342311840835,6.50521417404855,0.06244871303291925
10,Train/Low/low00177.png,Train/Normal/normal00177.png,2.214744711993262,True,40,40,7.276419041078491,0.05943688083581653,9.453373381323873,0.25344007739758734
11,Train/Low/low00542.png,Train/Normal/normal00542.png,2.294607490999624,True,40,40,5.989770761400385,0.133256225323828,9.816232056879374,0.48628929161817425
12,Train/Low/low00592.png,Train/Normal/normal00592.png,2.179195703007281,True,40,40,8.307288312267225,0.24123625656006484,11.368524227696506,0.5167086853258058
13,Train/Low/low00184.png,Train/Normal/normal00184.png,2.3283406629925594,True,40,40,7.35739322514076,0.10164020915940625,10.48825519842225,0.35593299576616366
14,Train/Low/low00080.png,Train/Normal/normal00080.png,2.1846560470294207,True,40,40,5.6021116438095255,0.22065302702760298,10.808909735950651,0.6352973303924846
15,Train/Low/low00501.png,Train/Normal/normal00501.png,2.34328736102907,True,40,40,8.350773303507005,0.1705303528937216,13.389301164411027,0.6169238958427573
16,Train/Low/low00133.png,Train/Normal/normal00133.png,2.368319437955506,True,40,40,4.974555734497576,0.026132485745239575,6.189378497847891,0.11536151130543092
17,Train/Low/low00455.png,Train/Normal/normal00455.png,2.251956313964911,True,40,35,10.243004890845832,0.13014798542796818,9.727732525686637,0.11956665710279603
18,Train/Low/low00206.png,Train/Normal/normal00206.png,2.3421982070431113,True,40,20,9.989168128484296,0.30858969199528347,18.703869367355377,0.7460552253736397
19,Train/Low/low00314.png,Train/Normal/normal00314.png,2.324064678978175,True,40,40,10.678253239222794,0.18427194394802734,11.88511476737953,0.16354399542914858
20,Train/Low/low00097.png,Train/Normal/normal00097.png,2.316766233998351,True,40,40,9.027161490204263,0.09933405381524278,11.501195776102078,0.3408078568754589
21,Train/Low/low00520.png,Train/Normal/normal00520.png,2.26967071701074,True,40,40,7.898850552567263,0.09116325698288649,10.113436304013778,0.2976039068990005
22,Train/Low/low00424.png,Train/Normal/normal00424.png,2.330902118002996,True,40,34,10.010772201907265,0.12361664379005625,9.93686206585909,0.10282537639672713
23,Train/Low/low00535.png,Train/Normal/normal00535.png,2.3395069430116564,True,40,40,5.903887637010607,0.14019142204178217,10.484700035384023,0.5113643687578813
24,Train/Low/low00336.png,Train/Normal/normal00336.png,2.2723678890033625,True,40,33,12.940036514702896,0.1423579808818283,13.104200138187078,0.13494766527295868
25,Train/Low/low00554.png,Train/Normal/normal00554.png,2.312336425995454,True,40,40,6.407196757757761,0.10487064696469772,8.823746543876622,0.34439507756216353
26,Train/Low/low00564.png,Train/Normal/normal00564.png,2.391544751008041,True,40,40,7.103243089342994,0.10613713083594403,14.099691941736998,0.46367436499737985
27,Train/Low/low00440.png,Train/Normal/normal00440.png,2.404421232989989,True,40,35,15.140939974546516,0.2154287462252617,14.352600897982182,0.2211404067197792
28,Train/Low/low00584.png,Train/Normal/normal00584.png,2.4121847900096327,True,40,40,7.56097939383872,0.12495984315464051,11.709569328117217,0.4330383692184943
29,Train/Low/low00529.png,Train/Normal/normal00529.png,2.386601740028709,True,40,40,7.651974025141996,0.18272547377754164,9.807041362854989,0.4582053033622563
30,Train/Low/low00213.png,Train/Normal/normal00213.png,2.426331487018615,True,40,40,5.482083267721242,0.11287464349198718,9.000057467016699,0.41609300196141047
31,Train/Low/low00019.png,Train/Normal/normal00019.png,2.423321668000426,True,40,40,5.826158588883236,0.03438005012922033,7.20114462211546,0.1732170827389536
32,Train/Low/low00004.png,Train/Normal/normal00004.png,2.1529513570130803,True,40,40,5.871570987478868,0.07623366309546356,8.476385794119066,0.27194003082772905
33,Train/Low/low00449.png,Train/Normal/normal00449.png,2.2201869909767993,True,40,40,11.934053691869188,0.15752351761292077,12.032708302911907,0.11456134158811886
34,Train/Low/low00040.png,Train/Normal/normal00040.png,2.024408756988123,True,40,40,6.09253181586055,0.25347568399017417,14.005466160074187,0.749532846196364
35,Train/Low/low00465.png,Train/Normal/normal00465.png,1.9752578299958259,True,40,34,12.71981239883575,0.17221364589646335,12.37391291961248,0.16539993625179653
36,Train/Low/low00293.png,Train/Normal/normal00293.png,1.9930713099893183,True,40,40,8.451031038372092,0.10285221776240284,8.271484947347394,0.09193744985483218
37,Train/Low/low00563.png,Train/Normal/normal00563.png,2.0965268030413426,True,40,40,9.922765077089029,0.18263317242447444,18.745086637458403,0.5867636555208312
38,Train/Low/low00515.png,Train/Normal/normal00515.png,2.0631164360092953,True,40,40,9.58018068516171,0.11060656499319797,11.210278032846727,0.21989973653506342
39,Train/Low/low00476.png,Train/Normal/normal00476.png,2.052923079987522,True,40,40,11.147784456548946,0.16674336938397394,17.214265777640403,0.6613801907297435
40,Train/Low/low00219.png,Train/Normal/normal00219.png,2.171176204981748,True,40,40,6.045803655301867,0.12968273791190765,9.296729272490914,0.40307189785093156
41,Train/Low/low00084.png,Train/Normal/normal00084.png,1.9878502630162984,True,40,40,7.27411619515176,0.2880995073584566,15.121432596413767,0.728619983461308
42,Train/Low/low00100.png,Train/Normal/normal00100.png,2.240663514006883,True,40,40,7.636727020357107,0.09331044217194855,11.192537684238506,0.37814427391123695
43,Train/Low/low00561.png,Train/Normal/normal00561.png,2.3809898030012846,True,40,40,10.881517482173654,0.15025237522370855,16.7757246793878,0.5561198587296148
44,Train/Low/low00510.png,Train/Normal/normal00510.png,2.3714972310117446,True,40,40,7.286500277155751,0.08377541679275002,9.617310370626427,0.31608536081770566
45,Train/Low/low00562.png,Train/Normal/normal00562.png,2.2746886189561337,True,40,40,6.422322216633216,0.11856704473373052,10.31045786525722,0.4526981990052045
46,Train/Low/low00247.png,Train/Normal/normal00247.png,2.080500023032073,True,40,40,8.12104424053178,0.3147364187851212,16.91065121922547,0.8019264701999828
47,Train/Low/low00326.png,Train/Normal/normal00326.png,2.098019615979865,True,40,40,8.755467811206461,0.1658168137990396,8.414040631342525,0.1429372895799649
48,Train/Low/low00385.png,Train/Normal/normal00385.png,2.1728676150087267,True,40,38,5.91778310212685,0.10269507157096382,5.258010675230763,0.08975073127907605
49,Train/Low/low00295.png,Train/Normal/normal00295.png,2.180417165043764,True,40,40,8.955652009345073,0.19954077560818764,10.986011528613378,0.20002602345358356
50,Train/Low/low00331.png,Train/Normal/normal00331.png,2.4565463269827887,True,40,31,7.133195439360981,0.07523608975155764,6.7547131450609585,0.06681197139023277
51,Train/Low/low00124.png,Train/Normal/normal00124.png,2.457394238037523,True,40,40,5.408086979178076,0.12633442292766267,8.61970939026534,0.42393746853051884
52,Train/Low/low00196.png,Train/Normal/normal00196.png,2.438566508004442,True,40,40,7.0674262882838415,0.11633881974231661,10.403521951542963,0.4193154523307737
53,Train/Low/low00627.png,Train/Normal/normal00627.png,2.430357052013278,True,40,40,6.234624994937693,0.17740127983564621,11.518726744626644,0.5824986694590276
54,Train/Low/low00057.png,Train/Normal/normal00057.png,2.4363026849459857,True,40,40,6.015776390294772,0.1663407195912789,11.509996747799072,0.6373025765644746
