[autodl] run_id=20260916-032119-ttie-t051a-oracle
[autodl] started_at=2026-09-16T03:21:23+08:00
/home/wenchang/anaconda3/envs/python3.12-tk2-2.3/lib/python3.12/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
1/100 best_step=421 seconds=2.10
2/100 best_step=221 seconds=1.63
3/100 best_step=500 seconds=1.09
4/100 best_step=278 seconds=0.96
5/100 best_step=234 seconds=0.95
6/100 best_step=496 seconds=0.95
7/100 best_step=210 seconds=0.95
8/100 best_step=453 seconds=0.95
9/100 best_step=500 seconds=0.95
10/100 best_step=291 seconds=0.95
11/100 best_step=229 seconds=0.93
12/100 best_step=218 seconds=0.90
13/100 best_step=206 seconds=0.90
14/100 best_step=342 seconds=0.90
15/100 best_step=205 seconds=0.90
16/100 best_step=255 seconds=0.90
17/100 best_step=295 seconds=0.90
18/100 best_step=500 seconds=0.90
19/100 best_step=385 seconds=0.90
20/100 best_step=500 seconds=0.90
21/100 best_step=169 seconds=0.90
22/100 best_step=362 seconds=0.90
23/100 best_step=500 seconds=0.90
24/100 best_step=224 seconds=0.90
25/100 best_step=500 seconds=0.90
26/100 best_step=208 seconds=0.90
27/100 best_step=278 seconds=0.90
28/100 best_step=500 seconds=0.90
29/100 best_step=198 seconds=0.90
30/100 best_step=199 seconds=0.90
31/100 best_step=207 seconds=0.90
32/100 best_step=259 seconds=0.89
33/100 best_step=233 seconds=0.89
34/100 best_step=500 seconds=0.89
35/100 best_step=208 seconds=0.89
36/100 best_step=500 seconds=0.89
37/100 best_step=500 seconds=0.89
38/100 best_step=294 seconds=0.89
39/100 best_step=500 seconds=0.89
40/100 best_step=158 seconds=1.31
41/100 best_step=203 seconds=1.63
42/100 best_step=239 seconds=1.63
43/100 best_step=176 seconds=1.29
44/100 best_step=192 seconds=1.04
45/100 best_step=170 seconds=1.20
46/100 best_step=425 seconds=1.61
47/100 best_step=345 seconds=1.67
48/100 best_step=298 seconds=1.66
49/100 best_step=285 seconds=1.67
50/100 best_step=200 seconds=1.69
51/100 best_step=500 seconds=1.68
52/100 best_step=260 seconds=1.68
53/100 best_step=249 seconds=1.67
54/100 best_step=194 seconds=1.61
55/100 best_step=303 seconds=1.66
56/100 best_step=203 seconds=1.61
57/100 best_step=318 seconds=1.67
58/100 best_step=500 seconds=1.69
59/100 best_step=244 seconds=1.68
60/100 best_step=272 seconds=1.64
61/100 best_step=223 seconds=1.69
62/100 best_step=225 seconds=1.61
63/100 best_step=262 seconds=1.68
64/100 best_step=192 seconds=1.61
65/100 best_step=201 seconds=1.65
66/100 best_step=389 seconds=1.63
67/100 best_step=500 seconds=1.68
68/100 best_step=500 seconds=1.61
69/100 best_step=211 seconds=1.68
70/100 best_step=234 seconds=1.64
71/100 best_step=443 seconds=1.29
72/100 best_step=500 seconds=1.03
73/100 best_step=500 seconds=1.20
74/100 best_step=500 seconds=1.29
75/100 best_step=322 seconds=1.06
76/100 best_step=227 seconds=0.95
77/100 best_step=500 seconds=1.25
78/100 best_step=230 seconds=1.65
79/100 best_step=350 seconds=1.60
80/100 best_step=210 seconds=1.64
81/100 best_step=500 seconds=1.67
82/100 best_step=228 seconds=1.65
83/100 best_step=293 seconds=1.40
84/100 best_step=287 seconds=1.06
85/100 best_step=276 seconds=0.95
86/100 best_step=195 seconds=0.95
87/100 best_step=500 seconds=0.95
88/100 best_step=268 seconds=0.95
89/100 best_step=227 seconds=0.95
90/100 best_step=361 seconds=0.95
91/100 best_step=500 seconds=0.95
92/100 best_step=404 seconds=0.95
93/100 best_step=336 seconds=0.90
94/100 best_step=159 seconds=0.90
95/100 best_step=500 seconds=0.89
96/100 best_step=310 seconds=0.90
97/100 best_step=261 seconds=1.07
98/100 best_step=225 seconds=1.68
99/100 best_step=467 seconds=1.68
100/100 best_step=198 seconds=1.66
FROZEN100 selected outputs; no PSNR/SSIM aggregates computed
[autodl] finished_at=2026-09-16T03:23:29+08:00
[autodl] exit_code=0
