index,low,winner,best_step,identity_best_step,selected_best_step,seconds,identity_mse,identity_psnr,identity_ssim,selected_mse,selected_psnr,selected_ssim,oracle_mse,oracle_psnr,oracle_ssim,t028_psnr,t028_ssim,delta_psnr,delta_ssim,full_wb_psnr,full_wb_ssim,wb_minus_common_psnr,wb_minus_common_ssim,ev_00,ev_01,ev_10,ev_11,gamma_00,gamma_01,gamma_10,gamma_11,common_gain_00,common_gain_01,common_gain_10,common_gain_11
0,Train/Low/low00653.png,T026A_selected,500,500,500,13.259075482026674,0.016872888505342704,17.72810563258642,0.30115894473940324,0.016840270124512086,17.736509465273347,0.30152431538031976,0.016840270124512086,17.736509465273347,0.30152431538031976,13.436791736900073,0.3344494252336049,4.299717728373274,-0.03292510985328512,18.218227653620616,0.3024273341768781,0.4817181883472692,0.0009030187965583525,1.8336818218231201,1.8907370567321777,1.957125186920166,1.8429478406906128,0.5056643486022949,0.5035926699638367,0.5691283345222473,0.5142627358436584,1.860115647315979,1.7182204723358154,1.9001845121383667,1.8222914934158325
1,Train/Low/low00651.png,T026A_selected,500,500,500,11.469775623991154,0.07456057331326187,11.274907612518652,0.4125655978078746,0.07455958737578455,11.274965040998332,0.41292511463579745,0.07455958737578455,11.274965040998332,0.41292511463579745,11.273637681690698,0.4148567855227027,0.0013273593076341683,-0.001931670886905268,11.278663215680675,0.4129493754053828,0.003698174682343236,2.426076958533807e-05,1.7035505771636963,1.2454032897949219,0.0,0.0,0.635608971118927,0.5574126243591309,1.0,1.0,1.1819769144058228,1.1871436834335327,1.0,1.0
2,Train/Low/low00443.png,T026A_selected,500,500,500,12.21839545702096,0.050582523598810825,12.959995071842222,0.07753942976911714,0.050569173507541636,12.961141443316084,0.0775524689757398,0.050569173507541636,12.961141443316084,0.0775524689757398,12.223008203394599,0.09109207123636597,0.7381332399214848,-0.013539602260626171,13.131373784146405,0.08068806299157408,0.1702323408303208,0.0031355940158342838,-0.3714514374732971,-0.46694785356521606,1.421372413635254,-0.5,0.5045292973518372,0.5037189722061157,0.5008266568183899,0.522199273109436,1.88155198097229,1.5720739364624023,0.7854428291320801,1.6072750091552734
3,Train/Low/low00327.png,identity,500,500,500,12.409232455014717,0.015586710433867893,18.07245532737091,0.19823168791621457,0.015589042669568575,18.071805542203677,0.198084394623384,0.015586710433867893,18.07245532737091,0.19823168791621457,17.87220701946412,0.21098407385280982,0.20024830790679005,-0.01275238593659525,18.232800107730483,0.19736525382184458,0.16034478035957278,-0.0008664340943699833,-0.5,0.33494833111763,-0.5,0.0,0.5163460373878479,0.5167624950408936,0.5231350660324097,0.7588979601860046,1.3246935606002808,1.0241702795028687,1.2301470041275024,1.6501352787017822
4,Train/Low/low00601.png,T026A_selected,500,500,500,12.28824592300225,0.0020308523665484263,26.923216466216765,0.5147276397342858,0.002027766796350581,26.92981992574247,0.5169845230505563,0.002027766796350581,26.92981992574247,0.5169845230505563,26.121594194342755,0.559892944876711,0.8082257313997161,-0.04290842182615473,26.99064458395447,0.516721288263492,0.060824658211998894,-0.0002632347870643592,1.4575949907302856,1.7298380136489868,1.4899661540985107,1.2232939004898071,0.628990888595581,0.6577399373054504,0.5352633595466614,0.5501241087913513,1.4653403759002686,1.3551092147827148,1.0563055276870728,1.2691682577133179
5,Train/Low/low00509.png,T026A_selected,500,500,500,12.378174184996169,0.0059635892081259965,22.24492279838175,0.5830866533243961,0.005944646857518704,22.25873939596388,0.5830039944098607,0.005944646857518704,22.25873939596388,0.5830039944098607,21.28381152272731,0.5970532663389718,0.9749278732365703,-0.014049271929111096,24.573950321848777,0.5944437970818096,2.315210925884898,0.011439802671948884,1.7914845943450928,1.7364647388458252,1.7959686517715454,1.508095383644104,0.5669224262237549,0.5045234560966492,0.5308974385261536,0.5148460865020752,1.39491868019104,1.2390714883804321,1.3034518957138062,1.3909599781036377
6,Train/Low/low00001.png,T026A_selected,500,500,500,12.23244019295089,0.0019101371439908298,27.189354501657714,0.7441295119421151,0.0018874000216238206,27.241360443117948,0.7459163239322311,0.0018874000216238206,27.241360443117948,0.7459163239322311,27.13111619887172,0.7480658156520749,0.11024424424622836,-0.002149491719843799,27.47682161571525,0.7475287254947438,0.23546117259730082,0.0016124015625127441,1.2520382404327393,1.6072170734405518,1.6403602361679077,1.3970853090286255,0.5150572061538696,0.5208832025527954,0.5075397491455078,0.593369722366333,1.1654047966003418,1.0628385543823242,0.990703284740448,1.3062669038772583
7,Train/Low/low00608.png,T026A_selected,500,500,500,12.266609404003248,0.004813672782380237,23.1752343496597,0.6248808519409663,0.004813576778597518,23.17532096611815,0.6248736229928745,0.004813576778597518,23.17532096611815,0.6248736229928745,22.118260673491193,0.6612116208271074,1.0570602926269572,-0.03633799783423286,23.24277723312406,0.6244871424435676,0.0674562670059089,-0.0003864805493069001,1.4687883853912354,1.7728456258773804,1.7788395881652832,1.4671661853790283,0.6006820797920227,0.622146725654602,0.634158194065094,0.6486693620681763,1.4331871271133423,1.2803878784179688,1.292136311531067,1.4716182947158813
8,Train/Low/low00351.png,T026A_selected,500,500,500,11.914603827986866,0.03503401160538436,14.55510130500436,0.08815371339635253,0.03496531935872293,14.563625007399805,0.08830471171969786,0.03496531935872293,14.563625007399805,0.08830471171969786,14.366964655010623,0.09377219006819068,0.19666035238918234,-0.005467478348492816,14.753238224035798,0.08811526431616004,0.1896132166359923,-0.00018944740353782352,0.7001677751541138,-0.25601115822792053,-0.47111746668815613,1.1999610662460327,0.5012441277503967,0.5019046068191528,0.5065760016441345,0.5004823207855225,1.0540419816970825,1.4305588006973267,1.219962239265442,0.7827370762825012
9,Train/Low/low00261.png,T026A_selected,500,500,500,12.261045385035686,0.07150376367052748,11.456710980825111,0.22956543562944623,0.0714672647533284,11.458928392122225,0.22957457498997966,0.0714672647533284,11.458928392122225,0.22957457498997966,8.663851963871588,0.19784612631928084,2.7950764282506366,0.03172844867069882,11.45895329247561,0.22958244280156706,2.490035338453822e-05,7.867811587403128e-06,1.9966434240341187,1.9973204135894775,1.9988617897033691,1.9955044984817505,0.5008367896080017,0.5004250407218933,0.5011239051818848,0.5005173087120056,1.9979758262634277,1.9966366291046143,1.9977399110794067,1.9957256317138672
10,Train/Low/low00177.png,T026A_selected,500,500,500,12.257585628016386,0.013220324445088283,18.787578865309754,0.31552863880178256,0.01312620737464044,18.81860738815146,0.3161347513171367,0.01312620737464044,18.81860738815146,0.3161347513171367,13.75950253012153,0.36353359698907256,5.059104858029929,-0.04739884567193586,19.278188892171887,0.3086582572792004,0.4595815040204272,-0.007476494037936321,1.8180367946624756,1.9000438451766968,1.8797296285629272,1.8434216976165771,0.502795934677124,0.5021734237670898,0.5040707588195801,0.5016024708747864,1.7554752826690674,1.7279618978500366,1.7312341928482056,1.7035917043685913
11,Train/Low/low00542.png,T026A_selected,500,500,500,12.377392338006757,0.0065002725150482155,21.8706843577241,0.5296346489949775,0.006369375216445159,21.959031663079674,0.5364240929210207,0.006369375216445159,21.959031663079674,0.5364240929210207,17.789162161379302,0.5830124432827327,4.169869501700372,-0.04658835036171205,22.392810731045326,0.535569405202491,0.43377906796565213,-0.0008546877185297008,1.4815831184387207,1.6945135593414307,1.7267762422561646,1.6399297714233398,0.5051825642585754,0.5046867728233337,0.5098757147789001,0.510848879814148,1.4707016944885254,1.3724737167358398,1.3486686944961548,1.4212751388549805
12,Train/Low/low00592.png,T026A_selected,443,500,443,12.420432965969667,0.06153702403499491,12.108635103055125,0.4572489869123941,0.06153701560277485,12.108635698154895,0.457200532958919,0.06153701560277485,12.108635698154895,0.457200532958919,12.091189126814044,0.48396653090545133,0.01744657134085159,-0.02676599794653234,12.125907746087893,0.45906173124995725,0.01727204793299819,0.0018611982910382574,0.0,1.7634594440460205,1.7757371664047241,1.3411481380462646,1.0,0.7632107734680176,0.7342767119407654,0.731015145778656,1.0,1.326535701751709,1.216537594795227,1.5012933015823364
13,Train/Low/low00184.png,T026A_selected,500,500,500,11.703981917002238,0.016765716953504834,17.755778700733188,0.36362507970392277,0.01664174102060387,17.788012407803777,0.3647250682699449,0.01664174102060387,17.788012407803777,0.3647250682699449,15.740637596706204,0.42412845465190063,2.0473748110975727,-0.05940338638195575,19.116817154481993,0.3572007089454544,1.328804746678216,-0.0075243593244904705,1.6802544593811035,1.8046953678131104,1.8718271255493164,1.6514753103256226,0.5022910237312317,0.5016806125640869,0.501370906829834,0.5016149282455444,1.5929065942764282,1.2957773208618164,1.411714792251587,1.508251667022705
14,Train/Low/low00080.png,T026A_selected,500,500,500,11.842048248043284,0.001130748029155601,29.46634160537687,0.7098323190648596,0.0011228000485308273,29.49697577266072,0.7145334439674527,0.0011228000485308273,29.49697577266072,0.7145334439674527,26.93331299164939,0.7408169706255675,2.5636627810113275,-0.026283526658114842,29.525326517889575,0.7144479351370976,0.028350745228856056,-8.55088303550744e-05,1.3847966194152832,1.7233781814575195,1.731775164604187,1.3734126091003418,0.5485093593597412,0.545249342918396,0.5586599707603455,0.5488311052322388,1.3768762350082397,1.1967265605926514,1.215996503829956,1.3690284490585327
15,Train/Low/low00501.png,T026A_selected,500,500,500,12.391242833982687,0.00321769163304828,24.924555787834556,0.7194173188288207,0.0031895153963509663,24.962752970927255,0.7196476133996262,0.0031895153963509663,24.962752970927255,0.7196476133996262,24.86169619853498,0.7201967958038661,0.10105677239227617,-0.0005491824042398452,26.200832846396537,0.7184300806077941,1.2380798754692819,-0.001217532791832121,1.380814552307129,1.7226842641830444,1.6822525262832642,1.3573639392852783,0.5102332234382629,0.5668905377388,0.5099096298217773,0.5564841628074646,1.2309099435806274,1.1937233209609985,1.0946401357650757,1.3603581190109253
16,Train/Low/low00133.png,T026A_selected,500,500,500,12.163107175030746,0.07458973056206196,11.273209616323719,0.1745458548253769,0.07448879571378933,11.279090470586205,0.17468815675745855,0.07448879571378933,11.279090470586205,0.17468815675745855,8.085612958061583,0.17866924465681297,3.1934775125246215,-0.0039810878993544185,11.279277801333762,0.1745965819912108,0.0001873307475577235,-9.157476624774286e-05,1.9945799112319946,1.9957422018051147,1.9982668161392212,1.9940311908721924,0.5002111792564392,0.5007020831108093,0.5006620287895203,0.5005297660827637,1.996451497077942,1.9929918050765991,1.996338963508606,1.9959533214569092
17,Train/Low/low00455.png,identity,500,500,500,12.325343818985857,0.04693881313814702,13.284678958637599,0.06436235417685197,0.046948790090162694,13.283755953880005,0.06433861918041775,0.04693881313814702,13.284678958637599,0.06436235417685197,12.904360705730124,0.07711532252680064,0.38031825290747534,-0.01275296834994867,13.47834781545841,0.06745024973252935,0.19366885682081048,0.0030878955556773724,-0.42845669388771057,-0.4097016453742981,-0.44971373677253723,-0.41372063755989075,0.5042579174041748,0.5032811760902405,0.5091622471809387,0.503734290599823,1.2896496057510376,1.4031778573989868,1.7754254341125488,1.3245782852172852
18,Train/Low/low00206.png,T026A_selected,499,500,499,12.202987016993575,0.0010081457391107596,29.964766810686058,0.7361395550761632,0.0010079667420531415,29.965537972368068,0.736168857801397,0.0010079667420531415,29.965537972368068,0.736168857801397,29.965752237276174,0.7361700186183089,-0.00021426490810583232,-1.1608169119270428e-06,30.192742666168403,0.7403465714725884,0.22720469380033492,0.004177713671191463,1.18721604347229,1.3838739395141602,1.2562892436981201,1.3564565181732178,0.5793778896331787,0.6754225492477417,0.6054157614707947,0.654482901096344,1.0405538082122803,1.1280125379562378,1.0502588748931885,1.1069597005844116
19,Train/Low/low00314.png,T026A_selected,500,500,500,12.275580140005331,0.01905708163284311,17.199436056805613,0.15035354425784497,0.019041779789817397,17.20292461583242,0.1508004804402386,0.019041779789817397,17.20292461583242,0.1508004804402386,16.781203056801562,0.16408118641379976,0.42172155903085695,-0.013280705973561152,17.395984462196154,0.14933839439555655,0.19305984636373452,-0.001462086044682065,-0.49743756651878357,-0.3285498321056366,1.3082971572875977,0.6082913875579834,0.509244441986084,0.5044145584106445,0.5781429409980774,0.6094419956207275,1.3924063444137573,1.3598480224609375,0.7652072906494141,1.04534113407135
20,Train/Low/low00097.png,T026A_selected,500,500,500,12.290209233004134,0.008570744524003854,20.669814501162378,0.4024863775324598,0.008541847217757647,20.684482007713093,0.4037839834051008,0.008541847217757647,20.684482007713093,0.4037839834051008,18.260993054675073,0.44310435126257613,2.423488953038021,-0.039320367857475336,20.868829989724553,0.4051674284971058,0.18434798201145952,0.0013834450920049979,1.6669729948043823,1.812464714050293,1.8792459964752197,1.6076023578643799,0.5200341939926147,0.5046614408493042,0.5143440365791321,0.5258160829544067,1.481974482536316,1.4094696044921875,1.3172438144683838,1.5187793970108032
21,Train/Low/low00520.png,T026A_selected,500,500,500,12.18835560901789,0.008972660992518049,20.47078740569539,0.4574565486630222,0.008967213179952829,20.47342505519672,0.45732550084629636,0.008967213179952829,20.47342505519672,0.45732550084629636,14.735866038461989,0.47447023704344876,5.737559016734732,-0.0171447361971524,21.207141871210435,0.4675696539967022,0.7337168160137146,0.010244153150405833,1.893496036529541,1.8242264986038208,1.9577785730361938,1.8264741897583008,0.5356250405311584,0.5261532068252563,0.5418873429298401,0.5117334127426147,1.8780245780944824,1.6768524646759033,1.913625717163086,1.72219717502594
