index,step,step_fraction,objective_progress,one_step_progress,luma_mean,luma_std_population,luma_ge_098,luma_le_002,luma_forward_gradient_ratio,rgb_absolute_change,raw_l2,raw_max_abs,target,safe
0,22,0.8148148148148148,0.8567048251492096,0.034312170666605114,0.23374868759470246,0.14475936490782768,0.0,0.0239375,3.3953860459638285,0.1855153250299944,2.026590110665674,0.68406081199646,2.0731966089490808,1
0,23,0.8518518518518519,0.8891587148672743,0.032453889718064545,0.24332358693818898,0.15056141212863847,0.0,0.023258333333333336,3.5120441132079065,0.19541527665304345,2.1173658179544512,0.7160378098487854,1.8968683122844503,1
0,24,0.8888888888888888,0.9197074203948313,0.030548705527557132,0.2526934538037322,0.15615897302470022,0.0,0.0221125,3.6252904041683975,0.20509519356937575,2.2071294575123135,0.7479208111763,1.7034682536574888,1
0,25,0.9259259259259259,0.9483432922761097,0.0286358718812783,0.2618148674726522,0.16151493766370978,0.0,0.021383333333333334,3.7346542947406767,0.21450865866307287,2.295723627940286,0.7796728014945984,1.4995596905049187,1
0,26,0.9629629629629629,0.9750898156823372,0.0267465234062275,0.27064880545008146,0.16659337533088384,1.6666666666666667e-05,0.020716666666666668,3.839648687769765,0.22361356781242325,2.38299621226371,0.8112558722496033,1.291207513496035,1
0,27,1.0,1.0,0.024910184317662842,0.27916346415973364,0.1713709032391753,3.3333333333333335e-05,0.020033333333333334,3.939978547407191,0.2323757581608299,2.4688041345604765,0.8426316976547241,1.0832767703895758,1
1,0,0.0,0.0,0.0,0.06966147545604122,0.03804746145814467,0.0,0.100675,0.9999999146621488,6.455831721218096e-09,0.0,0.0,0.307366083182977,1
1,1,0.037037037037037035,0.031182538254731017,0.031182538254731017,0.07461210221121362,0.04026476196339506,0.0,0.08939166666666667,1.0592639075156218,0.005151067496063318,0.08485280987014415,0.030000001192092896,0.42881505547566334,1
1,2,0.07407407407407407,0.06371800479427221,0.032535466539541195,0.07983916820736701,0.0425736270862815,0.0,0.07972083333333334,1.121020524943301,0.010583965811271143,0.16974648402167303,0.06001915782690048,0.5574528846961737,1
1,3,0.1111111111111111,0.09758060796178526,0.03386260316751306,0.085348096686001,0.044973637696021966,0.0,0.07062500000000001,1.1852620341112363,0.016303878300567804,0.25475869653199285,0.09008688479661942,0.6934604508522924,1
1,4,0.14814814814814814,0.13272202382879839,0.035141415867013116,0.09114127560921782,0.04746310375407898,0.0,0.06253750000000001,1.2519441755148082,0.02231285368772547,0.33993692663198216,0.12022256851196289,0.8369326799448285,1
1,5,0.18518518518518517,0.1690770646912147,0.03635504086241632,0.09721888826434388,0.0500395067622808,0.0,0.05595833333333334,1.3210041349377875,0.028610679767170223,0.42531893645048596,0.15044541656970978,0.9878918943990573,1
1,6,0.2222222222222222,0.20656509619331442,0.037488031502099714,0.1035788568197643,0.05269954173055437,0.0,0.049025,1.3923534472534218,0.03519483581749632,0.510934870353848,0.18077130615711212,1.1462780496787595,1
1,7,0.25925925925925924,0.2450891870533535,0.03852409086003909,0.11021661692250682,0.05543905977356484,0.0,0.04365,1.465881487929183,0.04206026488850217,0.5968072082697448,0.21121308207511902,1.3119333342953272,1
1,8,0.2962962962962963,0.28453582563876334,0.03944663858540982,0.11712491056242759,0.05825304918103562,0.0,0.0386625,1.5414533146427465,0.049199170290319796,0.6829505598579718,0.2417793720960617,1.4845857314421398,1
1,9,0.3333333333333333,0.3247763370901527,0.04024051145138935,0.12429365969160895,0.061135649154276966,0.0,0.034466666666666666,1.618917477174617,0.05660089374914468,0.7693711504787113,0.2724771499633789,1.6638334144920535,1
1,10,0.37037037037037035,0.3656671667461083,0.04089082965595559,0.1317097817370653,0.06408011452173484,0.0,0.03065,1.6980932743850503,0.06425173313755658,0.8560663967695894,0.30331042408943176,1.8491264954184796,1
1,11,0.4074074074074074,0.40705186411679767,0.04138469737068938,0.13935722985597426,0.06707889406541881,0.0,0.02687916666666667,1.7787802064869638,0.07213498911569219,0.9430246560359127,0.3342801630496979,2.0397544779432355,1
1,12,0.4444444444444444,0.44876292514517196,0.0417110610283743,0.14721690280407096,0.07012363987398777,0.0,0.024654166666666668,1.8607519215211987,0.08023088074841137,1.0302248224895272,0.36538398265838623,2.234831372306205,1
1,13,0.48148148148148145,0.49062427217396953,0.04186134702879759,0.15526681840536558,0.07320529227727146,0.0,0.022595833333333336,1.9437644960512686,0.08851672639492188,1.1176361499979959,0.3966161608695984,2.433288561089304,1
1,14,0.5185185185185185,0.5324541590499204,0.04182988687595084,0.163482199046434,0.07631416666763534,0.0,0.020708333333333336,2.027560538418239,0.09696703757301504,1.2052182317778608,0.42796748876571655,2.6338703520899003,1
1,15,0.5555555555555556,0.5740672968097492,0.0416131377598288,0.17183576691061792,0.0794400720094048,0.0,0.018275,2.1118658709456257,0.10555382125060295,1.292920990889666,0.45942527055740356,2.835139639924316,1
1,16,0.5925925925925926,0.6152811598819847,0.04121386307223556,0.18029811391054354,0.08257244524500067,0.0,0.0170375,2.196393918805785,0.11424696264425617,1.3806849745845076,0.49097323417663574,3.0354925291955563,1
1,17,0.6296296296296297,0.6559154900935592,0.04063433021157449,0.18883805237563028,0.08570049449492048,0.0,0.015929166666666668,2.2808519127566114,0.12301458299393159,1.468441616500154,0.5225916504859924,3.233182608394822,1
1,18,0.6666666666666666,0.695799594858419,0.039884104764859804,0.19742322167817566,0.08881339422992622,0.0,0.015175000000000001,2.364950513713055,0.13182365739168922,1.5561138880671213,0.554257333278656,3.426361282799668,1
1,19,0.7037037037037037,0.734773197451926,0.038973602593506976,0.2060204505802029,0.09190040448383634,0.0,0.013754166666666668,2.4483999096331774,0.14064038459192252,1.6436169684159412,0.585943877696991,3.613123657166078,1
1,20,0.7407407407407407,0.772689483827462,0.03791628637553602,0.2145964078077911,0.09495105665438365,0.0,0.013079166666666668,2.530915161389134,0.14943084554611513,1.7308592211956237,0.617621898651123,3.7915715567426513,1
1,21,0.7777777777777778,0.8094189288512347,0.03672944502377261,0.2231182271603438,0.09795535958882601,0.0,0.0109,2.612220846336916,0.15816164261273744,1.817743220453567,0.6492593288421631,3.959883750230393,1
1,22,0.8148148148148148,0.8448491545898769,0.035430225738642226,0.23155399095307702,0.10090387837448982,0.0,0.0108375,2.692062086128163,0.16680037820626167,1.9041669670352124,0.6808217167854309,4.116386834603972,1
1,23,0.8518518518518519,0.878888827401453,0.03403967281157615,0.2398733514954818,0.10378796309188,0.0,0.010450000000000001,2.7702021065146383,0.17531629411024882,1.9900252512163281,0.7122727036476135,4.25962934833295,1
1,24,0.8888888888888888,0.9114657448180558,0.032576917416602784,0.24804792132161432,0.10659977922034623,0.0,0.010025000000000001,2.846422717820136,0.18368065372632314,2.07521095149972,0.7435743808746338,4.388442450048702,1
1,25,0.9259259259259259,0.9425283235260086,0.03106257870795278,0.2560517000163184,0.1093324449423,0.0,0.009575,2.920536539869214,0.19186718096415734,2.1596168409557146,0.7746880054473877,4.50198985580365,1
1,26,0.9629629629629629,0.9720439696732629,0.029515646147254347,0.2638615709404476,0.11198011312864388,0.0,0.009341666666666667,2.992382636815523,0.19985254999611643,2.2431366967064643,0.8055742979049683,4.599800930430643,1
1,27,1.0,1.0,0.02795603032673707,0.271457279655332,0.11453795025686606,0.0,0.008929166666666667,3.061821399337749,0.20761636637922493,2.3256668952427684,0.8361939787864685,4.681773704608961,1
2,0,0.0,0.0,0.0,0.03093699758423989,0.02979287440246261,0.0,0.41774583333333337,0.9999999101106405,2.934479077036182e-09,0.0,0.0,-4.768765424003341,1
2,1,0.037037037037037035,0.023775301780104313,0.023775301780104313,0.0349904234309759,0.03312143881794416,0.0,0.3756375,1.121556374042243,0.004193639282483168,0.10392303537728509,0.029999999329447746,-4.625273911032149,1
2,2,0.07407407407407407,0.0496430855395821,0.02586778375947778,0.039464689771634094,0.03672278002973802,0.0,0.33502916666666666,1.2545732547328228,0.008814132603396946,0.20796481393764307,0.0600406788289547,-4.465534611871583,1
2,3,0.1111111111111111,0.07765499551452001,0.028011909974937917,0.044386085247547426,0.040606088817692655,0.0,0.3149666666666667,1.3995929170184,0.013887193763850439,0.3122287117088503,0.09014902263879776,-4.28800152076961,1
2,4,0.14814814814814814,0.10783507298723427,0.030180077472714256,0.049778925507479414,0.04477816416251075,0.0,0.29331250000000003,1.557130341470902,0.01943644236886499,0.41679870550540243,0.12035165727138519,-4.091035291184253,1
2,5,0.18518518518518517,0.1401793746786148,0.032344301691380535,0.0556654583130269,0.04924368293614942,0.0,0.28000416666666667,1.7276286725801329,0.025483317834319317,0.5217513507529712,0.15067452192306519,-3.872877877738464,1
2,6,0.2222222222222222,0.17465393750729427,0.034474562828679466,0.062065221131855246,0.054004900277965444,0.0,0.2584791666666667,1.9114802691661823,0.03204644136633142,0.6271551135785585,0.18114228546619415,-3.6316452844474476,1
2,7,0.25925925925925924,0.21118854566460313,0.03653460815730885,0.06899422608534321,0.059061317742812355,0.0,0.23837916666666667,2.1089432698878423,0.039140810477251785,0.7330687577263171,0.21177932620048523,-3.365325058303732,1
2,8,0.2962962962962963,0.24967596739925796,0.03848742173465484,0.07646423385860535,0.06440938176257567,0.0,0.22708333333333333,2.320173377678141,0.046777080871179676,0.8395396455549476,0.24260924756526947,-3.0717718639218408,1
2,9,0.3333333333333333,0.2899683933459073,0.04029242594664934,0.08448186510229531,0.07004213463610946,0.0,0.21872083333333334,2.545172947226909,0.05496069598244956,0.9466020812342643,0.27365007996559143,-2.74871106569611,1
2,10,0.37037037037037035,0.33187667330981996,0.04190827996391264,0.09304778614130976,0.07594899078199195,0.0,0.173875,2.7838142918202506,0.06369109174176055,1.054275627277032,0.3049180805683136,-2.393745252288868,1
2,11,0.4074074074074074,0.37517171549495626,0.043295042185136315,0.10215598383276302,0.08211554108842453,0.0,0.15447916666666667,3.0357934829858335,0.07296099344824583,1.1625634654251014,0.3364259898662567,-2.0043685562846765,1
2,12,0.4444444444444444,0.4195853769218318,0.04441366142687555,0.11179314767005442,0.08852345532207362,0.0,0.13445000000000001,3.3005968675640363,0.08275582505449484,1.2714507976261649,0.3681824505329132,-1.577994166334662,1
2,13,0.48148148148148145,0.4648140250989715,0.04522864817713973,0.12193798103642277,0.0951503978905882,0.0,0.13322916666666668,3.5775429794446802,0.09305304900595543,1.3809033430464561,0.40019163489341736,-1.1120137099633585,1
2,14,0.5185185185185185,0.5105257885683703,0.045711763469398724,0.13256108474518208,0.10197005246329349,0.0,0.1293375,3.8658005102411606,0.10382203640235627,1.4908660165321583,0.4324527680873871,-0.6038730640452243,1
2,15,0.5555555555555556,0.5563665354254337,0.04584074685706345,0.14362466484346278,0.10895235283355933,0.0,0.05131666666666667,4.164248341375803,0.11502394849982359,1.6012617285407253,0.46495962142944336,-0.05124469062896786,1
2,16,0.5925925925925926,0.601969031902718,0.04560249647728433,0.15508278643575013,0.11606409950801509,4.166666666666667e-06,0.05129583333333334,4.471615161328587,0.12661187302782137,1.711990433987722,0.49770021438598633,0.5477239662589746,1
2,17,0.6296296296296297,0.6469631185740848,0.0449940866713668,0.16688195120903898,0.12326993402982404,4.166666666666667e-06,0.05099583333333334,4.786493258102959,0.13853142729879087,1.822928706544427,0.5306564569473267,1.1939815225217298,1
2,18,0.6666666666666666,0.6909873493882034,0.04402423081411859,0.1789616709400604,0.13053144508838777,4.166666666666667e-06,0.05099583333333334,5.1073432585851215,0.15072141977140305,1.9339296217506183,0.5638037323951721,1.8868906989730814,1
2,19,0.7037037037037037,0.73369878626505,0.04271143687684662,0.19125563161168943,0.13780936547559833,4.166666666666667e-06,0.05042083333333334,5.432447582409538,0.16311501926793653,2.0448232656822447,0.5971109867095947,2.623082473886379,1
2,20,0.7407407407407407,0.7747839385153745,0.04108515225032445,0.20369291351005261,0.14506335233722634,4.166666666666667e-06,0.05042083333333334,5.759969400776581,0.17564096664539475,2.1554178616041635,0.6305403709411621,3.394741792028304,1
2,21,0.7777777777777778,0.8139675398167838,0.039183601301409306,0.21619965813878947,0.15225321753114313,4.166666666666667e-06,0.05040416666666667,6.0881545212168655,0.1882252478783064,2.2655015363171382,0.6640474796295166,4.1870754451349494,1
2,22,0.8148148148148148,0.8510204983732383,0.03705295855645456,0.22870080085643937,0.15933984874061055,4.166666666666667e-06,0.04915833333333334,6.4150859005266465,0.2007928185707314,2.3748450912101373,0.6975815892219543,4.9750485168006815,1
2,23,0.8518518518518519,0.8857647942133015,0.034744295840063145,0.24112167360683381,0.1662857937733288,4.166666666666667e-06,0.047129166666666666,6.738899210984394,0.21326910353838402,2.4832052702233987,0.7310858964920044,5.720234719045633,1
2,24,0.8888888888888888,0.9180776768743535,0.03231288266105194,0.253390019109041,0.17305631418349435,4.166666666666667e-06,0.047075,7.05783300834068,0.22558208289479048,2.590329025543293,0.7644984722137451,6.37017886405012,1
2,25,0.9259259259259259,0.9478899481681401,0.029812271293786698,0.26543755249796547,0.17962001858110838,4.166666666666667e-06,0.047075,7.370270293044397,0.23766379115988645,2.695958050985016,0.7977529764175415,6.8644638526030075,1
2,26,0.9629629629629629,0.975184499351426,0.027294551183285838,0.27720158256121236,0.185949579455608,4.166666666666667e-06,0.04700833333333333,7.674622700189712,0.2494519673289259,2.7998339830311387,0.8307797312736511,7.1504192675653275,1
2,27,1.0,1.0,0.02481550064857401,0.2886253962520753,0.19201976872197654,4.166666666666667e-06,0.04692916666666667,7.9694103055142,0.26088886252610055,2.901703982258675,0.8635067343711853,7.2043421769717515,1
3,0,0.0,0.0,0.0,0.07183513694333991,0.03826305869624621,0.0,0.08990833333333334,0.9999999366619624,4.9213497226850855e-09,0.0,0.0,-1.025933238205896,1
3,1,0.037037037037037035,0.03275814515570492,0.03275814515570492,0.07638734327980912,0.04055311949492979,0.0,0.08045000000000001,1.0547503864656886,0.004732998830914989,0.07937253544578235,0.030000001192092896,-0.9351022671584097,1
3,2,0.07407407407407407,0.06725618909832963,0.03449804394262471,0.08125515464488378,0.04322961096024937,0.0,0.07255416666666667,1.1125958224039054,0.009788526966471303,0.15879440928599647,0.060032472014427185,-0.8386632122505482,1
3,3,0.1111111111111111,0.10345635415894112,0.03620016506061149,0.08644852292177464,0.04630510264733536,0.0,0.06529166666666666,1.1735789525066291,0.015176349983081714,0.2383409068994051,0.09012937545776367,-0.736633225754936,1
3,4,0.14814814814814814,0.14128635579352034,0.037830001634579224,0.09197424043528336,0.049786177133541325,0.0,0.058825,1.237688969145574,0.020902962493199933,0.3180597189339752,0.12031497806310654,-0.6291455536300941,1
3,5,0.18518518518518517,0.18064676186911804,0.039360406075597695,0.09783658217021361,0.0536743714463292,0.0,0.05341666666666667,1.304890449684137,0.02697226815510011,0.39798877648109604,0.15061087906360626,-0.5164462404044592,1
3,6,0.2222222222222222,0.22140886664785414,0.04076210477873611,0.10403699065061421,0.05796668705697059,0.0,0.0482375,1.3751198883956361,0.03338526607123398,0.4781575022866667,0.1810358315706253,-0.39891024188897006,1
3,7,0.25925925925925924,0.2634148543266102,0.04200598767875604,0.11057371268864745,0.06265596374613985,0.0,0.04417916666666667,1.4482857336652635,0.040139687893381217,0.5585863510191811,0.2116052210330963,-0.27705817064120275,1
3,8,0.2962962962962963,0.3064774719576445,0.04306261763103434,0.1174414398394033,0.06773109100302133,0.0,0.040425,1.524245883638706,0.04722963789809793,0.6392859944211946,0.2423303723335266,-0.1515716509011913,1
3,9,0.3333333333333333,0.3503815013058236,0.04390402934817903,0.12463098659817873,0.0731770942632217,0.0,0.037395833333333336,1.6028319081185938,0.054645277968842616,0.720256430368841,0.27321794629096985,-0.023305303023626323,1
3,10,0.37037037037037035,0.394886702563084,0.04450520125726045,0.13212889511542866,0.07897501054602704,0.0,0.03487083333333334,1.6838391938564379,0.06237242934356845,0.8014860552133616,0.30426913499832153,0.10670491145828542,1
3,11,0.4074074074074074,0.4397297768247411,0.04484307426165713,0.13991737109955732,0.08510191193149252,0.0,0.03238333333333333,1.7670314905227558,0.07039251991308282,0.8829508662509573,0.3354790508747101,0.23724499301041746,1
3,12,0.4444444444444444,0.48463139829625984,0.0449016214715187,0.1479741540126228,0.09153080799666907,0.0,0.030525,1.8521326320598586,0.07868246172298872,0.9646136085714245,0.3668358325958252,0.36693448378125737,1
3,13,0.48148148148148145,0.5292999757061787,0.044668577409918864,0.15627237601449076,0.0982305156926306,0.0,0.029233333333333333,1.9388252420328165,0.08721451480422467,1.0464231661172216,0.39831992983818054,0.4942482386778586,1
3,14,0.5185185185185185,0.573439093362112,0.04413911765593326,0.164780833750526,0.10516586869892784,0.0,0.027775,2.0267631925227714,0.09595657339585208,1.1283139952103016,0.42990341782569885,0.6175577199629334,1
3,15,0.5555555555555556,0.6167565058338288,0.04331741247171683,0.17346425893760398,0.11229789406296767,0.0,0.026325,2.1155724318012656,0.1048724482022711,1.2102058773119813,0.46154919266700745,0.7351846147275403,1
3,16,0.5925925925925926,0.6589699436123317,0.042213437778502984,0.18228371946222569,0.11958417714390934,0.0,0.024970833333333334,2.204864214948538,0.11392227966525373,1.29200392601763,0.49321040511131287,0.8454675539003222,1
3,17,0.6296296296296297,0.6998170072612441,0.040847063648912336,0.1911971488206415,0.12697924201468794,0.0,0.024050000000000002,2.2942272549733325,0.12306307437399908,1.3735988610928869,0.5248301029205322,0.946844682498817,1
3,18,0.6666666666666666,0.7390605642266572,0.039243556965413075,0.20015997742717737,0.1344348904832686,0.0,0.0236,2.3832210664052744,0.13224933264781916,1.45486780827436,0.556340754032135,1.0379459128303061,1
3,19,0.7037037037037037,0.7764967622820558,0.03743619805539858,0.20912616823372107,0.14190185057063195,0.0,0.022920833333333335,2.4714215478075516,0.14143409977212432,1.5356754171497162,0.5876644849777222,1.117653641173419,1
3,20,0.7407407407407407,0.8119594451000115,0.03546268281795571,0.21804852321499396,0.14932903300898198,0.0,0.02245,2.558392317450424,0.1505691894495724,1.6158753714211198,0.6187133193016052,1.1852040613345274,1
3,21,0.7777777777777778,0.8453233412761836,0.03336389617617215,0.22687907578925315,0.1566620188262823,0.0,0.021545833333333334,2.6436615973991024,0.1596055319822568,1.69531230872474,0.6493898630142212,1.2402455987901995,1
3,22,0.8148148148148148,0.8765079892819356,0.03118464800575202,0.23557066999085904,0.1638482871334841,4.166666666666667e-06,0.021420833333333333,2.726801124197399,0.16849406745211,1.7738253267596642,0.6796023845672607,1.282912237384668,1
3,23,0.8518518518518519,0.905474875519719,0.02896688623778328,0.24407639943848633,0.17083306382019706,1.25e-05,0.02111666666666667,2.807361887759937,0.17718596993565444,1.8512492667202494,0.7108450531959534,1.3138066537447468,1
3,24,0.8888888888888888,0.9322357748473827,0.026760899327663793,0.25235269949390826,0.1775677160072997,4.166666666666667e-05,0.02075,2.884947410976703,0.18563468045365364,1.9274204859247002,0.741915225982666,1.33394425834088,1
3,25,0.9259259259259259,0.956841956958479,0.024606182111096275,0.26035884292592804,0.18400449449299247,9.166666666666667e-05,0.02055416666666667,2.959144880266985,0.1937962951206156,2.0021798250929455,0.772773265838623,1.3446931687957555,1
3,26,0.9629629629629629,0.9793888472634944,0.022546890305015426,0.268061347984864,0.19010631220186833,0.00015000000000000001,0.020404166666666668,3.0296928345709846,0.20163493503051383,2.0753798371221115,0.8033793568611145,1.347537692441735,1
3,27,1.0,1.0,0.020611152736505583,0.2754343342726656,0.1958488358206032,0.0002541666666666667,0.0201875,3.0963707179197892,0.20912230033784163,2.1468886460578185,0.8336939811706543,1.344006426925004,1
4,0,0.0,0.0,0.0,0.04764386241729223,0.032105130398601814,0.0,0.23119166666666668,0.999999914295148,4.62413558529483e-09,0.0,0.0,0.08582792726972777,1
4,1,0.037037037037037035,0.027765911242201905,0.027765911242201905,0.05125280121727263,0.034142764615457434,0.0,0.21057916666666668,1.0648373371437907,0.003883855526878809,0.08485280657742159,0.029999999329447746,0.18168649167244588,1
4,2,0.07407407407407407,0.05693895870299819,0.029173047460796287,0.05508063927161694,0.03627698470376848,0.0,0.19277916666666667,1.1328124430040194,0.007997442366167283,0.1697493446811611,0.06001907214522362,0.28259938328393197,1
4,3,0.1111111111111111,0.08752351639550215,0.030584557692503962,0.059133583859954895,0.038508698459283834,0.0,0.174925,1.2039633014147746,0.012346892881460696,0.2547789290796777,0.0900929868221283,0.3885445472716462,1
4,4,0.14814814814814814,0.11950046826240385,0.0319769518669017,0.06341555636407807,0.04083757278806803,0.0,0.1584875,1.2782872197446493,0.016935891879086073,0.3399964089085162,0.12024440616369247,0.49940078713421876,1
4,5,0.18518518518518517,0.15283757620705346,0.03333710794464962,0.06792883960839287,0.04326244252442174,0.0,0.14490833333333333,1.3557538940660077,0.021766383987484088,0.4254471803935319,0.15049293637275696,0.6149575655784094,1
4,6,0.2222222222222222,0.18748705008617617,0.03464947387912269,0.07267408300242685,0.04578137132910929,0.0,0.13043333333333335,1.4363059229121444,0.026838591344349294,0.5111696315191189,0.18085598945617676,0.7349080729164985,1
4,7,0.25925925925925924,0.22338538570938635,0.035898335623210195,0.07765007923250931,0.04839158467482442,0.0,0.11875833333333334,1.519856765584592,0.0321507831841552,0.5971952608741311,0.21134880185127258,0.8588364957400945,1
4,8,0.2962962962962963,0.2604532028387021,0.037067817129315755,0.0828535930310956,0.051089420175446106,0.0,0.10775,1.6062938024257432,0.037699104863141354,0.6835483581066804,0.2419842928647995,0.9862061273324851,1
4,9,0.3333333333333333,0.29859540718903077,0.03814220435032864,0.08827920575151281,0.05387030785842055,0.0,0.097625,1.695481521524993,0.0434774214837131,0.7702455843600299,0.2727729380130768,1.1163504146347591,1
4,10,0.37037037037037035,0.33770086642719754,0.039105459238166794,0.09391913252356089,0.05672872324461965,0.0,0.089475,1.7872550013836808,0.04947713464737042,0.8572955842777922,0.3037225306034088,1.2484636447051134,1
4,11,0.4074074074074074,0.37764338217485977,0.039942515747662215,0.09976315654526402,0.05965820056701251,0.0,0.07985833333333334,1.8814031046069148,0.0556871220860889,0.944698556094604,0.33483803272247314,1.3815990311884185,1
4,12,0.4444444444444444,0.41828104200656396,0.04063765983170418,0.10579859998962544,0.06265137304262017,0.0,0.07393333333333334,1.977684622578581,0.06209371455972497,1.032445889664182,0.36612141132354736,1.5146717050681975,1
4,13,0.48148148148148145,0.45946172746625896,0.041180685459695006,0.11201031409702661,0.06569997290705192,0.0,0.06802083333333334,2.0758372346382052,0.06868069239124759,1.1205200050261128,0.39757153391838074,1.6464666841246594,1
4,14,0.5185185185185185,0.5010213320619535,0.04155960459569458,0.11838070730223779,0.06879492420801356,0.0,0.06322916666666667,2.1755692405049127,0.07542932347554403,1.208894079645296,0.4291839599609375,1.775656338060923,1
4,15,0.5555555555555556,0.5427881352788295,0.04176680321687604,0.124889963766158,0.07192643176468713,0.0,0.05667916666666667,2.27657907314333,0.08231859674191414,1.297532070588588,0.4609510004520416,1.900828611847384,1
4,16,0.5925925925925926,0.5845857185879844,0.041797583309154764,0.13151620636388933,0.07508409134600881,0.0,0.05309166666666667,2.378527049209893,0.08932539809688202,1.3863886829598824,0.4928615391254425,2.020522317163868,1
