[autodl] run_id=20260915-173335-ttie-t046a-oracle
[autodl] started_at=2026-09-15T17:34:39+08:00
/home/wenchang/anaconda3/envs/python3.12-tk2-2.3/lib/python3.12/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
1/100 best_step=1000 seconds=12.77
2/100 best_step=999 seconds=12.25
3/100 best_step=1000 seconds=10.80
4/100 best_step=1000 seconds=8.14
5/100 best_step=999 seconds=8.29
6/100 best_step=1000 seconds=11.90
7/100 best_step=963 seconds=12.11
8/100 best_step=988 seconds=12.17
9/100 best_step=1000 seconds=12.17
10/100 best_step=1000 seconds=12.17
11/100 best_step=1000 seconds=12.16
12/100 best_step=1000 seconds=12.12
13/100 best_step=467 seconds=11.97
14/100 best_step=1000 seconds=12.22
15/100 best_step=999 seconds=12.19
16/100 best_step=1000 seconds=12.22
17/100 best_step=1000 seconds=12.18
18/100 best_step=998 seconds=12.30
19/100 best_step=999 seconds=11.61
20/100 best_step=1000 seconds=11.73
21/100 best_step=1000 seconds=11.46
22/100 best_step=997 seconds=11.90
23/100 best_step=1000 seconds=11.99
24/100 best_step=1000 seconds=11.81
25/100 best_step=1000 seconds=12.14
26/100 best_step=1000 seconds=12.22
27/100 best_step=951 seconds=11.95
28/100 best_step=1000 seconds=11.80
29/100 best_step=996 seconds=12.15
30/100 best_step=992 seconds=12.17
31/100 best_step=997 seconds=12.10
32/100 best_step=1000 seconds=11.59
33/100 best_step=1000 seconds=12.27
34/100 best_step=1000 seconds=11.70
35/100 best_step=990 seconds=12.14
36/100 best_step=1000 seconds=11.85
37/100 best_step=1000 seconds=12.20
38/100 best_step=913 seconds=11.99
39/100 best_step=997 seconds=12.21
40/100 best_step=998 seconds=12.08
41/100 best_step=1000 seconds=12.11
42/100 best_step=1000 seconds=12.23
43/100 best_step=1000 seconds=12.21
44/100 best_step=993 seconds=10.08
45/100 best_step=999 seconds=8.05
46/100 best_step=1000 seconds=9.74
47/100 best_step=998 seconds=10.18
48/100 best_step=999 seconds=9.73
49/100 best_step=999 seconds=10.11
50/100 best_step=1000 seconds=11.81
51/100 best_step=1000 seconds=12.21
52/100 best_step=999 seconds=11.96
53/100 best_step=1000 seconds=12.01
54/100 best_step=990 seconds=11.95
55/100 best_step=1000 seconds=12.15
56/100 best_step=998 seconds=12.14
57/100 best_step=1000 seconds=12.22
58/100 best_step=999 seconds=12.13
59/100 best_step=1000 seconds=12.11
60/100 best_step=623 seconds=12.17
61/100 best_step=926 seconds=12.15
62/100 best_step=936 seconds=12.21
63/100 best_step=1000 seconds=12.17
64/100 best_step=1000 seconds=12.18
65/100 best_step=993 seconds=11.71
66/100 best_step=996 seconds=12.14
67/100 best_step=999 seconds=12.23
68/100 best_step=1000 seconds=12.24
69/100 best_step=875 seconds=12.25
70/100 best_step=990 seconds=12.22
71/100 best_step=999 seconds=12.23
72/100 best_step=969 seconds=12.12
73/100 best_step=1000 seconds=11.99
74/100 best_step=999 seconds=12.26
75/100 best_step=868 seconds=11.98
76/100 best_step=0 seconds=12.17
77/100 best_step=999 seconds=11.32
78/100 best_step=987 seconds=11.74
79/100 best_step=847 seconds=12.22
80/100 best_step=999 seconds=12.19
81/100 best_step=1000 seconds=11.78
82/100 best_step=1000 seconds=12.15
83/100 best_step=1000 seconds=11.48
84/100 best_step=1000 seconds=11.90
85/100 best_step=999 seconds=11.62
86/100 best_step=1000 seconds=11.85
87/100 best_step=1000 seconds=12.13
88/100 best_step=1000 seconds=12.17
89/100 best_step=991 seconds=12.18
90/100 best_step=1000 seconds=12.22
91/100 best_step=977 seconds=12.07
92/100 best_step=896 seconds=11.95
93/100 best_step=1000 seconds=12.22
94/100 best_step=997 seconds=12.00
95/100 best_step=996 seconds=12.07
96/100 best_step=1000 seconds=11.98
97/100 best_step=1000 seconds=11.99
98/100 best_step=943 seconds=12.18
99/100 best_step=999 seconds=12.21
100/100 best_step=1000 seconds=12.02
FROZEN100 selected outputs; no PSNR/SSIM aggregates computed
[autodl] finished_at=2026-09-15T17:54:25+08:00
[autodl] exit_code=0
