[autodl] run_id=20260916-190122-ttie-t053a-oracle
[autodl] started_at=2026-09-16T19:01:27+08:00
/home/wenchang/anaconda3/envs/python3.12-tk2-2.3/lib/python3.12/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
1/100 best_step=154 seconds=2.21
2/100 best_step=197 seconds=1.40
3/100 best_step=138 seconds=1.40
4/100 best_step=173 seconds=1.38
5/100 best_step=320 seconds=1.38
6/100 best_step=275 seconds=1.38
7/100 best_step=167 seconds=1.38
8/100 best_step=367 seconds=1.38
9/100 best_step=160 seconds=1.42
10/100 best_step=150 seconds=1.38
11/100 best_step=221 seconds=1.37
12/100 best_step=190 seconds=1.02
13/100 best_step=222 seconds=1.37
14/100 best_step=426 seconds=1.38
15/100 best_step=225 seconds=1.17
16/100 best_step=263 seconds=0.91
17/100 best_step=209 seconds=0.94
18/100 best_step=163 seconds=0.94
19/100 best_step=214 seconds=1.35
20/100 best_step=150 seconds=1.38
21/100 best_step=126 seconds=1.79
22/100 best_step=213 seconds=3.20
23/100 best_step=153 seconds=2.29
24/100 best_step=275 seconds=2.38
25/100 best_step=198 seconds=3.77
26/100 best_step=161 seconds=3.87
27/100 best_step=191 seconds=3.90
28/100 best_step=197 seconds=4.21
29/100 best_step=152 seconds=4.20
30/100 best_step=193 seconds=4.20
31/100 best_step=257 seconds=4.20
32/100 best_step=181 seconds=2.97
33/100 best_step=246 seconds=2.30
34/100 best_step=178 seconds=4.05
35/100 best_step=158 seconds=2.88
36/100 best_step=350 seconds=3.41
37/100 best_step=186 seconds=4.12
38/100 best_step=219 seconds=4.26
39/100 best_step=122 seconds=2.55
40/100 best_step=287 seconds=1.40
41/100 best_step=120 seconds=1.38
42/100 best_step=182 seconds=3.46
43/100 best_step=185 seconds=3.99
44/100 best_step=267 seconds=2.29
45/100 best_step=144 seconds=3.12
46/100 best_step=219 seconds=3.95
47/100 best_step=252 seconds=1.41
48/100 best_step=214 seconds=1.37
49/100 best_step=171 seconds=1.42
50/100 best_step=157 seconds=4.03
51/100 best_step=133 seconds=4.22
52/100 best_step=180 seconds=4.21
53/100 best_step=224 seconds=4.21
54/100 best_step=207 seconds=4.20
55/100 best_step=278 seconds=3.34
56/100 best_step=244 seconds=3.00
57/100 best_step=215 seconds=4.28
58/100 best_step=172 seconds=4.28
59/100 best_step=339 seconds=2.17
60/100 best_step=231 seconds=3.26
61/100 best_step=162 seconds=2.88
62/100 best_step=178 seconds=2.09
63/100 best_step=153 seconds=1.38
64/100 best_step=166 seconds=3.31
65/100 best_step=254 seconds=4.22
66/100 best_step=408 seconds=4.21
67/100 best_step=209 seconds=4.21
68/100 best_step=191 seconds=4.20
69/100 best_step=248 seconds=4.08
70/100 best_step=145 seconds=1.96
71/100 best_step=229 seconds=4.26
72/100 best_step=209 seconds=4.28
73/100 best_step=144 seconds=3.11
74/100 best_step=143 seconds=2.99
75/100 best_step=172 seconds=1.75
76/100 best_step=184 seconds=3.56
77/100 best_step=174 seconds=1.36
78/100 best_step=218 seconds=1.40
79/100 best_step=235 seconds=4.20
80/100 best_step=125 seconds=4.22
81/100 best_step=149 seconds=4.22
82/100 best_step=118 seconds=4.21
83/100 best_step=326 seconds=4.20
84/100 best_step=200 seconds=3.15
85/100 best_step=132 seconds=2.89
86/100 best_step=141 seconds=4.28
87/100 best_step=154 seconds=4.26
88/100 best_step=215 seconds=2.26
89/100 best_step=315 seconds=3.28
90/100 best_step=177 seconds=2.76
91/100 best_step=176 seconds=2.19
92/100 best_step=182 seconds=1.39
93/100 best_step=309 seconds=2.94
94/100 best_step=188 seconds=4.21
95/100 best_step=136 seconds=4.23
96/100 best_step=189 seconds=4.22
97/100 best_step=192 seconds=4.22
98/100 best_step=288 seconds=4.21
99/100 best_step=177 seconds=1.77
100/100 best_step=180 seconds=4.28
FROZEN100 selected outputs; no PSNR/SSIM aggregates computed
[autodl] finished_at=2026-09-16T19:06:20+08:00
[autodl] exit_code=0
